taxonkey,am_sid,iucn_sid,spp,source
100036,fis-29402,170340,gasterochisma melampus,aquamaps
100036,fis-21661,170308,grammatorcynus bicarinatus,aquamaps
100036,fis-22776,170342,gymnosarda unicolor,aquamaps
100036,fis-22805,170319,orcynopsis unicolor,aquamaps
100036,fis-22815,170332,sarda australis,aquamaps
100036,fis-1099,NA,sarda lineolata,aquamaps
100036,fis-22817,170313,sarda orientalis,aquamaps
100036,fis-22819,170339,scomberomorus cavalla,aquamaps
100036,fis-22820,170316,scomberomorus commerson,aquamaps
100036,fis-22823,170343,scomberomorus koreanus,aquamaps
100036,fis-22824,170353,scomberomorus lineolatus,aquamaps
100036,fis-22826,170356,scomberomorus niphonius,aquamaps
100036,fis-29511,170348,scomberomorus plurilineatus,aquamaps
100036,fis-22828,170337,scomberomorus semifasciatus,aquamaps
100036,fis-22829,170346,scomberomorus sinensis,aquamaps
100036,fis-22832,21856,thunnus alalunga,aquamaps
100036,fis-22833,21857,thunnus albacares,aquamaps
100036,fis-22835,21858,thunnus maccoyii,aquamaps
100036,fis-22836,21859,thunnus obesus,aquamaps
100036,fis-123736,170341,thunnus orientalis,aquamaps
100036,fis-49220,21860,thunnus thynnus,aquamaps
100036,fis-22838,170351,thunnus tonggol,aquamaps
100038,NA,161697,acroteriobatus ocellatus,iucn
100038,NA,107604242,acroteriobatus omanensis,iucn
100038,NA,60172,acroteriobatus salalah,iucn
100038,NA,161476,acroteriobatus variegatus,iucn
100038,NA,60176,acroteriobatus zanzibarensis,iucn
100038,fis-29262,44653,aculeola nigra,aquamaps
100038,fis-27240,169243577,aetobatus flagellum,aquamaps
100038,fis-171250,84785231,aetomylaeus caeruleofasciatus,aquamaps
100038,fis-28561,104023514,aetomylaeus milvus,aquamaps
100038,fis-27676,84784918,aetomylaeus nichofii,aquamaps
100038,fis-131850,161452,amblyraja badia,aquamaps
100038,fis-132004,63122,amblyraja doellojuradoi,aquamaps
100038,fis-131852,63119,amblyraja hyperborea,aquamaps
100038,fis-131855,161491,amblyraja jenseni,aquamaps
100038,fis-131853,161542,amblyraja radiata,aquamaps
100038,NA,161340,amblyraja reversa,iucn
100038,NA,161322,amblyraja robertsi,iucn
100038,NA,44600,anacanthobatis marmorata,iucn
100038,NA,41718,apristurus albisoma,iucn
100038,NA,42701,apristurus ampliceps,iucn
100038,NA,44207,apristurus aphyodes,iucn
100038,fis-161400,42704,apristurus australis,aquamaps
100038,NA,103055459,apristurus breviventralis,iucn
100038,fis-22998,44209,apristurus brunneus,aquamaps
100038,NA,42703,apristurus bucephalus,iucn
100038,NA,44572,apristurus canutus,iucn
100038,fis-142259,44210,apristurus fedorovi,aquamaps
100038,NA,116857982,apristurus garricki,iucn
100038,NA,44212,apristurus herklotsi,iucn
100038,NA,161470,apristurus indicus,iucn
100038,NA,44214,apristurus investigatoris,iucn
100038,NA,161367,apristurus japonicus,iucn
100038,fis-29281,44215,apristurus kampae,aquamaps
100038,fis-23002,44216,apristurus laurussonii,aquamaps
100038,fis-29282,44217,apristurus longicephalus,aquamaps
100038,fis-23003,44218,apristurus macrorhynchus,aquamaps
100038,NA,44219,apristurus macrostomus,iucn
100038,fis-23004,44599,apristurus manis,aquamaps
100038,fis-156530,42700,apristurus melanoasper,aquamaps
100038,fis-23005,44657,apristurus microps,aquamaps
100038,NA,117839264,apristurus nakayai,iucn
100038,NA,44573,apristurus nasutus,iucn
100038,fis-29285,44221,apristurus parvipinnis,aquamaps
100038,NA,44222,apristurus pinguis,iucn
100038,fis-23006,44223,apristurus platyrhynchus,aquamaps
100038,NA,44224,apristurus profundorum,iucn
100038,fis-29286,44639,apristurus riveri,aquamaps
100038,fis-23008,44602,apristurus saldanha,aquamaps
100038,NA,44225,apristurus sinensis,iucn
100038,NA,44226,apristurus spongiceps,iucn
100038,NA,162209907,apristurus yangi,iucn
100038,NA,60179,aptychotrema timorensis,iucn
100038,fis-54720,44186,aptychotrema vincentiana,aquamaps
100038,fis-115472,161577,arhynchobatis asperrimus,aquamaps
100038,NA,41721,asymbolus funebris,iucn
100038,NA,195421,asymbolus galacticus,iucn
100038,fis-140641,41722,asymbolus occiduus,aquamaps
100038,fis-140642,41723,asymbolus pallidus,aquamaps
100038,fis-140639,41724,asymbolus parvus,aquamaps
100038,fis-140692,41725,asymbolus rubiginosus,aquamaps
100038,fis-140634,41726,asymbolus submaculatus,aquamaps
100038,fis-23029,41727,asymbolus vincenti,aquamaps
100038,NA,161736,atelomycterus baliensis,iucn
100038,NA,176485916,atelomycterus erdmanni,iucn
100038,fis-131407,41728,atelomycterus fasciatus,aquamaps
100038,fis-29298,41729,atelomycterus macleayi,aquamaps
100038,fis-24448,41730,atelomycterus marmoratus,aquamaps
100038,NA,161434,atelomycterus marnkalha,iucn
100038,fis-63248,61398,atlantoraja cyclophora,aquamaps
100038,fis-131990,63110,atlantoraja platana,aquamaps
100038,NA,41870,aulohalaelurus kanakorum,iucn
100038,NA,41731,aulohalaelurus labiosus,iucn
100038,fis-55409,2636,bathyraja abyssicola,aquamaps
100038,fis-125142,63102,bathyraja albomaculata,aquamaps
100038,fis-24308,161661,bathyraja aleutica,aquamaps
100038,NA,161372,bathyraja andriashevi,iucn
100038,NA,161722,bathyraja bergi,iucn
100038,fis-125150,63111,bathyraja brachyurops,aquamaps
100038,fis-160316,63106,bathyraja cousseauae,aquamaps
100038,fis-52113,161462,bathyraja diplotaenia,aquamaps
100038,fis-26346,161739,bathyraja eatonii,aquamaps
100038,NA,161623,bathyraja fedorovi,iucn
100038,fis-61787,63113,bathyraja griseocauda,aquamaps
100038,fis-24310,161402,bathyraja interrupta,aquamaps
100038,fis-24310,161706,bathyraja interrupta,aquamaps
100038,NA,161659,bathyraja irrasa,iucn
100038,NA,161387,bathyraja ishiharai,iucn
100038,fis-52108,161454,bathyraja isotrachys,aquamaps
100038,NA,116863615,bathyraja leucomelanos,iucn
100038,fis-52119,161430,bathyraja lindbergi,aquamaps
100038,fis-32092,161529,bathyraja maccaini,aquamaps
100038,fis-127225,63117,bathyraja macloviana,aquamaps
100038,fis-131458,161350,bathyraja maculata,aquamaps
100038,fis-125159,63143,bathyraja magellanica,aquamaps
100038,NA,161319,bathyraja mariposa,iucn
100038,NA,161424,bathyraja matsubarai,iucn
100038,NA,161619,bathyraja meridionalis,iucn
100038,fis-52118,161381,bathyraja minispinosa,aquamaps
100038,fis-131461,63144,bathyraja multispinis,aquamaps
100038,fis-26347,161391,bathyraja murrayi,aquamaps
100038,NA,116863801,bathyraja pacifica,iucn
100038,NA,63112,bathyraja papilionifera,iucn
100038,fis-24311,161471,bathyraja parmifera,aquamaps
100038,NA,63148,bathyraja peruana,iucn
100038,fis-27351,63127,bathyraja richardsoni,aquamaps
100038,fis-127222,63145,bathyraja scaphiops,aquamaps
100038,NA,63137,bathyraja schroederi,iucn
100038,fis-115474,161382,bathyraja shuntovi,aquamaps
100038,fis-52129,161612,bathyraja smirnovi,aquamaps
100038,fis-27677,161561,bathyraja smithii,aquamaps
100038,fis-28825,161486,bathyraja spinosissima,aquamaps
100038,fis-156241,161600,bathyraja taranetzi,aquamaps
100038,fis-52109,161701,bathyraja trachouros,aquamaps
100038,fis-24315,161375,bathyraja trachura,aquamaps
100038,fis-24315,161683,bathyraja trachura,aquamaps
100038,NA,161504,bathyraja tunae,iucn
100038,NA,161444,bathyraja tzinovskii,iucn
100038,fis-52110,161594,bathyraja violacea,aquamaps
100038,NA,44577,benthobatis kreffti,iucn
100038,fis-32973,161317,benthobatis marcida,aquamaps
100038,NA,161349,benthobatis moresbyi,iucn
100038,NA,161624,benthobatis yangi,iucn
100038,NA,161338,beringraja cortezensis,iucn
100038,fis-173420,161466,beringraja inornata,aquamaps
100038,NA,161669,beringraja pulchra,iucn
100038,fis-173422,161629,beringraja stellulata,aquamaps
100038,fis-6547,39335,brachaelurus colcloughi,aquamaps
100038,fis-131767,161416,breviraja claramaculata,aquamaps
100038,fis-115735,161527,breviraja colesi,aquamaps
100038,fis-131768,161415,breviraja mouldi,aquamaps
100038,fis-131766,161422,breviraja nigriventralis,aquamaps
100038,fis-63232,161708,breviraja spinosa,aquamaps
100038,NA,104179262,brevitrygon heterura,iucn
100038,fis-172344,161728,brevitrygon imbricata,aquamaps
100038,NA,104180270,brevitrygon javaensis,iucn
100038,NA,104176764,brevitrygon walga,iucn
100038,NA,161688,brochiraja aenigma,iucn
100038,NA,161550,brochiraja albilabiata,iucn
100038,fis-159145,161602,brochiraja asperula,aquamaps
100038,NA,116864194,brochiraja heuresa,iucn
100038,NA,161414,brochiraja leviveneta,iucn
100038,NA,161500,brochiraja microspinifera,iucn
100038,fis-159146,161420,brochiraja spinifera,aquamaps
100038,NA,116864416,brochiraja vittacauda,iucn
100038,NA,44227,bythaelurus alcockii,iucn
100038,NA,124396026,bythaelurus bachi,iucn
100038,fis-159405,61400,bythaelurus canescens,aquamaps
100038,NA,44604,bythaelurus clevai,iucn
100038,fis-154009,44170,bythaelurus dawsoni,aquamaps
100038,NA,144152304,bythaelurus giddingsi,iucn
100038,fis-154010,44228,bythaelurus hispidus,aquamaps
100038,NA,44229,bythaelurus immaculatus,iucn
100038,NA,44171,bythaelurus incanus,iucn
100038,fis-154012,141744346,bythaelurus lutarius,aquamaps
100038,NA,124396124,bythaelurus naylori,iucn
100038,NA,39367,carcharhinus borneensis,iucn
100038,NA,70679787,carcharhinus coatesi,iucn
100038,fis-169677,110834677,carcharhinus humani,aquamaps
100038,NA,39371,carcharhinus leiodon,iucn
100038,fis-23062,41737,carcharhinus macloti,aquamaps
100038,NA,115696622,carcharhinus obsoletus,iucn
100038,fis-131127,161384,centrophorus atromarginatus,aquamaps
100038,NA,44563,centrophorus isodon,iucn
100038,NA,162292301,centrophorus longipinnis,iucn
100038,NA,161417,centrophorus seychellorum,iucn
100038,NA,60208,centrophorus tessellatus,iucn
100038,NA,161740,centroscyllium excelsum,iucn
100038,NA,44567,centroscyllium granulatum,iucn
100038,fis-29325,41746,centroscyllium kamoharai,aquamaps
100038,fis-29326,44514,centroscyllium nigrum,aquamaps
100038,NA,161578,centroscyllium ornatum,iucn
100038,NA,161508,centroscyllium ritteri,iucn
100038,fis-23074,46864,centroscymnus crepidater,aquamaps
100038,NA,174145,cephaloscyllium cooki,iucn
100038,NA,162207827,cephaloscyllium fasciatum,iucn
100038,fis-161448,195422,cephaloscyllium hiscosellum,aquamaps
100038,fis-23081,41752,cephaloscyllium isabellum,aquamaps
100038,NA,162215534,cephaloscyllium pictum,iucn
100038,fis-160921,161380,cephaloscyllium sarawakense,aquamaps
100038,NA,181361,cephaloscyllium signourum,iucn
100038,NA,161591,cephaloscyllium silasi,iucn
100038,NA,42710,cephaloscyllium speccum,iucn
100038,NA,162215596,cephaloscyllium stevensi,iucn
100038,fis-161443,42707,cephaloscyllium variegatum,aquamaps
100038,NA,42709,cephaloscyllium zebrum,iucn
100038,fis-23086,161455,cephalurus cephalus,aquamaps
100038,fis-31571,161426,chiloscyllium arabicum,aquamaps
100038,NA,161616,chiloscyllium burmense,iucn
100038,NA,124552788,chiloscyllium caeruleopunctatum,iucn
100038,fis-30780,41792,chiloscyllium griseum,aquamaps
100038,NA,161557,chiloscyllium hasseltii,iucn
100038,fis-25892,41791,chiloscyllium indicum,aquamaps
100038,fis-25470,124554059,chiloscyllium plagiosum,aquamaps
100038,NA,161351,cirrhoscyllium expolitum,iucn
100038,NA,161679,cirrhoscyllium formosanum,iucn
100038,NA,161606,cirrhoscyllium japonicum,iucn
100038,NA,161710,cruriraja andamanica,iucn
100038,fis-115966,161712,cruriraja atlantis,aquamaps
100038,NA,161374,cruriraja cadenati,iucn
100038,NA,161341,cruriraja durbanensis,iucn
100038,NA,42568145,cruriraja hulleyi,iucn
100038,NA,161678,cruriraja parcomaculata,iucn
100038,fis-115739,161711,cruriraja poeyi,aquamaps
100038,fis-126306,161682,cruriraja rugosa,aquamaps
100038,NA,161499,ctenacis fehlmanni,iucn
100038,NA,161556,dactylobatus armatus,iucn
100038,fis-142378,161331,dactylobatus clarkii,aquamaps
100038,fis-58398,161643,dasyatis chrysonota,aquamaps
100038,fis-159418,60154,dasyatis hypostigma,aquamaps
100038,fis-33107,161748,dasyatis marmorata,aquamaps
100038,fis-23995,161453,dasyatis pastinaca,aquamaps
100038,fis-32598,NA,dasyatis thetidis,aquamaps
100038,fis-33336,18907453,dasyatis tortonesei,aquamaps
100038,fis-171873,161637,dentiraja australis,aquamaps
100038,fis-171874,161329,dentiraja cerva,aquamaps
100038,fis-171875,70688138,dentiraja confusa,aquamaps
100038,NA,195446,dentiraja endeavouri,iucn
100038,fis-171877,195447,dentiraja falloargus,aquamaps
100038,NA,195443,dentiraja flindersi,iucn
100038,fis-171878,195449,dentiraja healdi,aquamaps
100038,fis-164471,161489,dentiraja lemprieri,aquamaps
100038,NA,195451,dentiraja oculus,iucn
100038,fis-171879,202053,dentiraja polyommata,aquamaps
100038,NA,61401,diplobatis colombiensis,iucn
100038,NA,61402,diplobatis guamachensis,iucn
100038,fis-27132,61403,diplobatis ommata,aquamaps
100038,fis-63252,61404,diplobatis picta,aquamaps
100038,fis-161155,195444,dipturus acrobelus,aquamaps
100038,fis-161158,195445,dipturus apricus,aquamaps
100038,fis-162027,129495924,dipturus argentinensis,aquamaps
100038,NA,144161826,dipturus brevicaudatus,iucn
100038,fis-131825,161427,dipturus bullisi,aquamaps
100038,NA,44607,dipturus campbelli,iucn
100038,fis-161202,14134315,dipturus canutus,aquamaps
100038,NA,169236848,dipturus chinensis,iucn
100038,NA,60118,dipturus crosnieri,iucn
100038,fis-131831,161601,dipturus doutrei,aquamaps
100038,fis-131832,161565,dipturus garricki,aquamaps
100038,NA,161393,dipturus gigas,iucn
100038,fis-161216,NA,dipturus grahami,aquamaps
100038,NA,195448,dipturus grahamorum,iucn
100038,fis-131849,41799,dipturus innominatus,aquamaps
100038,NA,161617,dipturus johannisdavisi,iucn
100038,fis-132519,NA,dipturus kwangtungensis,aquamaps
100038,NA,177301951,dipturus lamillai,iucn
100038,NA,44608,dipturus lanceorostratus,iucn
100038,fis-131999,44644,dipturus leptocauda,aquamaps
100038,fis-161161,195450,dipturus melanospilus,aquamaps
100038,fis-131839,161718,dipturus olseni,aquamaps
100038,fis-131840,161514,dipturus oregoni,aquamaps
100038,NA,63100,dipturus oxyrinchus,iucn
100038,fis-131829,44609,dipturus pullopunctatus,aquamaps
100038,NA,195452,dipturus queenslandicus,iucn
100038,NA,44610,dipturus stenorhynchus,iucn
100038,fis-131846,161610,dipturus teevani,aquamaps
100038,fis-132521,161354,dipturus tengu,aquamaps
100038,fis-161221,195453,dipturus wengi,aquamaps
100038,NA,129495899,discopyge castelloi,iucn
100038,fis-32809,44993,discopyge tschudii,aquamaps
100038,NA,161428,electrolux addisoni,iucn
100038,fis-31585,161468,eridacnis radcliffei,aquamaps
100038,fis-25897,44611,eridacnis sinuans,aquamaps
100038,NA,124357224,etmopterus alphus,iucn
100038,fis-131447,NA,etmopterus baxteri,aquamaps
100038,NA,144135467,etmopterus benchleyi,iucn
100038,fis-58162,60236,etmopterus bigelowi,aquamaps
100038,fis-29377,161649,etmopterus brachyurus,aquamaps
100038,fis-29378,60237,etmopterus bullisi,aquamaps
100038,NA,161327,etmopterus burgessi,iucn
100038,NA,60238,etmopterus carteri,iucn
100038,NA,41804,etmopterus caudistigmus,iucn
100038,fis-58165,124357844,etmopterus compagnoi,aquamaps
100038,NA,161585,etmopterus decacuspidatus,iucn
100038,NA,41805,etmopterus dianthus,iucn
100038,NA,41806,etmopterus dislineatus,iucn
100038,fis-146573,41807,etmopterus evansi,aquamaps
100038,NA,41808,etmopterus fusus,iucn
100038,fis-29380,63108,etmopterus gracilispinis,aquamaps
100038,fis-23121,NA,etmopterus granulosus,aquamaps
100038,fis-23122,60239,etmopterus hillianus,aquamaps
100038,NA,169231349,etmopterus joungi,iucn
100038,NA,162209137,etmopterus lailae,iucn
100038,fis-131161,63159,etmopterus litvinovi,aquamaps
100038,fis-29381,161517,etmopterus lucifer,aquamaps
100038,NA,162209242,etmopterus marshae,iucn
100038,fis-54585,161407,etmopterus molleri,aquamaps
100038,NA,60240,etmopterus perryi,iucn
100038,fis-29382,60241,etmopterus polli,aquamaps
100038,fis-29383,60242,etmopterus princeps,aquamaps
100038,NA,41809,etmopterus pseudosqualiolus,iucn
100038,fis-23123,161443,etmopterus pusillus,aquamaps
100038,fis-131160,63160,etmopterus pycnolepis,aquamaps
100038,fis-131162,60243,etmopterus robinsi,aquamaps
100038,NA,162209351,etmopterus samadiae,iucn
100038,fis-29384,60246,etmopterus schultzi,aquamaps
100038,NA,124357891,etmopterus sculptus,iucn
100038,fis-29385,60244,etmopterus sentosus,aquamaps
100038,fis-23124,161388,etmopterus spinax,aquamaps
100038,fis-61143,161448,etmopterus splendidus,aquamaps
100038,NA,124696811,etmopterus unicolor,iucn
100038,fis-165987,116878630,etmopterus viator,aquamaps
100038,NA,161441,etmopterus villosus,iucn
100038,fis-29387,60245,etmopterus virens,aquamaps
100038,NA,44603,euprotomicroides zantedeschia,iucn
100038,fis-23127,60210,euprotomicrus bispinatus,aquamaps
100038,fis-131786,161584,fenestraja atripinna,aquamaps
100038,fis-131789,161693,fenestraja cubensis,aquamaps
100038,fis-131791,161359,fenestraja ishiyamai,aquamaps
100038,NA,161502,fenestraja maceachrani,iucn
100038,NA,161592,fenestraja mamillidens,iucn
100038,fis-131788,161642,fenestraja plutonia,aquamaps
100038,NA,161656,fenestraja sinusmexicanus,iucn
100038,fis-6652,41811,figaro boardmani,aquamaps
100038,fis-161451,42711,figaro striatus,aquamaps
100038,NA,60151,fontitrygon colarensis,iucn
100038,fis-172363,60153,fontitrygon geijskesi,aquamaps
100038,fis-172365,161520,fontitrygon margaritella,aquamaps
100038,NA,39414,fontitrygon ukpam,iucn
100038,fis-23130,161479,galeus arae,aquamaps
100038,NA,162209990,galeus corriganae,iucn
100038,fis-23132,161364,galeus eastmani,aquamaps
100038,NA,41812,galeus gracilis,iucn
100038,fis-29397,161398,galeus melastomus,aquamaps
100038,NA,60228,galeus piperatus,iucn
100038,fis-29400,44649,galeus polli,aquamaps
100038,NA,161406,galeus sauteri,iucn
100038,NA,161333,galeus schultzi,iucn
100038,fis-125905,161498,galeus springeri,aquamaps
100038,fis-63250,63161,gurgesiella atlantica,aquamaps
100038,NA,44656,gurgesiella dorsalifera,iucn
100038,fis-125920,44654,gurgesiella furvescens,aquamaps
100038,NA,14134431,gymnura crebripunctata,iucn
100038,NA,152784569,gymnura lessae,iucn
100038,fis-24046,152784762,gymnura micrura,aquamaps
100038,fis-26932,60117,gymnura poecilura,aquamaps
100038,NA,180502386,gymnura sereti,iucn
100038,NA,161516,gymnura tentaculata,iucn
100038,fis-28559,60113,gymnura zonura,aquamaps
100038,fis-160267,42713,halaelurus sellus,aquamaps
100038,fis-23146,39345,haploblepharus edwardsii,aquamaps
100038,fis-29411,39346,haploblepharus fuscus,aquamaps
100038,NA,161667,haploblepharus kistnasamyi,iucn
100038,NA,161650,haploblepharus pictus,iucn
100038,NA,199932,hemiscyllium freycineti,iucn
100038,NA,195436,hemiscyllium galei,iucn
100038,NA,41875,hemiscyllium hallstromi,iucn
100038,NA,176486052,hemiscyllium halmahera,iucn
100038,NA,195437,hemiscyllium henryi,iucn
100038,NA,195438,hemiscyllium michaeli,iucn
100038,NA,41819,hemiscyllium strahani,iucn
100038,fis-31576,41820,hemiscyllium trispeculare,aquamaps
100038,NA,161368,hemitriakis complicofasciata,iucn
100038,fis-172338,60148,hemitrygon akajei,aquamaps
100038,fis-172340,161533,hemitrygon bennettii,aquamaps
100038,NA,60155,hemitrygon izuensis,iucn
100038,NA,161618,hemitrygon laevigata,iucn
100038,NA,104110247,hemitrygon longicauda,iucn
100038,NA,161741,hemitrygon navarrae,iucn
100038,NA,195442,hemitrygon parvonigra,iucn
100038,NA,161576,hemitrygon sinensis,iucn
100038,NA,161720,heterodontus omanensis,iucn
100038,fis-23155,44614,heterodontus ramalheira,aquamaps
100038,NA,161632,heteronarce bentuviai,iucn
100038,NA,161746,heteronarce garmani,iucn
100038,NA,161663,heteronarce mollis,iucn
100038,NA,60211,heteroscymnoides marleyi,iucn
100038,NA,116855925,himantura australis,iucn
100038,fis-161480,195456,himantura leoparda,aquamaps
100038,NA,60229,holohalaelurus melanostigma,iucn
100038,NA,161483,hongeo koreanus,iucn
100038,NA,181244884,hypanus americanus,iucn
100038,NA,181244306,hypanus berthalutzae,iucn
100038,fis-172356,44592,hypanus guttatus,aquamaps
100038,NA,45925,hypanus marianae,iucn
100038,fis-172360,60158,hypanus sabinus,aquamaps
100038,fis-172361,60159,hypanus say,aquamaps
