project,country,site,latitude,longitude,sample_date,biomass_kgha_avg
Kenya CRCP legacy,Kenya,Mombasa,-3.99204,39.74966,2010-09-16,411.16
Kenya CRCP legacy,Kenya,Mombasa,-3.99204,39.74966,2011-09-08,619.61
Kenya CRCP legacy,Kenya,Mombasa,-3.99204,39.74966,2013-11-26,834.82
Kenya CRCP legacy,Kenya,Mombasa,-3.99204,39.74966,2015-10-07,898.28
Kenya CRCP legacy,Kenya,Mombasa,-3.99204,39.74966,2018-04-25,927.47
Kenya CRCP legacy,Kenya,Mombasa,-3.99204,39.74966,2018-04-25,691.28
Kenya CRCP legacy,Kenya,Mombasa Braincoral,-3.9791,39.7651,2014-09-25,1048.58
Kenya CRCP legacy,Kenya,Mombasa Braincoral,-3.9791,39.7651,2016-12-06,1147.82
Kenya CRCP legacy,Kenya,Mombasa Braincoral,-3.9791,39.7651,2016-12-07,499.3
Kenya CRCP legacy,Kenya,Mombasa Braincoral,-3.9791,39.7651,2017-10-28,587.41
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,-3.99204,39.74966,1992-10-12,235.81
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,-3.99204,39.74966,1992-12-03,385.12
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,-3.99204,39.74966,2009-04-18,543.96
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,-3.99204,39.74966,2016-09-13,1157.1
Kenya CRCP legacy,Kenya,Mombasa Green turtle,-3.9905,39.75817,2014-09-20,465.38
Kenya CRCP legacy,Kenya,Mombasa Green turtle,-3.9905,39.75817,2017-11-18,334.15
Kenya CRCP legacy,Kenya,Mombasa Lobster bank,-3.99492,39.75415,2016-12-07,677.92
Kenya CRCP legacy,Kenya,Mombasa park forereef,-3.99443,39.74562,2013-11-30,594.14
Kenya CRCP legacy,Kenya,Mombasa Sand patch,-3.97766,39.765860000000004,2014-09-20,1089.31
Kenya CRCP legacy,Kenya,Mombasa Sand patch,-3.97766,39.765860000000004,2017-10-28,439.38
Kenya CRCP legacy,Kenya,Mombasa_Sharkpoint,-3.99204,39.74966,2014-09-25,2174.7
Kenya CRCP legacy,Kenya,Mombasa Starfish,-3.99204,39.74966,2009-04-17,525.31
Kenya CRCP legacy,Kenya,Mpunga North,-4.49901,39.48138,2010-06-02,36.35
Kenya CRCP legacy,Kenya,Mpunga North,-4.49901,39.48138,2010-06-02,37.37
Kenya CRCP legacy,Kenya,Mpunga North,-4.49901,39.48138,2015-11-24,127.77
Kenya CRCP legacy,Kenya,Mpunga South,-4.5052,39.4794,2010-06-02,78.08
Kenya CRCP legacy,Kenya,Mpunga South,-4.5052,39.4794,2014-12-14,121.2
Kenya CRCP legacy,Kenya,Mpunga South,-4.5052,39.4794,2015-11-24,303.5
Kenya CRCP legacy,Kenya,Mpunguti,-4.700527,39.408119,2007-02-27,101.24
Kenya CRCP legacy,Kenya,Mpunguti Edge 2 (Kijamba),-4.70475,39.41611,2013-12-11,570.86
Kenya CRCP legacy,Kenya,Mpunguti wa Juu Edge,-4.70122,39.41863,2013-12-10,516.09
Kenya CRCP legacy,Kenya,Mradi,-3.94166,39.7823,2009-11-26,13.2
Kenya CRCP legacy,Kenya,Mradi,-3.94166,39.7823,2011-09-09,261.56
Kenya CRCP legacy,Kenya,Mradi,-3.94166,39.7823,2012-06-11,317.05
Kenya CRCP legacy,Kenya,Mradi,-3.94166,39.7823,2014-09-18,215.26
Kenya CRCP legacy,Kenya,Mradi,-3.94166,39.7823,2015-12-05,288.97
Kenya CRCP legacy,Kenya,Msumarini,-3.87048,39.81004,2015-11-06,41.65
Kenya CRCP legacy,Kenya,Mtangata,-4.31395,39.58289,2011-10-06,97.27
Kenya CRCP legacy,Kenya,Mtangata,-4.31395,39.58289,2014-12-16,202.59
Kenya CRCP legacy,Kenya,Mtangata,-4.31395,39.58289,2015-12-18,163.98
Kenya CRCP legacy,Kenya,Mtangata,-4.31395,39.58289,2017-06-04,125.58
Kenya CRCP legacy,Kenya,Mtangata,-4.31395,39.58289,2017-06-04,125.58
Kenya CRCP legacy,Kenya,Mtangata,-4.31395,39.58289,2017-06-04,89.66
Kenya CRCP legacy,Kenya,Mtwapa,-3.94719,39.77583,2012-09-07,78.07
Kenya CRCP legacy,Kenya,Mvuleni Kijamba,-4.36205,39.56956,2009-02-19,81.7
Kenya CRCP legacy,Kenya,Mvuleni Kijamba,-4.36205,39.56956,2014-11-14,210.14
Kenya CRCP legacy,Kenya,Mvuleni Mecca,-4.35618,39.57669,2009-02-19,124.23
Kenya CRCP legacy,Kenya,Mvuleni Mecca,-4.35618,39.57669,2014-11-14,158.54
Kenya CRCP legacy,Kenya,Mwaembe,-4.4925,39.48694,2013-11-23,94.38
Kenya CRCP legacy,Kenya,Mwaepe,-4.34974,39.57237,2010-10-01,54.69
Kenya CRCP legacy,Kenya,Mwarembo,-4.67816,39.27108,2012-09-11,116
Kenya CRCP legacy,Kenya,Mwipwa,-4.70313,39.31185,2013-12-13,279.94
Kenya CRCP legacy,Kenya,Nyali,-4.063,39.71,2007-01-28,102.22
Kenya CRCP legacy,Kenya,Nyali,-4.063,39.71,2009-10-25,286.83
Kenya CRCP legacy,Kenya,Nyali,-4.063,39.71,2016-10-24,441.19
Kenya CRCP legacy,Kenya,Nyali Forereef North,-4.04082,39.72688,2013-11-27,168.79
Kenya CRCP legacy,Kenya,Nyali Forereef South,-4.0438,39.72622,2013-11-27,259.72
Kenya CRCP legacy,Kenya,Nyuli ndogo,-4.67513,39.42774,2013-12-10,394.11
Kenya CRCP legacy,Kenya,Nzidzani,-4.40498,39.56112,2014-11-12,195.93
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,1992-10-13,99.85
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,1993-11-06,129.29
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,1994-11-10,124.07
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,1995-11-13,72.71
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,1996-11-07,47.86
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,1997-01-06,69.78
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,1999-02-25,120.41
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2000-02-28,95.36
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2001-02-05,54.77
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2002-01-24,87.53
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2004-01-30,89.94
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2005-03-03,59.14
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2006-01-23,74.37
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2007-01-29,239.1
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2009-11-24,56.09
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2010-09-18,129.85
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2010-09-18,116.47
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2011-11-07,70.22
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2013-11-26,141.26
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2015-11-07,116.19
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2016-09-12,88.08
Kenya CRCP legacy,Kenya,RasIwatine,-4.02163,39.73313,2018-04-25,40.37
Kenya CRCP legacy,Kenya,Shark Point 2,-3.98,39.77,2009-04-14,597.66
Kenya CRCP legacy,Kenya,Shimo la Tewa,-2.04389,41.24119,2008-03-06,382.23
Kenya CRCP legacy,Kenya,Sii,-4.67816,39.27108,2012-09-11,124.99
Kenya CRCP legacy,Kenya,Tiwi In,-4.2193,39.6124,2012-09-10,35.16
Kenya CRCP legacy,Kenya,Tiwi In,-4.2193,39.6124,2014-11-02,29.99
Kenya CRCP legacy,Kenya,Tiwi In,-4.2193,39.6124,2015-11-20,32.33
Kenya CRCP legacy,Kenya,Tiwi Out,-4.22187,39.61113,2009-10-29,31.47
Kenya CRCP legacy,Kenya,Tiwi Out,-4.22187,39.61113,2011-10-05,90.73
Kenya CRCP legacy,Kenya,Tiwi Out,-4.22187,39.61113,2011-10-05,86.24
Kenya CRCP legacy,Kenya,Tiwi Out,-4.22187,39.61113,2012-09-10,52.39
Kenya CRCP legacy,Kenya,Tiwi Out,-4.22187,39.61113,2014-11-02,107.8
Kenya CRCP legacy,Kenya,Tiwi Out,-4.22187,39.61113,2015-11-20,70.52
Kenya CRCP legacy,Kenya,Tiwi Tengefu,-4.22187,39.61113,2009-10-29,17.59
Kenya CRCP legacy,Kenya,Tiwi Tengefu,-4.22187,39.61113,2011-10-05,77.89
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,1987-10-01,57.66
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,1992-10-30,46.96
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,1993-10-27,64.83
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,1994-11-28,99.08
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,1995-12-04,55.31
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,1996-11-20,50.41
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,1997-01-09,70.58
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,1999-03-10,40.22
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2000-02-16,25.41
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2001-02-01,21.44
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2002-02-08,46.66
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2004-02-12,40.64
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2005-03-07,49.67
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2006-02-07,65.64
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2007-02-16,104.24
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2008-03-19,274.45
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2009-04-06,273.19
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2010-11-01,225.7
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2011-09-08,374.59
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2012-06-14,244.49
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2013-12-11,240.37
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2014-04-23,234.71
Kenya CRCP legacy,Kenya,Vipingo,-3.80136,39.83687,2015-10-06,344.72
Kenya CRCP legacy,Kenya,Vipingo Forereef,-3.81421,39.83718,2014-12-03,375.4
Kenya CRCP legacy,Kenya,Vipingo Kinuni1,-3.80638,39.83996,2014-12-01,219.3
Kenya CRCP legacy,Kenya,Vipingo Kinuni2,-3.81031,39.83856,2014-12-01,698.9
Kenya CRCP legacy,Kenya,Waa,-4.20824,39.61448,2015-09-19,54.43
Kenya CRCP legacy,Kenya,Waa,-4.20824,39.61448,2017-04-05,41.79
Kenya CRCP legacy,Kenya,Waa,-4.20824,39.61448,2017-04-05,39.44
Kenya CRCP legacy,Kenya,Waga,-4.64938,39.39463,2011-09-12,98.07
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,1987-10-12,1430.2
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,1992-11-20,856.97
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,1993-11-17,1249.27
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,1994-11-09,1490.75
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,1995-12-08,819.13
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,1996-12-30,779
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,1997-11-27,873.98
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,1999-03-13,819.21
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2000-02-29,875.52
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2001-02-15,1181.47
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2002-02-22,1056.62
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2004-02-16,1421.38
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2005-03-18,1370.06
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2006-02-21,943.53
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2007-02-23,1021.33
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2009-10-26,986.18
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2011-11-02,959.37
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2013-11-29,962.64
Kenya CRCP legacy,Kenya,Watamu,-3.37,40.01,2016-09-26,966.25
Kenya CRCP legacy,Kenya,Watamu Canyon,-3.363,40.021,2014-10-10,392.94
Kenya CRCP legacy,Kenya,Watamu Caracas,-3.357,40.029,2014-10-09,1335.48
Kenya CRCP legacy,Kenya,Watamu Deep reef,-3.352,40.04,2014-10-09,565.77
Kenya CRCP legacy,Kenya,Watamu Tewa,-3.38,40.01,2014-10-10,486.69
Gili Banta 2015,Indonesia,Gili Banta Barat,-8.413237,119.268869,2015-06-02,335.9
Gili Banta 2015,Indonesia,Gili Banta Selatan 1,-8.458254,119.278491,2015-06-01,264.9
Gili Banta 2015,Indonesia,Gili Banta Timur,-8.440154,119.327039,2015-06-02,257.04
Gili Banta 2015,Indonesia,Gili Banta Utara,-8.399066,119.27582,2015-06-03,195.07
Gili Banta 2015,Indonesia,Loho Mobuka,-8.437862,119.302617,2015-06-02,232.48
Gili Matra MPA_2019,Indonesia,Air Core,-8.36431667,116.075,2019-08-27,152.06
Gili Matra MPA_2019,Indonesia,Barat Sire,-8.36794,116.09777778,2019-08-22,142.49
Gili Matra MPA_2019,Indonesia,Barat Sire,-8.36794,116.09777778,2019-09-22,178.13
Gili Matra MPA_2019,Indonesia,Biorock,-8.35855389,116.04277778,2019-08-25,135.47
Gili Matra MPA_2019,Indonesia,Bongkas Reef,-8.36952,116.0775,2019-08-26,232
Gili Matra MPA_2019,Indonesia,Bongkas Reef,-8.36952,116.0775,2019-08-26,109.65
Gili Matra MPA_2019,Indonesia,Corner Reef,-8.36217,116.08805556,2019-08-21,281.59
Gili Matra MPA_2019,Indonesia,Gazebo Reef,-8.35433,116.0625,2019-08-22,91.11
Gili Matra MPA_2019,Indonesia,Gazebo Reef,-8.35433,116.0625,2019-09-22,309.72
Gili Matra MPA_2019,Indonesia,Good Heart,-8.34647,116.04333333,2019-08-20,221.93
Gili Matra MPA_2019,Indonesia,Hans Reef,-8.35016,116.0875,2019-08-21,150.09
Gili Matra MPA_2019,Indonesia,Hans Reef,-8.35016,116.0875,2019-11-21,8.42
Gili Matra MPA_2019,Indonesia,Meno Slope 2,-8.35216444,116.05111111,2019-08-21,84.15
Gili Matra MPA_2019,Indonesia,Meno Slope 2,-8.35216444,116.05111111,2019-08-22,225.5
Gili Matra MPA_2019,Indonesia,Meno Wall,-8.34369,116.05055556,2019-08-21,380.56
Gili Matra MPA_2019,Indonesia,Romantic Reef,-8.36078,116.05861111,2019-08-24,50.14
Gili Matra MPA_2019,Indonesia,Romantic Reef,-8.36078,116.05861111,2019-08-25,193.7
Gili Matra MPA_2019,Indonesia,Romantic Reef,-8.36078,116.05861111,2019-08-25,431.19
Gili Matra MPA_2019,Indonesia,Secret Garden,-8.347065,116.06694444,2019-08-24,87.99
Gili Matra MPA_2019,Indonesia,Shark Point,-8.34222,116.02722222,2019-08-20,139.08
Gili Matra MPA_2019,Indonesia,Sunset Reef,-8.36252,116.03138889,2019-08-26,98.09
Gili Matra MPA_2019,Indonesia,Sunset Reef 2,-8.35451111,116.02833333,2019-08-24,158.74
Gili Matra MPA_2019,Indonesia,Tanjung Sire,-8.35934,116.11083333,2019-08-27,92.43
Gili Matra MPA_2019,Indonesia,Tanjung Sire,-8.35934,116.11083333,2019-08-27,34.17
Gili Matra MPA_2019,Indonesia,Teluk Medane,-8.35713,116.12388889,2019-08-27,168.18
Gili Matra MPA_2019,Indonesia,Trawangan Slope,-8.35077,116.025,2019-08-26,183.18
Gili Matra MPA_2019,Indonesia,Ujung Sire,-8.36065,116.09666667,2019-08-25,69.54
Gili Matra MPA_2019,Indonesia,Ujung Sire,-8.36065,116.09666667,2019-11-25,3.78
Kelapa 2015,Indonesia,Kelapa Barat,-8.671834,119.211459,2015-06-04,179.64
Kelapa 2015,Indonesia,Kelapa Selatan 1,-8.680729,119.22349,2015-06-04,394.05
Kelapa 2015,Indonesia,Kelapa Timur 1,-8.661149,119.234369,2015-06-04,232.06
Kelapa 2015,Indonesia,Kelapa Timur 2,-8.668129,119.239374,2015-06-05,223.49
Kelapa 2015,Indonesia,Kelapa Utara 2,-8.653198,119.224946,2015-06-05,448.23
"Sulat Lawang 2013, 2017",Indonesia,Batu Mandi,-8.30411,116.71231,2013-06-22,327.69
"Sulat Lawang 2013, 2017",Indonesia,Batu Mandi,-8.30411,116.71231,2017-11-16,214.11
"Sulat Lawang 2013, 2017",Indonesia,Gili Bidara,-8.43886,116.73894,2017-11-20,465.18
"Sulat Lawang 2013, 2017",Indonesia,Gili Kondo,-8.44114,116.73247,2017-11-20,329.82
"Sulat Lawang 2013, 2017",Indonesia,Gili Lawang Barat,-8.29561,116.6855,2013-06-22,293.58
"Sulat Lawang 2013, 2017",Indonesia,Gili Lawang Barat,-8.29561,116.6855,2017-11-18,189.11
"Sulat Lawang 2013, 2017",Indonesia,Gili Lawang Utara 1,-8.29561,116.70919,2013-06-23,307.82
"Sulat Lawang 2013, 2017",Indonesia,Gili Lawang Utara 1,-8.29561,116.70919,2017-11-18,325.08
"Sulat Lawang 2013, 2017",Indonesia,Gili Lawang Utara 2,-8.28192,116.69611,2017-11-18,264.12
"Sulat Lawang 2013, 2017",Indonesia,Gili Petagan,-8.43483,116.75606,2017-11-20,441.62
"Sulat Lawang 2013, 2017",Indonesia,Gili Sulat Barat,-8.30997,116.71219,2013-06-23,324.54
"Sulat Lawang 2013, 2017",Indonesia,Gili Sulat Barat,-8.30997,116.71219,2017-11-16,190.38
"Sulat Lawang 2013, 2017",Indonesia,Gili Sulat Barat Daya,-8.31256,116.70819,2013-06-24,393.35
"Sulat Lawang 2013, 2017",Indonesia,Gili Sulat Selatan,-8.32964,116.71339,2013-06-25,695.08
"Sulat Lawang 2013, 2017",Indonesia,Gili Sulat Selatan,-8.32964,116.71339,2017-11-15,340.29
"Sulat Lawang 2013, 2017",Indonesia,Gili Sulat Tenggara,-8.34578,116.74472,2013-06-25,440.25
"Sulat Lawang 2013, 2017",Indonesia,Gili Sulat Tenggara,-8.34578,116.74472,2017-11-19,215.05
"Sulat Lawang 2013, 2017",Indonesia,Gili Sulat Timur,-8.32036,116.72889,2013-06-25,511.49
"Sulat Lawang 2013, 2017",Indonesia,Gili Sulat Timur,-8.32036,116.72889,2017-11-19,196.32
"Sulat Lawang 2013, 2017",Indonesia,Pekaja Gili Lawang,-8.31053,116.70408,2013-06-23,511.92
"Sulat Lawang 2013, 2017",Indonesia,Pekaja Gili Lawang,-8.31053,116.70408,2017-11-16,272.38
"Sulat Lawang 2013, 2017",Indonesia,Tekalok Barat,-8.33897,116.70767,2013-06-24,575.3
"Sulat Lawang 2013, 2017",Indonesia,Tekalok Timur,-8.33592,116.70244,2013-06-24,234.95
"Sulat Lawang 2013, 2017",Indonesia,Tekalok Timur,-8.33592,116.70244,2017-11-15,197.37
Aceh 2009,Indonesia,Anoi Itam,5.842690278,95.37351944,2009-02-24,248.55
Aceh 2009,Indonesia,Ba Kopra,5.866863889,95.22823111,2009-03-02,564.01
Aceh 2009,Indonesia,Batee Meurenon,5.873513056,95.26466306,2009-02-21,521.31
Aceh 2009,Indonesia,Batee Meurenon,5.873513056,95.26466306,2009-03-05,407.76
Aceh 2009,Indonesia,Benteng,5.845705,95.373215,2009-03-01,686.34
Aceh 2009,Indonesia,Beurawang,5.777511111,95.33685194,2009-02-28,569.4
Aceh 2009,Indonesia,Canyon,5.89829,95.21692306,2009-03-08,846.5
Aceh 2009,Indonesia,Deudap,5.607141944,95.19258111,2009-03-07,459.07
Aceh 2009,Indonesia,Gapang,5.85416157,95.27371142,2009-02-21,494.77
Aceh 2009,Indonesia,Gapang,5.85416157,95.27371142,2009-03-05,500.86
Aceh 2009,Indonesia,Jaboi,5.799778889,95.34604611,2009-02-28,355.11
Aceh 2009,Indonesia,Lamteng,5.64733081,95.1629988,2009-02-25,699.4
Aceh 2009,Indonesia,Lapeng,5.698566944,95.11094194,2009-02-22,795.99
Aceh 2009,Indonesia,Lapeng,5.698566944,95.11094194,2009-03-09,627.07
Aceh 2009,Indonesia,Leun Balee 1,5.7276,95.07301111,2009-02-22,805.06
Aceh 2009,Indonesia,Leun Balee 1,5.7276,95.07301111,2009-03-09,527.11
Aceh 2009,Indonesia,Leun Balee 2,5.742093889,95.06680306,2009-03-09,222.19
Aceh 2009,Indonesia,Lhoh,5.6678498,95.12664691,2009-02-23,1399.97
Aceh 2009,Indonesia,Lhok Weng,5.863641111,95.26643611,2009-02-21,153.18
Aceh 2009,Indonesia,Lhok Weng,5.863641111,95.26643611,2009-03-04,461.46
Aceh 2009,Indonesia,Lhong Angin 1,5.832608056,95.25836611,2009-02-18,265.88
Aceh 2009,Indonesia,Lhong Angin 1,5.832608056,95.25836611,2009-03-10,556.12
Aceh 2009,Indonesia,Lhong Angin 2,5.821983889,95.25977111,2009-03-02,542.08
Aceh 2009,Indonesia,Lhong Angin 3,5.80788936,95.26471613,2009-02-18,508.49
Aceh 2009,Indonesia,Lhong Angin 3,5.80788936,95.26471613,2009-03-10,501.67
Aceh 2009,Indonesia,Paloh,5.664196111,95.09257694,2009-02-25,458.58
Aceh 2009,Indonesia,Pasi Janeng 1,5.6287846,95.131667,2009-02-23,554.86
Aceh 2009,Indonesia,Pasi Janeng 1,5.6287846,95.131667,2009-03-07,343.46
Aceh 2009,Indonesia,Pasi Janeng 2,5.63200375,95.13802886,2009-03-07,105.15
Aceh 2009,Indonesia,Pulau Klah,5.87730995,95.31408085,2009-03-04,286.99
Aceh 2009,Indonesia,Reuteuk,5.857248889,95.36137889,2009-03-03,235.46
Aceh 2009,Indonesia,Rubiah Channel,5.883753056,95.25491,2009-02-19,98.95
Aceh 2009,Indonesia,Rubiah Channel,5.883753056,95.25491,2009-03-05,1023.96
Aceh 2009,Indonesia,Rubiah Sea Garden,5.881451944,95.260645,2009-02-19,583.18
Aceh 2009,Indonesia,Rubiah Sea Garden,5.881451944,95.260645,2009-03-04,542.58
Aceh 2009,Indonesia,Sumur Tiga,5.888368056,95.34547111,2009-03-03,371.97
Aceh 2009,Indonesia,Ujung Kareung,5.876188889,95.35363575,2009-02-24,807.87
Aceh 2009,Indonesia,Ujung Seuke,5.808331944,95.37631,2009-03-01,336.11
Aceh 2009,Indonesia,Ujung Seurawan,5.89558,95.237595,2009-02-19,1045.88
Aceh 2009,Indonesia,Ujung Seurawan,5.89558,95.237595,2009-03-05,377
Kenya MACMON 2016-17,Kenya,Kanamai (Mradi),-3.94166,39.7823,2016-10-25,299.14
Kenya MACMON 2016-17,Kenya,Kanamai (Mradi),-3.94166,39.7823,2017-09-14,70.66
Kenya MACMON 2016-17,Kenya,Kibuyuni 1 (East or B),-4.64381,39.334,2016-11-19,172.72
Kenya MACMON 2016-17,Kenya,Kibuyuni 1 (East or B),-4.64381,39.334,2019-01-11,250.19
Kenya MACMON 2016-17,Kenya,Kibuyuni 2 (West or A),-4.64119,39.343,2016-11-18,242.68
Kenya MACMON 2016-17,Kenya,Kibuyuni 2 (West or A),-4.64119,39.343,2019-01-12,86.96
Kenya MACMON 2016-17,Kenya,Kuruwitu (Vipingo),-3.803622487979644,39.84432220458984,2016-10-10,268.69
Kenya MACMON 2016-17,Kenya,Kuruwitu (Vipingo),-3.803622487979644,39.84432220458984,2018-04-24,288.76
Kenya MACMON 2016-17,Kenya,Mji wa Kale 1 (Mkwiro),-4.65969,39.3862,2016-11-15,131.63
Kenya MACMON 2016-17,Kenya,Mji wa Kale 1 (Mkwiro),-4.65969,39.3862,2019-01-09,144.99
Kenya MACMON 2016-17,Kenya,Mji wa Kale 2 (Mkwiro),-4.65983,39.38976,2016-11-15,466.33
Kenya MACMON 2016-17,Kenya,Mji wa Kale 2 (Mkwiro),-4.65983,39.38976,2019-01-09,323.78
Kenya MACMON 2016-17,Kenya,Mwaembe (Mpunga South),-4.5052,39.4794,2017-10-06,175.58
Kenya MACMON 2016-17,Kenya,Takaungu,-3.69028,39.87159,2012-04-28,39.36
India - Netrani and Grand island,India,Bountybay,15.35505,73.77786,2018-04-02,138.09
India - Netrani and Grand island,India,Coral garden,15.35039,73.78329,2018-03-27,61.06
India - Netrani and Grand island,India,Freddys Nook,15.35028,73.77982,2018-03-28,113.71
India - Netrani and Grand island,India,Jenny's Aquarium,14.014235,74.32747,2019-11-27,732.29
India - Netrani and Grand island,India,Lighthouse,15.3545,73.76344,2018-04-06,603.18
India - Netrani and Grand island,India,Lobster Avenue,15.34994,73.77651,2018-04-05,427.52
India - Netrani and Grand island,India,Navy Bay Jetty,15.35279,73.76582,2018-03-29,88.87
India - Netrani and Grand island,India,Navy Bay Rocks,15.353,73.76961,2018-04-01,171.04
India - Netrani and Grand island,India,Northwest,14.020159,74.324359,2019-11-30,694.13
India - Netrani and Grand island,India,Nursery,14.015256,74.324638,2019-11-28,774.5
India - Netrani and Grand island,India,Nursery,14.015256,74.324638,2019-11-29,617.47
India - Netrani and Grand island,India,Pebble Bay,14.018794,74.327735,2019-11-28,1837.85
India - Netrani and Grand island,India,Pebble Bay,14.018794,74.327735,2019-11-29,528.62
India - Netrani and Grand island,India,Shelter cove,15.35168,73.78463,2018-04-03,100.83
India - Netrani and Grand island,India,Southrock,14.010561,74.323302,2019-12-01,407.71
India - Netrani and Grand island,India,Umaghuma,15.35159,73.78939,2018-04-03,94.89
India - Netrani and Grand island,India,Wreck,15.35012,73.77957,2018-04-06,628.97
Cempi 2015,Indonesia,Air Panas,-8.886491,118.455286,2015-06-11,811.12
Cempi 2015,Indonesia,Goncujarah,-8.702329,118.338449,2015-06-10,89.43
Cempi 2015,Indonesia,Lakey,-8.806476,118.378083,2015-06-11,112.52
Cempi 2015,Indonesia,Matiti,-8.87449,118.420854,2015-06-11,139.04
Cempi 2015,Indonesia,Tanjung Pasir,-8.838954,118.382335,2015-06-12,85.77
CONTOH - Kelapa 2015,Indonesia,Kelapa Barat,-8.671834,119.211459,2015-06-04,130.06
