project,country,site,latitude,longitude,sample_date,hard_coral_pit,soft_coral_pit
Liang Ngali MPA 2018,Indonesia,Liang (S),-8.52406,117.67701,2018-09-23,53.25,0.5
Liang Ngali MPA 2018,Indonesia,Ngali (N),-8.4748,117.72924,2018-09-23,34.67,2
Liang Ngali MPA 2018,Indonesia,Owang Balok,-8.53553,117.74933,2018-09-24,49.58,0.5
Liang Ngali MPA 2018,Indonesia,Sea Site,-8.4078,117.44772,2018-09-26,69,0
Liang Ngali MPA 2018,Indonesia,Tanjung Bantin_Zona Inti,-8.42352,117.59091999999998,2018-09-19,68.25,1.5
Liang Ngali MPA 2018,Indonesia,Tanjung Bantin_Zona Pemanfaatan,-8.42352,117.60097999999994,2018-09-19,58.33,0.33
Liang Ngali MPA 2018,Indonesia,Tanjung Bara,-8.40459,117.56184,2018-09-22,66,5
Liang Ngali MPA 2018,Indonesia,Tanjung Bele,-8.45523,117.63306,2018-09-20,55.5,0
Liang Ngali MPA 2018,Indonesia,Tanjung Menangis,-8.40283,117.43035,2018-09-25,72.17,0.42
Liang Ngali MPA 2018,Indonesia,Teluk Jarak,-8.51392,117.71107,2018-09-23,66.33,0
Liang Ngali MPA 2018,Indonesia,Teluk Mariam,-8.52157,117.65513,2018-09-22,55.67,0
Liang Ngali MPA 2018,Indonesia,Teluk Tete,-8.4946,117.73374,2018-09-24,62.25,0.33
Belize SWCMR 2021 - WCS,Belize,SWCCZFR1,16.884665004909,-88.0605540052056,2021-07-03,27.17,0.33
Belize SWCMR 2021 - WCS,Belize,SWCCZFR2,16.8679160345345,-88.064929023385,2021-07-04,24.5,0.3
Belize SWCMR 2021 - WCS,Belize,SWCCZFR3,16.8499210104346,-88.07087699,2021-08-15,45.83,1.17
Belize SWCMR 2021 - WCS,Belize,SWCCZFR4,16.8348859716206,-88.0745620094239,2021-08-11,25.83,1.83
Belize SWCMR 2021 - WCS,Belize,SWCCZFR5,16.81828,-88.07736,2021-08-10,25.67,0.33
Belize SWCMR 2021 - WCS,Belize,SWCCZFR6,16.8131040036678,-88.0777440313249,2021-06-03,37,1
Belize SWCMR 2021 - WCS,Belize,SWCCZFR6,16.8131040036678,-88.0777440313249,2021-07-03,28,0.6
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR1,16.9142070226371,-88.0498870275914,2021-06-29,11.33,2.67
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR2,16.9036100339144,-88.0541909672319,2021-06-30,20.83,0.83
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR3,16.7889509629458,-88.0757209751754,2021-08-14,22.67,0.67
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR4,16.7775830067694,-88.0750149674713,2021-06-30,11.3,1.4
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR5,16.76858,-88.07501,2021-08-12,38,0.5
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR6,16.76079,-88.07356,2021-08-12,28.2,0.6
Open access Surveys and New LMMA NW 2021,Madagascar,APGL Ampangoriana,13.4312103,48.3629503,2021-12-14,61,0
Open access Surveys and New LMMA NW 2021,Madagascar,APGL Ampangoriana,13.4312103,48.3629503,2022-01-14,63.5,0.5
Open access Surveys and New LMMA NW 2021,Madagascar,APGL Anjiabe,13.49893,48.34185,2021-12-15,56.67,0
Open access Surveys and New LMMA NW 2021,Madagascar,APGL Antanamitarana 1,13.26913,48.17162,2021-12-17,24,20.5
Open access Surveys and New LMMA NW 2021,Madagascar,APGL Antanamitarana 2,13.249748,48.179219,2021-12-17,65,3.5
Open access Surveys and New LMMA NW 2021,Madagascar,APGL Sakatia,13.32041,48.15632,2021-12-18,35,4
Open access Surveys and New LMMA NW 2021,Madagascar,NK02D,13.46882,48.32284,2021-12-15,78.33,1
Open access Surveys and New LMMA NW 2021,Madagascar,Nosy Sakatia,13.29055,48.15712,2021-12-18,32.33,7.67
"2013-2014_Koro Island, Fiji",Fiji,NF1,-17.3848,179.4099,2013-05-13,43.33,1.33
"2013-2014_Koro Island, Fiji",Fiji,NF1,-17.3848,179.4099,2014-06-16,32.17,0.5
"2013-2014_Koro Island, Fiji",Fiji,NF2,-17.37898,179.41577,2013-05-13,29.67,2.83
"2013-2014_Koro Island, Fiji",Fiji,NF2,-17.37898,179.41577,2014-06-16,4.83,5.17
"2013-2014_Koro Island, Fiji",Fiji,NF3,-17.3787,179.4189,2013-05-11,19.25,0.25
"2013-2014_Koro Island, Fiji",Fiji,NF3,-17.3787,179.4189,2013-05-11,29,4
"2013-2014_Koro Island, Fiji",Fiji,NF3,-17.3787,179.4189,2013-05-13,26,8
"2013-2014_Koro Island, Fiji",Fiji,NF3,-17.3787,179.4189,2014-06-16,5.5,2.67
"2013-2014_Koro Island, Fiji",Fiji,NF4,-17.3709,179.4239,2013-05-13,26.83,6
"2013-2014_Koro Island, Fiji",Fiji,NF4,-17.3709,179.4239,2014-06-18,7.83,0.83
"2013-2014_Koro Island, Fiji",Fiji,NF5,-17.36679,179.42178,2013-05-11,27.83,1.83
"2013-2014_Koro Island, Fiji",Fiji,NF5,-17.36679,179.42178,2014-06-18,14,1.83
"2013-2014_Koro Island, Fiji",Fiji,NF6,-17.36799,179.42468,2013-05-11,29.83,0.33
"2013-2014_Koro Island, Fiji",Fiji,NF6,-17.36799,179.42468,2014-06-18,14.5,1.33
"2013-2014_Koro Island, Fiji",Fiji,NT1,-17.374389999999998,179.42183,2013-05-13,12,1.17
"2013-2014_Koro Island, Fiji",Fiji,NT1,-17.374389999999998,179.42183,2014-06-17,2,0.67
"2013-2014_Koro Island, Fiji",Fiji,NT2,-17.3774,179.4206,2013-05-11,17.17,7.67
"2013-2014_Koro Island, Fiji",Fiji,NT2,-17.3774,179.4206,2014-06-17,6,3
"2013-2014_Koro Island, Fiji",Fiji,NT3,-17.3749,179.4244,2013-05-11,14,1
"2013-2014_Koro Island, Fiji",Fiji,NT3,-17.3749,179.4244,2014-06-17,5,1.17
"2013-2014_Koro Island, Fiji",Fiji,TF1,-17.30246,179.4471,2013-04-30,22.33,1.83
"2013-2014_Koro Island, Fiji",Fiji,TF2,-17.2996,179.45132,2013-04-30,29.67,6.17
"2013-2014_Koro Island, Fiji",Fiji,TF3,-17.29677,179.44435,2013-04-30,30.83,2.67
"2013-2014_Koro Island, Fiji",Fiji,TF4,-17.27405,179.43878,2013-04-29,29.5,6
"2013-2014_Koro Island, Fiji",Fiji,TF5,-17.26915,179.43959,2013-04-29,28.83,10.5
"2013-2014_Koro Island, Fiji",Fiji,TT1,-17.29116,179.44206,2013-04-30,30,1.5
"2013-2014_Koro Island, Fiji",Fiji,TT2,-17.287,179.44337,2013-04-29,34.83,6.17
"2013-2014_Koro Island, Fiji",Fiji,TT3,-17.28759,179.4375,2013-04-29,20.67,4
Minut 2016,Indonesia,Lihunu 1,1.7525,125.15647,2016-02-25,34.45,16.67
Minut 2016,Indonesia,Lihunu 2,1.75149,125.15646,2016-02-25,32.5,21.67
Minut 2016,Indonesia,Lihunu Control,1.75149,125.15646,2016-02-25,32.78,13.61
Minut 2016,Indonesia,Pulisan Control,1.68134,125.1396,2016-02-27,20.83,13.61
Minut 2016,Indonesia,Pulisan DPL 1,1.68143,125.1385,2016-02-27,24.72,26.11
Minut 2016,Indonesia,Pulisan DPL 2,1.68133,125.1396,2016-02-27,24.17,9.72
Minut 2016,Indonesia,Tambun,1.8067,125.06127,2016-02-26,15.28,21.11
Minut 2016,Indonesia,Tambun Control,1.8067,125.06127,2016-02-26,23.61,12.78
Minut 2016,Indonesia,Tanah Putih 1,1.73635,124.96785,2016-02-24,25.83,6.95
Minut 2016,Indonesia,Tanah Putih 2,1.726,124.97501,2016-02-24,47.22,0.28
Minut 2016,Indonesia,Tarabitan 1,1.745216667,124.9770833,2016-02-24,56.39,4.72
Minut 2016,Indonesia,Tarabitan 2,1.7498,124.98,2016-02-28,56.11,5
Minut 2016,Indonesia,Tarabitan Control,1.74971,124.97637,2016-02-28,28.06,13.05
2019_Macmon_Bua_Ra_Kubulau,Fiji,BUA07A,-16.83297,178.557182,2019-04-30,40.17,9.33
2019_Macmon_Bua_Ra_Kubulau,Fiji,BUA08A,-16.8494,178.543537,2019-04-30,41.5,8.33
2019_Macmon_Bua_Ra_Kubulau,Fiji,BUA20A,-16.856581,178.555602,2019-04-30,36.33,7.33
2019_Macmon_Bua_Ra_Kubulau,Fiji,BUA24A,-16.838822,178.523042,2019-05-01,25,2.67
2019_Macmon_Bua_Ra_Kubulau,Fiji,BUA25,-16.84262,178.539783,2019-05-01,56,4.17
2019_Macmon_Bua_Ra_Kubulau,Fiji,KB09,-16.96729,178.99922,2019-07-30,37.67,23.5
2019_Macmon_Bua_Ra_Kubulau,Fiji,KB17,-16.95352,179.00135,2019-07-30,36.33,24.67
2019_Macmon_Bua_Ra_Kubulau,Fiji,KR7,-16.9439,178.97691,2019-07-31,18,0.83
2019_Macmon_Bua_Ra_Kubulau,Fiji,MAP01,-16.937449,179.028741,2019-07-30,30.17,6.67
2019_Macmon_Bua_Ra_Kubulau,Fiji,NP1,-16.94588,179.01736,2019-07-31,32,4.83
2019_Macmon_Bua_Ra_Kubulau,Fiji,NTRFN1,-17.509,178.382,2019-05-07,58.5,11.67
2019_Macmon_Bua_Ra_Kubulau,Fiji,NTRFN7,-17.516,178.398,2019-05-07,25.17,2.33
2019_Macmon_Bua_Ra_Kubulau,Fiji,NTRFT4,-17.495,178.38,2019-05-06,41.83,3.5
2019_Macmon_Bua_Ra_Kubulau,Fiji,NTRFT5,-17.499,178.381,2019-05-06,44.5,5.33
2019_Macmon_Bua_Ra_Kubulau,Fiji,NTRFT7,-17.496,178.378,2019-05-07,31.83,8.5
2019_Macmon_Bua_Ra_Kubulau,Fiji,NTRFT8,-17.501,178.376,2019-05-06,38.33,5.83
2022 Urata coral reef surveys,Fiji,UR01,-16.72994,179.32729,2022-05-05,26.33,0.83
2022 Urata coral reef surveys,Fiji,UR02,-16.73397,179.34554,2022-05-04,24.17,1.5
2022 Urata coral reef surveys,Fiji,UR03,-16.73772,179.35275,2022-05-05,11.33,0.17
2022 Urata coral reef surveys,Fiji,UR04,-16.733,179.334,2022-05-04,9.5,0.33
2022 Urata coral reef surveys,Fiji,UR05,-16.734,179.33099,2022-05-05,19.5,0.5
2022 Urata coral reef surveys,Fiji,UR06,-16.736,179.349,2022-05-04,21.33,0.83
2022 Urata coral reef surveys,Fiji,VL01,-16.722,179.315,2022-05-06,12.33,1
2022 Urata coral reef surveys,Fiji,VL02,-16.729,179.313,2022-05-06,12.78,0.78
2022 Urata coral reef surveys,Fiji,VL03,-16.725,179.313,2022-05-06,20,1
TPK Kepulauan Lease,Indonesia,Aboru (LH04),-3.61662,128.53442,2018-04-11,43.67,16.17
TPK Kepulauan Lease,Indonesia,Abubu (LN04),-3.69191,128.79776,2018-04-09,45.5,25.33
TPK Kepulauan Lease,Indonesia,Abubu (LN04),-3.69191,128.79776,2020-03-24,48.17,20.67
TPK Kepulauan Lease,Indonesia,Akoon (LN05),-3.66571,128.81308,2018-04-09,57.67,9.17
TPK Kepulauan Lease,Indonesia,Akoon (LN05),-3.66571,128.81308,2020-03-24,63.83,9.5
TPK Kepulauan Lease,Indonesia,Ameth (LN06),-3.64625,128.81288,2018-04-09,60.17,6.83
TPK Kepulauan Lease,Indonesia,Ameth (LN06),-3.64625,128.81288,2020-03-24,62.83,8
TPK Kepulauan Lease,Indonesia,Booi (LS12),-3.61248,128.66451,2018-04-07,32.33,6.83
TPK Kepulauan Lease,Indonesia,Booi (LS12),-3.61248,128.66451,2020-10-15,41.83,20
TPK Kepulauan Lease,Indonesia,Haria Pantai (LS13),-3.616,128.63298,2018-04-06,59.33,8.5
TPK Kepulauan Lease,Indonesia,Haria Pantai (LS13),-3.616,128.63298,2020-10-15,56.17,10.33
TPK Kepulauan Lease,Indonesia,Hulaliu (LH03),-3.56137,128.56844,2018-04-10,66,12.83
TPK Kepulauan Lease,Indonesia,Hulaliu (LH03),-3.56137,128.56844,2020-10-14,70.83,8.33
TPK Kepulauan Lease,Indonesia,Ihamahu (LS06),-3.50425,128.68855,2018-04-04,66.33,0
TPK Kepulauan Lease,Indonesia,Ihamahu (LS06),-3.50425,128.68855,2020-03-23,61.67,1
TPK Kepulauan Lease,Indonesia,Ittawaka (LS08),-3.54729,128.73444,2018-04-03,48.83,6.67
TPK Kepulauan Lease,Indonesia,Ittawaka (LS08),-3.54729,128.73444,2020-03-23,43.83,2.5
TPK Kepulauan Lease,Indonesia,Kali Tittawai (LS05),-3.53123,128.6637,2018-04-04,41.67,3.5
TPK Kepulauan Lease,Indonesia,Kulur (LS02),-3.50882,128.55424,2018-04-05,38.67,3.83
TPK Kepulauan Lease,Indonesia,Kulur (LS02),-3.50882,128.55424,2020-03-25,15.17,6
TPK Kepulauan Lease,Indonesia,Leinitu (LN02),-3.66247,128.75774,2018-04-08,48.67,7.5
TPK Kepulauan Lease,Indonesia,Leinitu (LN02),-3.66247,128.75774,2020-10-13,56.83,10.67
TPK Kepulauan Lease,Indonesia,Molana Barat (LM02),-3.643,128.60435,2018-04-06,54,10.5
TPK Kepulauan Lease,Indonesia,Molana Barat (LM02),-3.643,128.60435,2020-10-14,57.67,7.5
TPK Kepulauan Lease,Indonesia,Molana Timur (LM01),-3.65525,128.61562,2018-04-06,64,12.33
TPK Kepulauan Lease,Indonesia,Molana Timur (LM01),-3.65525,128.61562,2020-10-14,54.67,25
TPK Kepulauan Lease,Indonesia,Nalahia (LN01),-3.63828,128.77731,2018-04-08,42,4
TPK Kepulauan Lease,Indonesia,Nalahia (LN01),-3.63828,128.77731,2020-10-13,37.67,7.83
TPK Kepulauan Lease,Indonesia,Noloth (LS07),-3.50871,128.7283,2018-04-03,52.5,2.17
TPK Kepulauan Lease,Indonesia,Noloth (LS07),-3.50871,128.7283,2020-03-23,37.67,4.83
TPK Kepulauan Lease,Indonesia,Oma (LH05),-3.63045,128.44537,2018-04-11,46.33,8.33
TPK Kepulauan Lease,Indonesia,Ouw (LS10),-3.61143,128.7182,2018-04-07,46.83,10.67
TPK Kepulauan Lease,Indonesia,Pelauw (LH01),-3.50708,128.4536,2018-04-10,28.5,1
TPK Kepulauan Lease,Indonesia,Pia (LS04),-3.50608,128.63943,2018-04-04,13.33,2.5
TPK Kepulauan Lease,Indonesia,Pia (LS04),-3.50608,128.63943,2020-03-25,26.5,2.83
TPK Kepulauan Lease,Indonesia,Porto Hutan (LS01),-3.55113,128.58193,2018-04-05,24,10
TPK Kepulauan Lease,Indonesia,Porto Teluk (LS03),-3.50535,128.6227,2018-04-05,13.5,0
TPK Kepulauan Lease,Indonesia,Siri Sori Serani (LS11),-3.58075,128.67125,2018-04-07,29.33,17.33
TPK Kepulauan Lease,Indonesia,Tanjung Ouw (LS09),-3.60311,128.73888,2018-04-03,38,6.5
TPK Kepulauan Lease,Indonesia,Tanjung Ouw (LS09),-3.60311,128.73888,2020-10-15,44.67,5.33
TPK Kepulauan Lease,Indonesia,Tittawai (LN03),-3.69153,128.76237,2018-04-08,35.5,17
TPK Kepulauan Lease,Indonesia,Tittawai (LN03),-3.69153,128.76237,2020-10-13,48.5,13.5
TPK Kepulauan Lease,Indonesia,Waimital (LH02),-3.51606,128.50623,2018-04-10,24.83,1.33
TPK Kepulauan Lease,Indonesia,Waimital (LH02),-3.51606,128.50623,2020-03-25,33.67,0.5
SAP Teluk Cempi,Indonesia,Maci',-8.75373,118.29442,2019-09-27,3,0.33
SAP Teluk Cempi,Indonesia,Matiti,-8.87449,118.42085,2022-04-01,10,1
SAP Teluk Cempi,Indonesia,Pantai Lakey,-8.80648,118.37808,2022-04-02,1.67,0
SAP Teluk Cempi,Indonesia,Pantai Ria,-8.69059,118.35162,2019-09-26,33,0
SAP Teluk Cempi,Indonesia,Somila,-8.70327,118.33795,2019-09-26,77.33,0
SAP Teluk Cempi,Indonesia,Somila,-8.70327,118.33795,2022-03-30,92,0
2017_Northern Lau,Fiji,Ada01,-17.19859,-179.01408,2017-05-15,7,0.33
2017_Northern Lau,Fiji,Ada04,-17.2061,-179.01196,2017-05-15,9.33,0
2017_Northern Lau,Fiji,Kan03,-17.25385,-179.13147,2017-05-14,21.33,0
2017_Northern Lau,Fiji,Kan04,-17.22413,-179.08215,2017-05-15,9.67,0.67
2017_Northern Lau,Fiji,Kan05,-17.26847,-179.17772,2017-05-15,42,2
2017_Northern Lau,Fiji,Kan06,-17.25014,-179.17595,2017-05-15,44,3
2017_Northern Lau,Fiji,Kan07,-17.25005,-179.12773,2017-05-14,20,2.33
2017_Northern Lau,Fiji,Kan08,-17.24601,-179.13928,2017-05-14,17.67,0.33
2017_Northern Lau,Fiji,Kan09,-17.24883,-179.13474,2017-05-14,34.33,1
2017_Northern Lau,Fiji,Vatu01,-17.43846,-179.53204,2017-05-13,12.33,0
2017_Northern Lau,Fiji,Vatu02,-17.44287,-179.54608,2017-05-13,46.67,0
2017_Northern Lau,Fiji,Vatu03,-17.43134,-179.549,2017-05-13,36,0.67
2017_Northern Lau,Fiji,Vatu04,-17.41956,-179.5347,2017-05-13,34.67,0
2017_Northern Lau,Fiji,Vatu05,-17.43272,-179.5182,2017-05-13,20.33,0.67
2017_Northern Lau,Fiji,Vatu06,-17.44051,-179.52986,2017-05-13,21,0
2017_Northern Lau,Fiji,Yac01,-17.25782,-179.55023,2017-05-10,37,1.33
2017_Northern Lau,Fiji,Yac02,-17.26277,-179.53789,2017-05-12,34,2
2017_Northern Lau,Fiji,Yac03,-17.26381,-179.50087,2017-05-12,10.67,1
2017_Northern Lau,Fiji,Yac04,-17.2665,-179.48424,2017-05-12,15.33,0.67
2017_Northern Lau,Fiji,Yac05,-17.25255,-179.5032,2017-05-09,2,0
2017_Northern Lau,Fiji,Yac06,-17.23642,-179.52521,2017-05-09,34.67,0.33
2017_Northern Lau,Fiji,Yac07,-17.24219,-179.51791,2017-05-09,34.33,0.67
2017_Northern Lau,Fiji,Yac08,-17.23875,-179.50404,2017-05-09,20,0
2017_Northern Lau,Fiji,Yac09,-17.23876,-179.49728,2017-05-09,30,0.33
2017_Northern Lau,Fiji,Yac11,-17.26002,-179.49187,2017-05-09,25,0
2017_Northern Lau,Fiji,Yac13,-17.2482,-179.54135,2017-05-08,20.33,0
2017_Northern Lau,Fiji,Yac15,-17.24652,-179.53996,2017-05-08,26,0.67
2017_Northern Lau,Fiji,Yac16,-17.25345,-179.5475,2017-05-10,31.33,0
2017_Northern Lau,Fiji,Yac17,-17.26403,-179.548873,2017-05-11,4,0
2017_Northern Lau,Fiji,Yac18,-17.26258,-179.53899,2017-05-11,21,0.33
2017_Northern Lau,Fiji,Yac19,-17.26797,-179.47536,2017-05-12,17.33,1
2017_Northern Lau,Fiji,Yac20,-17.26024,-179.5497,2017-05-12,33,2.33
2017_Northern Lau,Fiji,Yac21,-17.27197,-179.53142,2017-05-12,26,3.33
2020_Leleuvia Island,Fiji,Fish Market,-17.91833333,178.98944444,2020-07-22,48.67,6.83
2020_Leleuvia Island,Fiji,Honeymoon wall,-17.94944444,178.9125,2020-07-22,30.6,0.4
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA04,-16.896101,178.47759,2012-11-29,21.67,4.33
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA07A,-16.83297,178.557182,2012-11-22,48,3.67
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA08A,-16.8494,178.543537,2014-04-08,50.17,6.67
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA20A,-16.856581,178.555602,2012-11-22,39.33,2
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA24A,-16.838822,178.523042,2014-04-08,25.83,7.83
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,BUA25,-16.84262,178.539783,2014-04-09,41.5,1.83
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,KB09,-16.96729,178.99922,2014-05-13,27.4,17.2
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,KB17,-16.95352,179.00135,2014-05-13,35,4
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,KR7,-16.9439,178.97691,2014-05-04,71.67,3
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,MAP01,-16.937449,179.028741,2014-05-06,7,1
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,"NAOBF2",-17.631,178.83,2014-03-31,10.83,0.67
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,"NAOBF3",-17.598,178.825,2014-04-01,13.33,1
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,"NAOBF4",-17.595,178.819,2014-04-01,30,0.33
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,"NAOBT2",-17.618,178.829,2014-04-02,23.17,0.17
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,"NAOBT3",-17.614,178.83,2014-04-02,23.5,0.17
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NP1,-16.94588,179.01736,2014-05-13,21,0
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NP2,-16.9461,179.0007,2014-05-13,57,14.33
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFN1,-17.509,178.382,2014-04-05,31.67,3.83
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFN7,-17.516,178.398,2014-04-05,28.5,2.83
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFT4,-17.495,178.38,2014-04-04,43.83,3.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFT5,-17.499,178.381,2014-04-04,33.5,1.67
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFT7,-17.496,178.378,2014-04-04,38.5,0.5
2014_Macmon_Bua_Ra_Ovalau_Kubulau,Fiji,NTRFT8,-17.501,178.376,2014-04-04,21.5,3.33
2009-2011_Kubulau,Fiji,C13,-17.0476,178.9761,2009-04-16,44.7,0.1
2009-2011_Kubulau,Fiji,C13,-17.0476,178.9761,2010-05-08,52.33,15.33
2009-2011_Kubulau,Fiji,C13,-17.0476,178.9761,2011-03-29,39.83,25.67
2009-2011_Kubulau,Fiji,C3,-17.063367,179.020033,2009-04-07,60.8,0
2009-2011_Kubulau,Fiji,C3,-17.063367,179.020033,2010-05-08,58.6,8.8
2009-2011_Kubulau,Fiji,C5,-17.060783,179.0013,2009-04-07,48.7,0
2009-2011_Kubulau,Fiji,C5,-17.060783,179.0013,2010-05-08,59.2,4.8
2009-2011_Kubulau,Fiji,C5,-17.060783,179.0013,2011-03-29,38.17,15.83
2009-2011_Kubulau,Fiji,KB01,-16.94233,178.99554,2009-04-14,37,0.1
2009-2011_Kubulau,Fiji,KB02,-16.94825,179.00986,2009-04-17,56,0
2009-2011_Kubulau,Fiji,KB02,-16.94825,179.00986,2009-05-02,49.4,0
2009-2011_Kubulau,Fiji,KB03,-17.1556,179.1268,2009-04-17,49.6,0
2009-2011_Kubulau,Fiji,KB03,-17.1556,179.1268,2010-05-10,67,9.67
2009-2011_Kubulau,Fiji,KB04,-17.10321,179.1319,2009-04-20,49.5,0
2009-2011_Kubulau,Fiji,KB04,-17.10321,179.1319,2010-04-24,78,5
2009-2011_Kubulau,Fiji,KB04,-17.10321,179.1319,2010-04-29,56.6,6.4
2009-2011_Kubulau,Fiji,KB04,-17.10321,179.1319,2011-03-31,43.17,5.83
2009-2011_Kubulau,Fiji,KB05,-17.10741,179.1381,2009-04-20,48.2,0
2009-2011_Kubulau,Fiji,KB05,-17.10741,179.1381,2010-04-29,44.8,8.8
2009-2011_Kubulau,Fiji,KB05,-17.10741,179.1381,2011-03-31,29.17,5.83
2009-2011_Kubulau,Fiji,KB06,-17.0712,179.0342,2009-04-02,74,0
2009-2011_Kubulau,Fiji,KB06,-17.0712,179.0342,2009-04-21,53.56,0
2009-2011_Kubulau,Fiji,KB06,-17.0712,179.0342,2010-05-01,64.6,6.8
2009-2011_Kubulau,Fiji,KB06,-17.0712,179.0342,2011-03-29,39.83,2.67
2009-2011_Kubulau,Fiji,KB07,-17.08317,179.04076,2009-04-21,55.2,0
2009-2011_Kubulau,Fiji,KB07,-17.08317,179.04076,2010-05-01,61.2,3
2009-2011_Kubulau,Fiji,KB07,-17.08317,179.04076,2011-03-29,40.67,12.17
2009-2011_Kubulau,Fiji,KB09,-16.96729,178.99922,2009-04-23,43.11,0
2009-2011_Kubulau,Fiji,KB09,-16.96729,178.99922,2009-04-24,29,0
2009-2011_Kubulau,Fiji,KB09,-16.96729,178.99922,2010-05-13,28,17.2
2009-2011_Kubulau,Fiji,KB10,-16.9428,179.0636,2009-04-24,43.2,0
2009-2011_Kubulau,Fiji,KB10,-16.9428,179.0636,2010-04-28,47.6,7.8
2009-2011_Kubulau,Fiji,KB11,-16.9383,179.0698,2009-04-24,62.3,0
2009-2011_Kubulau,Fiji,KB11,-16.9383,179.0698,2010-05-14,33.4,8.2
2009-2011_Kubulau,Fiji,KB12,-16.8526,179.1052,2009-04-24,43,0
2009-2011_Kubulau,Fiji,KB12,-16.8526,179.1052,2009-04-27,38.89,0
2009-2011_Kubulau,Fiji,KB12,-16.8526,179.1052,2010-05-11,11.4,4.8
2009-2011_Kubulau,Fiji,KB13,-16.91,179.1059,2009-04-30,52.6,0.1
2009-2011_Kubulau,Fiji,KB13,-16.91,179.1059,2010-05-14,43.8,3.6
2009-2011_Kubulau,Fiji,KB14,-16.889,179.1018,2009-05-01,50.8,0
2009-2011_Kubulau,Fiji,KB14,-16.889,179.1018,2010-05-12,17,0.2
2009-2011_Kubulau,Fiji,KB15,-16.93207,179.08084,2009-05-01,52.9,0.2
2009-2011_Kubulau,Fiji,KB17,-16.95352,179.00135,2009-05-05,39.1,0.1
2009-2011_Kubulau,Fiji,KB17,-16.95352,179.00135,2010-05-13,35,4
2009-2011_Kubulau,Fiji,KR7,-16.9439,178.97691,2010-05-04,71.67,3
2009-2011_Kubulau,Fiji,KR9,-16.8366,179.0974,2010-05-11,33.6,1.2
2009-2011_Kubulau,Fiji,MAP01,-16.937449,179.028741,2010-05-06,7,1
2009-2011_Kubulau,Fiji,MAP02,-16.9191,179.0367,2010-05-06,56.67,3.33
2009-2011_Kubulau,Fiji,MAP06,-16.8369,179.0801,2010-05-07,58.67,2.67
2009-2011_Kubulau,Fiji,MAP07,-16.9599,178.9698,2010-05-04,68.67,8.67
2009-2011_Kubulau,Fiji,MAP08,-16.9926,178.976039,2010-05-04,68.67,7.67
2009-2011_Kubulau,Fiji,MAP09,-16.9592,178.9781,2010-05-04,30.33,42
2009-2011_Kubulau,Fiji,MAP10,-16.9774,178.9824,2010-05-04,28.67,4
2009-2011_Kubulau,Fiji,MAP11,-16.9754,178.9722,2010-05-04,61,5.67
2009-2011_Kubulau,Fiji,MAP12,-16.9413,179.0036,2010-05-06,59,2.67
2009-2011_Kubulau,Fiji,MAP13,-16.8877,179.0934,2010-05-03,42.67,0
2009-2011_Kubulau,Fiji,MAP14,-16.902,179.0919,2010-05-03,44,1.67
2009-2011_Kubulau,Fiji,MAP15,-16.1596,179.0788,2010-05-03,46.67,2
2009-2011_Kubulau,Fiji,MAP16A,-16.9205,179.0766,2010-05-03,32,1.33
2009-2011_Kubulau,Fiji,MAP17,-16.9141,179.0666,2010-05-03,59,4
2009-2011_Kubulau,Fiji,MAP18,-16.8864,179.0757,2010-05-03,39,23.33
2009-2011_Kubulau,Fiji,MAP19,-16.912,179.0537,2010-05-06,55,19.33
2009-2011_Kubulau,Fiji,MAP20A,-16.8417,179.0912,2010-05-07,54,1.67
2009-2011_Kubulau,Fiji,MAP21,-16.8541,179.0932,2010-05-07,32.33,0
