src,iucn_sid,sciname,range_tot_km2,range_cst_km2
am,NA,musculus lateralis,1640874.0002859384,1640874.0002859384
am,NA,musculus mirandus,2770486.0009958968,2770486.0009958968
am,NA,musculus nana,1365616.0004848614,1365616.0004848614
am,NA,musculus niger,4459665.001427382,4459665.001427382
am,NA,musculus pusio,291255.0001461059,291255.0001461059
am,NA,musculus subpictus,2914522.000834346,2914522.000834346
am,NA,musculus taylori,147923.00010006875,147923.00010006875
am,NA,musculus viator,80352.0000077784,80352.0000077784
am,NA,mussa angulosa,804703.0002079904,804703.0002079904
iucn,133457,mussa angulosa,893827.0003348589,893827.0003348589
am,NA,mussismilia braziliensis,26204.00001872331,26204.00001872331
iucn,133586,mussismilia braziliensis,249761.0000386834,249761.0000386834
am,NA,mussismilia harttii,121005.00001721084,121005.00001721084
iucn,133527,mussismilia harttii,249761.0000386834,249761.0000386834
am,NA,mussismilia hispida,119083.00000987947,119083.00000987947
iucn,133184,mussismilia hispida,249761.0000386834,249761.0000386834
am,NA,mussismilia leptophylla,45903.00001818687,45903.00001818687
iucn,133477,mussismilia leptophylla,249761.0000386834,249761.0000386834
am,NA,mustelus albipinnis,717636.0001664609,272039.00016359985
iucn,161451,mustelus albipinnis,25774.00000989437,23374.00000989437
am,NA,mustelus antarcticus,400708.00012908876,400708.00012908876
iucn,39355,mustelus antarcticus,835002.0001171157,586002.0001171157
am,NA,mustelus asterias,849723.0002950877,849723.0002950877
iucn,39357,mustelus asterias,1382188.0003631115,1382188.0003631115
am,NA,mustelus californicus,87395.0000828132,87395.0000828132
iucn,161334,mustelus californicus,179194.0000973642,179194.0000973642
am,NA,mustelus canis,1846678.0003219843,1846678.0003219843
iucn,39359,mustelus canis,2647813.000482321,2223229.000478983
am,NA,mustelus dorsalis,140362.00006548315,140362.00006548315
iucn,44580,mustelus dorsalis,121559.0000718832,121559.0000718832
am,NA,mustelus fasciatus,139278.00002843142,139278.00002843142
iucn,44581,mustelus fasciatus,459006.0000732541,443806.0000732541
am,NA,mustelus griseus,851958.0002969131,851958.0002969131
iucn,161715,mustelus griseus,1588530.0003178418,1575130.0003178418
am,NA,mustelus henlei,322374.00018051267,322374.00018051267
iucn,161648,mustelus henlei,523254.00019958615,523254.00019958615
am,NA,mustelus higmani,262244.00006663054,262244.00006663054
iucn,60204,mustelus higmani,1035162.0001539588,1035162.0001539588
am,NA,mustelus lenticulatus,124211.00005619228,124211.00005619228
iucn,39356,mustelus lenticulatus,805927.0000357181,251946.00003547966
am,NA,mustelus lunulatus,194933.00011493266,194933.00011493266
iucn,161640,mustelus lunulatus,363176.00016221404,363176.00016221404
am,NA,mustelus manazo,3066183.000886813,3066183.000886813
iucn,161633,mustelus manazo,2011411.0003808513,1963724.0003803745
am,NA,mustelus mento,175860.00010930002,175860.00010930002
iucn,63128,mustelus mento,22888.000016473234,22888.000016473234
am,NA,mustelus minicanis,341515.0000946596,251415.00009465963
iucn,60205,mustelus minicanis,16942.99999475479,16542.99999475479
iucn,161480,mustelus mosis,760027.0002067089,740027.0002067089
am,NA,mustelus mustelus,1361854.0002884343,1361854.0002884343
iucn,39358,mustelus mustelus,1569633.0002279952,1357033.0002279952
am,NA,mustelus norrisi,1146294.0002363175,1146294.0002363175
iucn,161518,mustelus norrisi,970267.0002110302,958367.0002110302
am,NA,mustelus palumbes,43276.99999511242,43276.99999511242
iucn,60247,mustelus palumbes,296848.0000346899,225148.0000346899
am,NA,mustelus punctulatus,462538.00022900105,462538.00022900105
iucn,161485,mustelus punctulatus,637841.0002030432,600241.0002030432
am,NA,mustelus ravidus,273737.999997288,186337.999997288
iucn,63165,mustelus ravidus,494998.00000190735,111698.00000190735
am,NA,mustelus schmitti,128658.00003055483,128658.00003055483
iucn,60203,mustelus schmitti,973013.0001023412,973013.0001023412
am,NA,mustelus sinusmexicanus,14192102.000161633,1465304.0001597255
iucn,60206,mustelus sinusmexicanus,105262.00000047684,104062.00000047684
am,NA,mustelus stevensi,305315.9999994561,185315.9999994561
iucn,42716,mustelus stevensi,203481.00000023842,19081.00000023842
am,NA,mustelus walkeri,747782.0000849664,356584.0000830591
iucn,195426,mustelus walkeri,191901.00001692772,161201.00001692772
am,NA,mustelus whitneyi,94837.00007312,94837.00007312
iucn,63129,mustelus whitneyi,62785.000021755695,62785.000021755695
iucn,161571,mustelus widodoi,17053.000000864267,17053.000000864267
am,NA,muusoctopus clyderoperi,898.0000019073486,898.0000019073486
am,NA,muusoctopus hokkaidensis,618085.0002447143,618085.0002447143
am,NA,muusoctopus januarii,250502.99997944385,250502.99997944385
am,NA,muusoctopus karubar,53526.00001376122,53526.00001376122
am,NA,muusoctopus leioderma,482263.00023850054,482263.00023850054
am,NA,muusoctopus levis,4311.999993957579,4311.999993957579
am,NA,muusoctopus oregonae,80852.00001653284,80852.00001653284
am,NA,muusoctopus oregonensis,6356.9999899715185,6356.9999899715185
am,NA,muusoctopus profundorum,331261.00019123405,331261.00019123405
am,NA,muusoctopus rigbyae,6062.999996729195,6062.999996729195
am,NA,muusoctopus robustus,31640.00002052635,31640.00002052635
am,NA,muusoctopus tangaroa,6416.000002622604,6416.000002622604
am,NA,muusoctopus tegginmathae,1877.0000040531158,1877.0000040531158
am,NA,muusoctopus thielei,6833.999985642731,6833.999985642731
am,NA,muusoctopus yaquinae,1695.9999978542328,1695.9999978542328
am,NA,mya arenaria,2353781.000779569,2353781.000779569
am,NA,mya truncata,3813188.001061417,3813188.001061417
am,NA,myadora antipodum,120133.00005290657,120133.00005290657
am,NA,myadora compressa,2545423.0008672923,2545423.0008672923
am,NA,myadora novaezelandiae,109810.00003796071,109810.00003796071
am,NA,myadora subrostrata,114819.000050053,114819.000050053
am,NA,mycale americana,700009.0001074597,700009.0001074597
am,NA,mycale carmigropila,466985.000144504,466985.000144504
am,NA,mycale cavernosa,882652.0002515987,882652.0002515987
am,NA,mycale citrina,352097.0000838861,352097.0000838861
am,NA,mycale cleistochela,1211800.000327453,1211800.000327453
am,NA,mycale contarenii,3370988.0012763664,3370988.0012763664
am,NA,mycale coronata,80824.00005795062,80824.00005795062
am,NA,mycale crassissima,3046239.001142606,3046239.001142606
am,NA,mycale dendyi,1236446.0003031418,1236446.0003031418
am,NA,mycale doellojuradoi,132330.00005614012,132330.00005614012
am,NA,mycale euplectellioides,1214455.0003886223,1214455.0003886223
am,NA,mycale gelatinosa,1567018.000481464,1567018.000481464
am,NA,mycale grandis,7938018.002583832,7938018.002583832
am,NA,mycale humilis,884539.0002522618,884539.0002522618
am,NA,mycale laevis,1000934.0002348647,1000934.0002348647
am,NA,mycale laxissima,1040552.000191249,1040552.000191249
am,NA,mycale lingua,568017.0003112406,568017.0003112406
am,NA,mycale magellanica,771211.0001113266,771211.0001113266
am,NA,mycale magnirhaphidifera,779841.0001795739,779841.0001795739
am,NA,mycale massa,3977332.001257129,3977332.001257129
am,NA,mycale microsigmatosa,1244470.0002413243,1244470.0002413243
am,NA,mycale moluccensis,2107593.000610359,2107593.000610359
am,NA,mycale obscura,1104781.000324525,1104781.000324525
am,NA,mycale orientalis,1227095.0003540143,1227095.0003540143
am,NA,mycale parishii,5405586.002049595,5405586.002049595
am,NA,mycale phillipensis,3044267.0008540154,3044267.0008540154
am,NA,mycale phyllophila,3587468.001111038,3587468.001111038
am,NA,mycale renieroides,171644.99998558313,171644.99998558313
am,NA,mycale rotalis,227737.00012098998,227737.00012098998
am,NA,mycale sulevoidea,3842309.0013904497,3842309.0013904497
am,NA,mycale thielei,21014.00003321469,21014.00003321469
am,NA,mycale titubans,65559.00001563132,65559.00001563132
am,NA,mycedium elephantotus,3679932.001244463,3679932.001244463
iucn,133559,mycedium elephantotus,6956301.002471149,6956301.002471149
am,NA,mycedium mancaoi,2472121.0009366274,2472121.0009366274
iucn,133026,mycedium mancaoi,3407134.0015260503,3407134.0015260503
am,NA,mycedium robokaki,932460.0003931671,932460.0003931671
iucn,133316,mycedium robokaki,2478174.0010768175,2478174.0010768175
iucn,133363,mycedium spina,59454.00001555681,59454.00001555681
iucn,133335,mycedium steeni,2083187.000836432,2083187.000836432
iucn,133295,mycedium umbra,479596.0002992302,479596.0002992302
am,NA,mycetophyllia aliciae,465503.0001424253,465503.0001424253
iucn,133047,mycetophyllia aliciae,885627.0003348589,885627.0003348589
iucn,133519,mycetophyllia danaana,885627.0003348589,885627.0003348589
am,NA,mycetophyllia ferox,473443.0001337081,473443.0001337081
iucn,133356,mycetophyllia ferox,885627.0003348589,885627.0003348589
am,NA,mycetophyllia lamarckiana,796894.0002122894,796894.0002122894
iucn,133062,mycetophyllia lamarckiana,899486.0003381968,899486.0003381968
am,NA,mycetophyllia reesi,444154.0001237765,444154.0001237765
iucn,133037,mycetophyllia reesi,742602.0003139973,742602.0003139973
am,NA,mycteroperca acutirostris,1288473.000263609,1288473.000263609
iucn,132830,mycteroperca acutirostris,534291.0001272336,534291.0001272336
iucn,132724,mycteroperca bonaci,1664645.000353828,1664645.000353828
iucn,14048,mycteroperca cidi,102643.00004839897,102643.00004839897
am,NA,mycteroperca fusca,30315.000030957162,30315.000030957162
iucn,64409,mycteroperca fusca,44120.000034570694,44120.000034570694
am,NA,mycteroperca interstitialis,1336782.0002239197,1336782.0002239197
iucn,64410,mycteroperca interstitialis,1579248.0003694072,1579248.0003694072
am,NA,mycteroperca jordani,83519.00005731732,83519.00005731732
iucn,14049,mycteroperca jordani,296871.0000552237,99671.0000552237
am,NA,mycteroperca microlepis,1181650.0001946464,1181650.0001946464
iucn,14050,mycteroperca microlepis,869363.0001021549,869363.0001021549
am,NA,mycteroperca olfax,14073.000015877187,14073.000015877187
iucn,14051,mycteroperca olfax,21939.000019431114,21939.000019431114
am,NA,mycteroperca phenax,1034749.0002278239,1034749.0002278239
iucn,132729,mycteroperca phenax,840315.0001792237,840315.0001792237
am,NA,mycteroperca prionura,68490.00003058463,68490.00003058463
iucn,14052,mycteroperca prionura,96946.00003659725,96946.00003659725
am,NA,mycteroperca rosacea,88130.0000557676,88130.0000557676
iucn,14053,mycteroperca rosacea,289198.0000436306,109498.0000436306
am,NA,mycteroperca rubra,837392.0002294704,837392.0002294704
iucn,14054,mycteroperca rubra,774144.000123255,774144.000123255
am,NA,mycteroperca tigris,1144065.0002123788,1144065.0002123788
iucn,44682,mycteroperca tigris,1242816.0003164783,1242816.0003164783
am,NA,mycteroperca venenosa,1143227.0002663136,1143227.0002663136
iucn,44683,mycteroperca venenosa,1662528.000383079,1662528.000383079
am,NA,mycteroperca xenarcha,243358.0001687631,243358.0001687631
iucn,132811,mycteroperca xenarcha,431067.00018942356,431067.00018942356
am,NA,myctophum affine,53088191.00035578,2946207.0003524423
am,NA,myctophum asperum,222599627.0012699,2208046.000882238
am,NA,myctophum aurolaternatum,86749510.00078171,1143888.0007609725
am,NA,myctophum brachygnathum,54371100.00095423,1105811.0006755218
am,NA,myctophum fissunovi,3404079.00000792,42479.00000791997
am,NA,myctophum lunatum,17579180.000526458,935879.0005631745
am,NA,myctophum lychnobium,52322642.00106915,2520416.0009806976
am,NA,myctophum nitidulum,100988227.00118479,1245995.0008040294
am,NA,myctophum obtusirostre,197000635.00287682,10160959.002543986
am,NA,myctophum orientale,60212267.00100284,1139220.0006363913
am,NA,myctophum phengodes,56826618.00018586,210459.0000692755
am,NA,myctophum punctatum,16648264.00024388,2303664.00024388
am,NA,myctophum selenops,176742459.00218803,7214768.0018099025
am,NA,myctophum spinosum,116603669.00229305,7838495.001982152
am,NA,myersina crocata,1693661.0006731004,1693661.0006731004
am,NA,myersina filifer,3278420.0014883652,3278420.0014883652
am,NA,myersina lachneri,431718.000228703,431718.000228703
am,NA,myersina macrostoma,1879701.0009260848,1879701.0009260848
am,NA,myersina nigrivirgata,2442634.001245722,2442634.001245722
am,NA,myliobatis aquila,4220058.000561781,2734758.000561781
iucn,161569,myliobatis aquila,2308394.0004643053,2013394.0004643053
am,NA,myliobatis australis,360330.0000993535,360330.0000993535
am,NA,myliobatis californica,128675.00010840595,128675.00010840595
iucn,39416,myliobatis californica,207668.00012513995,207668.00012513995
iucn,60123,myliobatis chilensis,26146.00000679493,26046.00000679493
am,NA,myliobatis freminvillei,1140484.000170976,1042684.0001709759
iucn,161568,myliobatis freminvillei,1509782.000282593,1501282.000282593
am,NA,myliobatis goodei,1246780.0002273172,1114380.0002273172
iucn,161436,myliobatis goodei,1775902.0002633333,1757002.0002633333
iucn,60124,myliobatis hamlyni,404153.00007276237,261853.00007276237
iucn,60125,myliobatis longirostris,86826.00002679974,86726.00002679974
am,NA,myliobatis peruvianus,131286.00003272295,92286.00003272295
iucn,60126,myliobatis peruvianus,6589.999996125698,6489.999996125698
am,NA,myliobatis ridens,148291.00001491606,144691.00001491606
iucn,104025473,myliobatis ridens,156307.00001716614,156307.00001716614
am,NA,myliobatis tenuicaudatus,327616.0000398755,214516.0000398755
iucn,70686656,myliobatis tenuicaudatus,1252050.0001670793,782650.0001670793
am,NA,myliobatis tobijei,592889.0002034605,592889.0002034605
iucn,161357,myliobatis tobijei,469585.0001901388,469585.0001901388
am,NA,myliusia seriata,140101.99999399483,140101.99999399483
am,NA,myomenippe hardwickii,896955.0003733486,896955.0003733486
am,NA,myonera gigantea,28512.00002785772,28512.00002785772
am,NA,myonera lamellifera,852116.0001734272,852116.0001734272
am,NA,myonera limatula,135993.99998877198,135993.99998877198
am,NA,myonera paucistriata,596512.0001185685,596512.0001185685
am,NA,myopiarolis novaecaledoniae,44251.00002922118,44251.00002922118
am,NA,myopsaron nelsoni,472509.0001106262,336409.0001106262
am,NA,myoxocephalus aenaeus,198589.0000399202,198589.0000399202
am,NA,myoxocephalus brandtii,164310.00011321157,164310.00011321157
am,NA,myoxocephalus niger,113167.00013820082,113167.00013820082
am,NA,myoxocephalus octodecemspinosus,295315.00010248274,295315.00010248274
am,NA,myoxocephalus polyacanthocephalus,520536.00016031414,520536.00016031414
am,NA,myoxocephalus quadricornis,4265618.0013831705,4265618.0013831705
am,NA,myoxocephalus scorpioides,1322060.0005021319,1322060.0005021319
am,NA,myoxocephalus scorpius,1537429.000431113,1537429.000431113
am,NA,myoxocephalus stelleri,798071.0003720596,798071.0003720596
am,NA,myra curtimana,1930850.0007109717,1930850.0007109717
am,NA,myra eudactylus,4369968.001645058,4369968.001645058
am,NA,myra fugax,4600920.001462288,4600920.001462288
am,NA,myra grandis,1348577.0006040111,1348577.0006040111
am,NA,myra pernix,1636263.0007864907,1636263.0007864907
am,NA,myra subgranulata,1128439.0005279332,1128439.0005279332
am,NA,myra tumidospina,1437227.0006474108,1437227.0006474108
am,NA,myrichthys aspetocheiros,112109.00006406009,112109.00006406009
am,NA,myrichthys breviceps,654638.0001852289,654638.0001852289
am,NA,myrichthys colubrinus,4841635.002272017,4841635.002272017
am,NA,myrichthys maculosus,5935937.002285384,5935937.002285384
am,NA,myrichthys magnificus,44745.00003363937,44745.00003363937
am,NA,myrichthys ocellatus,850755.0001423806,850755.0001423806
am,NA,myrichthys pantostigmius,255268.00006590784,134068.00006590784
am,NA,myrichthys pardalis,256029.00002691895,256029.00002691895
am,NA,myrichthys tigrinus,333943.000260368,333943.000260368
am,NA,myrionema amboinense,841584.0002173558,841584.0002173558
am,NA,myrionema hargitti,425792.0001173392,425792.0001173392
am,NA,myriopathes ulex,4433224.001857266,4433224.001857266
am,NA,myriotrochus eurycyclus,697255.0001796335,697255.0001796335
am,NA,myriotrochus rinkii,1037451.0002490133,1037451.0002490133
am,NA,myripristis adusta,3728518.0018452927,3728518.0018452927
am,NA,myripristis amaena,1796357.0008745417,1796357.0008745417
am,NA,myripristis berndti,5184396.002066322,5184396.002066322
am,NA,myripristis botche,5426403.001926653,5426403.001926653
