class,order,family,genus,species,taxon,gapfill,match_rank,vuln_gf_id
echinoidea,camarodonta,echinometridae,heliocidaris,heliocidaris robertsi,echinoderms,genus,NA,14717
echinoidea,camarodonta,echinometridae,heliocidaris,heliocidaris tuberculata,echinoderms,none,species,14718
crinoidea,comatulida,antedonidae,heliometra,heliometra glacialis,echinoderms,family,NA,14719
actinopterygii,perciformes,serranidae,hemanthias,hemanthias aureorubens,fish,family,NA,14720
actinopterygii,perciformes,serranidae,hemanthias,hemanthias leptus,fish,family,NA,14721
actinopterygii,perciformes,serranidae,hemanthias,hemanthias peruanus,fish,family,NA,14722
actinopterygii,perciformes,serranidae,hemanthias,hemanthias signifer,fish,family,NA,14723
actinopterygii,perciformes,serranidae,hemanthias,hemanthias vivanus,fish,family,NA,14724
actinopterygii,anguilliformes,ophichthidae,hemerorhinus,hemerorhinus heyningi,fish,family,NA,14725
actinopterygii,anguilliformes,ophichthidae,hemerorhinus,hemerorhinus opici,fish,family,NA,14726
reptilia,squamata,elapidae,hemiaspis,hemiaspis signata,reptiles,none,family,14727
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella affinis,sponges,none,class,14728
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella ajax,sponges,none,class,14729
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella aristoteliana,sponges,none,class,14730
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella bouilloni,sponges,none,class,14731
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella callocyathus,sponges,none,class,14732
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella complicata,sponges,none,class,14733
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella digitata,sponges,none,class,14734
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella elongata,sponges,none,class,14735
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella intermedia,sponges,none,class,14736
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella magna,sponges,none,class,14737
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella strongylophora,sponges,none,class,14738
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella topsenti,sponges,none,class,14739
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella typus,sponges,none,class,14740
demospongiae,tethyida,hemiasterellidae,hemiasterella,hemiasterella vasiformis,sponges,none,class,14741
echinoidea,camarodonta,strongylocentrotidae,hemicentrotus,hemicentrotus pulcherrimus,echinoderms,family,NA,14742
pycnogonida,pantopoda,ammotheidae,hemichela,hemichela longiunguis,crustacea_arthropods,none,class,14743
pycnogonida,pantopoda,ammotheidae,hemichela,hemichela micrasterias,crustacea_arthropods,none,class,14744
pycnogonida,pantopoda,ammotheidae,hemichela,hemichela nanhaiensis,crustacea_arthropods,none,class,14745
echinoidea,spatangoida,schizasteridae,hemifaorina,hemifaorina rex,echinoderms,family,NA,14746
elasmobranchii,carcharhiniformes,hemigaleidae,hemigaleus,hemigaleus australiensis,elasmobranchs,none,family,14747
elasmobranchii,carcharhiniformes,hemigaleidae,hemigaleus,hemigaleus microstoma,elasmobranchs,none,family,14748
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius arcofer,sponges,none,class,14749
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius bidens,sponges,none,class,14750
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius calyx,sponges,none,class,14751
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius dendrilla,sponges,none,class,14752
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius duosigmata,sponges,none,class,14753
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius fimbriatus,sponges,none,class,14754
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius hartlaubi,sponges,none,class,14755
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius izuensis,sponges,none,class,14756
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius pachyderma,sponges,none,class,14757
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius pilosus,sponges,none,class,14758
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius pumiceus,sponges,none,class,14759
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius renieroides,sponges,none,class,14760
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius stylifer,sponges,none,class,14761
demospongiae,haplosclerida,niphatidae,hemigellius,hemigellius tenella,sponges,none,class,14762
actinopterygii,perciformes,pomacentridae,hemiglyphidodon,hemiglyphidodon plagiometopon,fish,family,NA,14763
actinopterygii,perciformes,gobiidae,hemigobius,hemigobius hoevenii,fish,family,NA,14764
