.imp,.id,log_l,log_f,troph,age_mat,wcol,adult_mob,species
2,163,2.19722,NA,2,NA,ben,NA,rhyssoplax salihafui
2,164,2.30259,NA,2,NA,ben,NA,rhyssoplax stangeri
2,165,1.06471,NA,2,NA,ben,NA,tonicella lokii
2,166,0.18232,NA,2,NA,ben,NA,tonicella venusta
3,1,0.33361,NA,2,NA,ben,NA,leptochiton asellus
3,2,-0.22314,NA,2,NA,ben,NA,leptochiton cancellatus
3,3,-0.91629,NA,2,NA,ben,NA,leptochiton leloupi
3,4,-1.20397,NA,2,NA,ben,NA,leptochiton tenuis
3,5,0.91629,NA,3.5,NA,ben,NA,lepidopleurus cajetanus
3,6,1.79176,NA,2,NA,ben,NA,hanleya hanleyi
3,7,0.95551,NA,3.5,NA,ben,NA,acanthochitona fascicularis
3,8,0.91629,NA,3.5,NA,ben,NA,lepidozona interstincta
3,9,1.4816,NA,3.5,NA,ben,NA,tripoplax regularis
3,10,1.62924,NA,2,NA,ben,NA,mopalia ferreirai
3,11,1.33763,NA,2,NA,ben,NA,acanthochitona spiculosa
3,12,0.93216,NA,3.5,NA,ben,NA,acanthochitona hemphilli
3,13,0.93216,NA,3.5,NA,ben,NA,cryptoconchus floridanus
3,14,0.45742,NA,2,NA,ben,NA,leptochiton rugatus
3,15,1.38629,NA,3.5,NA,ben,NA,leptochiton alveolus
3,16,0.91629,NA,3.5,NA,ben,NA,leptochiton nexus
3,17,1.16315,NA,3.5,NA,ben,NA,oldroydia percrassa
3,18,-0.19845,NA,2,NA,ben,NA,hanleyella oldroydi
3,19,-0.35667,NA,2,NA,ben,NA,hanleya hanleyi
3,20,0,NA,2,NA,ben,NA,hanleya tropicalis
3,21,0.91629,NA,3.5,NA,ben,NA,hanleya hanleyi
3,22,0.23902,NA,2,NA,ben,NA,stenosemus albus
3,23,0.58779,NA,3.5,NA,ben,NA,stenosemus exaratus
3,24,0.23902,NA,2,NA,ben,NA,lepidochitona liozonis
3,25,0.91629,NA,2,NA,ben,NA,dendrochiton flectens
3,26,1.06471,NA,2,NA,ben,NA,cyanoplax hartwegii
3,27,1.335,NA,2,NA,ben,NA,tonicella insignis
3,28,1.62531,NA,2,NA,ben,NA,tonicella lineata
3,29,0.93216,NA,2,NA,ben,NA,tonicella marmorea
3,30,0.23902,NA,2,NA,ben,NA,boreochiton ruber
3,31,1.62924,NA,3.5,NA,ben,NA,lepidozona mertensii
3,32,1.4816,NA,3.5,NA,ben,NA,lepidozona cooperi
3,33,1.84845,NA,2,NA,ben,NA,stenoplax fallax
3,34,1.33763,NA,2,NA,ben,NA,stenoplax floridana
3,35,2.03078,NA,2,NA,ben,NA,stenoplax heathiana
3,36,2.31846,NA,3.5,NA,ben,NA,stenoplax conspicua
3,37,1.62924,NA,2,NA,ben,NA,nuttallina californica
3,38,0.53063,NA,2,NA,ben,NA,schizoplax brandtii
3,39,0.93216,NA,3.5,NA,ben,NA,callistochiton crassicostatus
3,40,0.33647,NA,2,NA,ben,NA,callistochiton shuttleworthianus
3,41,0.91629,NA,3.5,NA,ben,NA,callistochiton decoratus
3,42,0.87547,NA,3.5,NA,ben,NA,chaetopleura gemma
3,43,0.64448,NA,3.5,NA,ben,NA,chaetopleura apiculata
3,44,0.64448,NA,2,NA,ben,NA,rhyssoplax janeirensis
3,45,1.79176,NA,2,NA,ben,NA,amicula vestita
3,46,2.56495,NA,2,NA,ben,NA,katharina tunicata
3,47,1.62924,NA,2,NA,ben,NA,mopalia ciliata
3,48,0.47,NA,2,NA,ben,NA,mopalia cirrata
3,49,2.02815,NA,2,NA,ben,NA,mopalia lignosa
3,50,2.18605,NA,2,NA,ben,NA,mopalia muscosa
3,51,1.62924,NA,2,NA,ben,NA,mopalia swanii
3,52,1.16315,NA,2,NA,ben,NA,mopalia acuta
3,53,1.74047,NA,2,NA,ben,NA,mopalia spectabilis
3,54,0.93216,NA,2,NA,ben,NA,placiphorella stimpsoni
3,55,1.75786,NA,2,NA,ben,NA,placiphorella velata
3,56,1.33763,NA,2,NA,ben,NA,placiphorella atlantica
3,57,1.25276,NA,2,NA,ben,NA,placiphorella borealis
3,58,1.62531,NA,2,NA,ben,NA,ceratozona squalida
3,59,2.03078,NA,3.5,NA,ben,NA,chiton squamosus
3,60,2.03078,NA,3.5,NA,ben,NA,chiton marmoratus
3,61,2.03078,NA,3.5,NA,ben,NA,chiton tuberculatus
3,62,2.03078,NA,3.5,NA,ben,NA,chiton viridis
3,63,0.93216,NA,3.5,NA,ben,NA,tonicia schrammi
3,64,2.30259,NA,2,NA,ben,NA,acanthopleura granulata
3,65,3.48124,NA,2,NA,ben,NA,cryptochiton stelleri
3,66,-0.22314,NA,2,NA,ben,NA,acanthochitona pygmaea
3,67,1.15531,NA,3.5,NA,ben,NA,ischnochiton boninensis
3,68,0.93216,NA,3.5,NA,ben,NA,ischnochiton comptus
3,69,0.93216,NA,3.5,NA,ben,NA,ischnochiton hakodadensis
3,70,-0.18633,NA,2,NA,ben,NA,stenoplax petaloides
3,71,1.62531,NA,2,NA,ben,NA,tripoplax albrechtii
3,72,1.335,NA,3.5,NA,ben,NA,lepidozona coreanica
3,73,0,NA,2,NA,ben,NA,lepidochitona piceola
3,74,-0.22314,NA,2,NA,ben,NA,lepidochitona simrothi
3,75,0.42527,NA,2,NA,ben,NA,leptochiton binghami
3,76,1.02962,NA,3.5,NA,ben,NA,acanthochitona rhodea
3,77,2.30259,NA,2,NA,ben,NA,acanthopleura gemmata
3,78,1.19392,NA,2,NA,ben,NA,onithochiton lyellii
3,79,2.19722,NA,2,NA,ben,NA,acanthopleura spinosa
