.imp,.id,log_l,log_f,troph,age_mat,wcol,adult_mob,species
3,39,4.03424,3.45388,3.5766666666666667,7.5,ben,mob,myxine knappi
3,40,3.34639,3.45388,3.5766666666666667,7.5,ben,mob,myxine mccoskeri
3,41,2.9069,3.45388,3.5766666666666667,7.5,ben,mob,myxine pequenoi
3,42,3.98898,3.45388,3.5766666666666667,7.5,ben,mob,myxine robinsorum
3,43,4.00733,3.45388,4.387142857142857,7.5,ben,mob,eptatretus bischoffii
3,44,3.65066,3.45388,4.387142857142857,7.5,ben,mob,eptatretus caribbeaus
3,45,3.62966,3.45388,4.387142857142857,7.5,ben,mob,eptatretus cheni
3,46,3.62434,3.45388,4.387142857142857,7.5,ben,mob,eptatretus chinensis
3,47,3.38439,3.45388,4.387142857142857,7.5,ben,mob,eptatretus fernholmi
3,48,3.98341,3.45388,4.387142857142857,7.5,ben,mob,eptatretus fritzi
3,49,3.77735,3.45388,4.387142857142857,7.5,ben,mob,eptatretus indrambaryai
3,50,3.87536,3.45388,4.387142857142857,7.5,ben,mob,eptatretus mcconnaugheyi
3,51,3.80666,3.45388,4.387142857142857,7.5,ben,mob,eptatretus mendozai
3,52,3.6763,3.45388,4.387142857142857,7.5,ben,mob,eptatretus minor
3,53,4.29183,3.45388,4.387142857142857,7.5,ben,mob,eptatretus multidens
3,54,4.1957,3.45388,4.387142857142857,7.5,ben,mob,eptatretus nanii
3,55,3.17805,3.45388,4.387142857142857,7.5,ben,mob,eptatretus nelsoni
3,56,3.7612,3.45388,4.387142857142857,7.5,ben,mob,eptatretus sheni
3,57,3.87328,3.45388,4.387142857142857,7.5,ben,mob,eptatretus sinus
3,58,3.50856,3.45388,4.387142857142857,7.5,ben,mob,eptatretus taiwanae
3,59,3.51155,3.45388,4.387142857142857,7.5,ben,mob,eptatretus wisneri
3,60,3.38777,3.45388,4.387142857142857,7.5,ben,mob,eptatretus yangi
3,61,3.63231,3.45388,4.387142857142857,7.5,ben,mob,eptatretus grouseri
3,62,3.93183,3.45388,3.5766666666666667,7.5,ben,mob,myxine limosa
3,63,4.3412,3.45388,3.5766666666666667,7.5,ben,mob,myxine formosana
3,64,3.95124,3.45388,3.5766666666666667,7.5,ben,mob,myxine sotoi
3,65,3.07269,3.45388,4.387142857142857,7.5,ben,mob,eptatretus wayuu
3,66,3.09241,3.45388,4.387142857142857,7.5,ben,mob,eptatretus ancon
3,67,4.3,3.45388,4.387142857142857,7.5,ben,mob,eptatretus menezesi
3,68,2.92852,3.45388,3.5766666666666667,7.5,ben,mob,myxine kuoi
3,69,3.46574,3.45388,4.387142857142857,7.5,ben,mob,eptatretus mccoskeri
3,70,3.49043,3.45388,4.387142857142857,7.5,ben,mob,eptatretus bobwisneri
3,71,3.61899,3.45388,4.387142857142857,7.5,ben,mob,eptatretus luzonicus
3,72,3.85015,3.45388,4.387142857142857,7.5,ben,mob,eptatretus moki
3,73,3.94739,3.45388,4.387142857142857,7.5,ben,mob,eptatretus walkeri
3,74,3.90801,3.45388,3.5766666666666667,7.5,bp,mob,myxine jespersenae
3,75,3.42524,3.45388,3.5766666666666667,7.5,ben,mob,rubicundus lakeside
3,76,4.95906,3.45388,4.387142857142857,7.5,bp,mob,eptatretus goliath
3,77,3.44681,3.45388,4.387142857142857,7.5,ben,mob,eptatretus strickrotti
3,78,3.11174,3.45388,4.387142857142857,7.5,bp,mob,rubicundus lopheliae
3,79,3.90197,3.45388,4.387142857142857,7.5,bp,mob,eptatretus alastairi
3,80,4.36945,3.45388,4.387142857142857,7.5,bp,mob,eptatretus gomoni
3,81,3.79975,3.45388,4.387142857142857,7.5,bp,mob,eptatretus astrolabium
3,82,3.8373,3.45388,3.5766666666666667,7.5,ben,mob,rubicundus rubicundus
3,83,4.53367,3.45388,4.387142857142857,7.5,ben,mob,eptatretus cryptus
3,84,4.52287,3.45388,4.387142857142857,7.5,ben,mob,eptatretus poicilus
3,85,4.17131,3.45388,4.387142857142857,7.5,ben,mob,neomyxine caesiovitta
3,86,4.06732,3.45388,4.387142857142857,7.5,ben,mob,eptatretus aceroi
3,87,3.48523,3.45388,4.387142857142857,7.5,ben,mob,eptatretus wandoensis
3,88,3.95124,3.45388,4.387142857142857,7.5,ben,mob,eptatretus albiderma
3,89,4.43793,3.45388,4.387142857142857,7.5,ben,mob,eptatretus eos
3,90,3.89182,3.45388,4.387142857142857,7.5,ben,mob,eptatretus lakeside
3,91,3.89182,3.45388,4.387142857142857,7.5,ben,mob,eptatretus rubicundus
4,1,3.95124,2.78474,3.77,NA,ben,mob,eptatretus deani
