species,aphia_id
tornatina inconspicua,-999
torometopa dentimanus,237290
torometopa saldanhae,389652
tortanus discaudatus,157684
tortanus forcipatus,356670
tortanus setacaudatus,356221
tosia parva,378009
trabecula krumpermani,533506
trachycardium angulatum,759592
trachycardium arenicolum,-9999
trachycardium beauforti,-9999
trachycardium compunctum,-9999
trachycardium elongatum,216405
trachycardium enode,759594
trachycardium flavum,216404
trachycardium foveolatum,-9999
trachycardium impolitum,381199
trachycardium magnum,582752
trachycardium muricatum,216409
trachycardium nigropunctatum,-9999
trachycardium okinawaense,-9999
trachycardium orbita,759597
trachycardium rubicundum,224811
trachycardium rugosum,-9999
trachycardium subrugosum,216408
trachycardium transcendens,759601
trachycardium unicolor,759602
trachycardium variegatum,759603
trachypollia nodulosa,224961
trachyscorpia cristulata cristulata,293753
trachyscorpia cristulata echinata,293754
transennella caboblanquensis,507975
transennella conradina,420966
transennella cubaniana,420967
transennella culebrana,420968
transennella stimpsoni,420969
travisia hobsonae,332640
travisia kerguelensis,173920
trematooecia turrita,146857
tremogasterina mucronata,422320
tremoschizodina lata,422375
tretomphalus bulloides,113184
trevathana dentata,733169
trevathana paulayi,733171
trianguloscalpellum annandalei,535407
trianguloscalpellum balanoides,535408
trianguloscalpellum diota,535411
trianguloscalpellum hamulus,535415
trianguloscalpellum regium,106195
trianguloscalpellum rubrum,535419
trichomusculus barbatus,599356
trichomusculus semigranatus,146466
trichomya hirsutua,-9999
trichoplax adhaerens,142023
trichotropis borealis,138988
trichotropis migrans,419708
tricleocarpa cylindrica,145744
tricleocarpa fragilis,145745
tricolia thalassicola,528063
tricolia variabilis,593922
trigoniocardia adamsii,-9999
trigonostoma obliquata,-9999
trigonulina ornata,403948
trilasmis eburnea,535423
triloculina oblonga,112764
triloculina tricarinata,-999
triloculina trigonula,-999
triloculina trihedra,-999
trimma hotsarihiensis,-9999
trimma omanensis,-9999
trimma sanguinellus,-9999
triphora abacoensis,458234
triphora atlantica,533513
triphora calva,419920
triphora ellyae,419923
triphora elvirae,419924
triphora lilacina,419927
triphora longissima,-999
triphora nigrocincta,160422
triphora ornata,1481384
triphora osclausum,419928
triphora triserialis,419930
triptychus litosbathron,458149
triptychus niveus,420469
tritonia bayeri,420626
tritonia hamnerorum,420627
tritonia nilsodhneri,141737
trivia oryza,214556
trivia pellucidula,214555
trochammina inflata,114348
trochocyathus cepulla,-9999
trochocyathus gordoni,-9999
trochocyathus hastatus,-9999
trochocyathus rawsonii,1431032
trochocyathus rhombocolumna,1450981
trochus hanleyanus,-999
trochus niloticus,216345
trophon abyssorum,399245
balanus minutus,535032
balanus nubilis,-9999
balanus spongicola,106221
balanus trigonus,106223
balanus uliginosus,-9999
ballia callitricha,214079
balliella crouanioides,214082
bankia tenuis,533822
barbatia amygdalumtotsum,-9999
barbatia cancellaria,420714
barbatia clathrata,138794
barbatia fusca,207767
barbatia hanzawai,-9999
barbatia munda,-9999
barbatia novaezelandiae,-9999
barentsia gracilis,111802
bartschia canetae,-9999
basilissa rhyssa,815812
bathyacmaea secunda,512328
bathyarca grenophia,146721
bathydoris clavigera,197060
bathymodiolus childressi,420692
bathymodiolus platifrons,505970
bathymodiolus taiwanensis,457095
bathymodiolus tangaroa,388241
bathynerita naticoidea,419502
bathypecten vulcani,391785
bathyplax typhlus,459166
bathysabellaria spinifera,327217
bathytoma biconica,435703
bathyzetes setiger,-9999
batillaria zonalis,397022
batissa violacea,-9999
bembrops greyi,276577
bentharca sagrinata,420718
bentheogennema borealis,377416
benthesicymus altus,221005
benthesicymus bartletti,107087
benthesicymus brasiliensis,107088
benthesicymus cereus,377422
benthesicymus investigatoris,221003
benthesicymus iridescens,107089
benthesicymus seymouri,221004
benthesicymus tanneri,377425
benthesicymus tirmiziae,221000
benthesicymus urinator,221001
benthoctopus clyderoperi,341914
benthoctopus hokkaidensis,341917
benthoctopus karubar,527155
benthoctopus leioderma,535761
trophon acanthodes,399134
trophon clathratus,-999
trophon lacunellus,399266
trophon pallidus,817522
trophon poirieria,399063
trophon scotianus,197518
trophon truncatus,140427
trophon verrillii,399277
truncadaphne chrysoleuca,1484028
trypanosyllis coeliaca,131464
trypetesa lampas,106142
tryphana malmi,103288
tryphosella trigonica,237708
tuba valkyrie,525583
tubiluchus corallicola,265145
tubulipora flexuosa,-9999
tulpa crenata,423824
turbanella bocqueti,114691
turbanella cornuta,114692
turbanella ocellata,265610
turbinaria peltata,207512
turbo cinereus,-999
turbo coronatus,216366
turbonilla amoena,141054
turbonilla aracruzensis,389147
turbonilla belotheca,420479
turbonilla brasiliensis,533546
turbonilla capixaba,389148
turbonilla conradi,420480
turbonilla coomansi,420481
turbonilla curta,420482
turbonilla dalli,420483
turbonilla dispar,533552
turbonilla elegans,-999
turbonilla elegantula,-999
turbonilla exilis,533558
turbonilla farroupilha,389150
turbonilla fasciata,588596
turbonilla fluminensis,389151
turbonilla goytacazi,389152
turbonilla hemphilli,-999
turbonilla interrupta,160082
turbonilla levis,420490
turbonilla linjaica,738830
turbonilla macaensis,458143
turbonilla maestratii,389155
turbonilla portoricana,420494
turbonilla puncta,420495
turbonilla punicea,-999
turbonilla pupoides,420497
acasta cyathus,370509
acasta echinata,534891
acasta fenestrata,534892
acasta japonica,534898
acasta purpurata,534901
acasta spongites,106205
acasta sulcata,534908
aceroides latipes,-9999
acetabularia calyculus,494810
acetabularia crenulata,494919
acetabularia major,495021
achelia segmentata,239631
acirsa borealis,159951
acmira philbinae,421024
acmira simplex,238346
acmira taylori,421025
acoetes melanota,-9999
acraspedanthus ferax,289334
acrilla acuminata,-999
acropora akajimensis,288183
acropora appressa,207066
acropora azurea,288186
acropora bifurcata,430640
acropora convexa,367986
acropora cophodactyla,430641
acropora cylindrica,288194
acropora danai,206990
acropora efflorescens,430642
acropora formosa,207036
acropora inermis,430646
acropora insignis,288211
acropora irregularis,206993
acropora jacquelinae,-9999
acropora lianae,430648
acropora macrostoma,207091
acropora maryae,288222
acropora minuta,288223
acropora mirabilis,288224
acropora nobilis,207090
acropora ocellata,207115
acropora parilis,288230
acropora pectinatus,288231
acropora plana,430652
acropora plantaginea,207042
acropora prostrata,207084
acropora rambleri,207088
acropora rosaria,207029
acropora sekiseiensis,288246
acropora teres,288255
acropora torresiana,288258
turbonilla rixtae,420500
turbonilla rushii,532308
turbonilla stimpsoni,533582
turbonilla textilis,420503
turbonilla turris,-9999
turbonilla unilirata,420504
turbonilla uruguayensis,533586
turbonilla virga,420505
turritella acropora,419541
turritella bacillum,446538
turritella cingulifera,446545
turritella cochlea,215158
turritella communis,141872
turritella duplicata,215162
turritella exoleta,419542
turritella fultoni,446558
turritella hookeri,446561
turritella terebra,215163
turritella torulosa,215164
turritella variegata,430319
turritopsis fascicularis,284463
turtonia minuta,141875
tylosurus acus acus,236459
tylosurus acus imperialis,236460
tylosurus acus melanotus,293756
tylosurus acus rafale,293755
typhis expansus,407732
typhlotanais pulcher,820118
typosyllis cornuta,238542
typosyllis hyalina,162819
uca annulipes,-9999
uca chlorophthalmus,-9999
uca crassipes,-9999
uca dussumieri,-9999
uca forcipata,-9999
uca hesperiae,-9999
uca rapax,-9999
uca rosea,-9999
uca tetragonon,-9999
uca vocans,-9999
uca vocator,-9999
udotea argentea,211539
udotea cyathiformis,373300
udotea flabellum,211535
ulva chaetomorphoides,376339
ulva clathrata,156078
ulva compressa,-999
ulva flexuosa,234468
ulva intestinalis,234471
ulva lactuca,145984
ulva prolifera,234476
ulva rigida,145990
undulostrea megodon,506742
upogebia edulis,478248
upogebia savignyi,1308814
uristes adarei,237318
urocaridella antonbrunii,-9999
urodasys viviparus,114615
urolophus halleri,315896
urosalpinx perrugata,404108
urosalpinx tampaensis,419956
uroteuthis chinensis,410410
uroteuthis duvaucelii,410411
uroteuthis edulis,342409
uroteuthis singhalensis,410415
urticina lofotensis,240768
utriculidium durvillei,325570
vaceuchelus angulatus,512102
valamugil speigleri,278820
valonia aegagropila,145881
valonia fastigiata,211681
valonia utricularis,145884
valonia ventricosa,211680
valoniopsis pachynema,211673
vanvoorstia spectabilis,213683
varicopeza crystallina,419525
varicorbula disparilis,420981
varicorbula operculata,584716
vasum turbinellum,594051
veleronia laevifrons,-9999
velutina plicatilis,141902
velutina velutina,141905
venericythere darwini,462790
venericythere papuensis,462792
venerupis corrugata,-999
venerupis dura,181361
venerupis rhomboides,156494
venus sinuosa,-999
venus toreuma,544789
venus verrucosa,141936
vepricardium mirabile,-9999
vepricardium rugatum,-9999
verilarca sinensis,871428
vermicularia fargoi,419545
vermicularia knorrii,419546
vermicularia spirata,160074
vermiliopsis glandigerus,220430
verruca cookei,733305
verruca stroemia,106257
verum novaezelandiae,535435
vesicomya pilula,-9999
vesicomya venusta,420923
vesicomya vesica,-9999
vexillum corallinum,754376
vexillum deshayesi,-9999
vexillum exiguum,754516
vexillum gemmatum,420083
vexillum laterculatum,751952
vexillum microzonias,758847
vexillum osiridis,758883
vexillum puella,420084
vexillum turrigerum,591522
viriola tricincta,591885
vitracar sulcata,504478
volutomitra porcellana,533110
volvarina lactea,-999
waldeckia obesa,237698
watersipora subovoidea,111591
weelia cylindrica,137283
weltnerium bouvieri,345618
weltnerium nymphocola,106198
weltnerium poculum,535450
wrangelia argus,144712
wrangelia bicuspidata,214147
wurdemannia miniata,145684
xanthias lamarcki,-9999
xenojulis margaritaceus,-9999
xenophora caribaea,419697
xenophora longleyi,419699
xenophora solaris,-9999
xenotrichula intermedia,114563
xenotrichula punctata,114567
xenoturbella bocki,141971
xenoturris cingulifera,-9999
xenuroturris kingae,435245
xiphophora chondrophylla,373472
xiphophora gladiata,374296
xylophaga wolffi,428854
xystreurys rasile,-9999
yoldia eightsii,197533
yoldia liorhina,420676
yoldia seminuda,246814
yoldiella ecaudata,197536
yoldiella subaequilatera,142011
zaclys murdochi,592008
zaclys sarissa,592004
zafra comistea,511605
zafrona idalina,420016
zafrona pulchella,420017
zalanthias kelloggi,322492
zalasius horii,444354
zebina laevigata,419646
zebrias craticula,-9999
ziba bacillum,416920
ziba insculpta,208194
zidona dufresnei,-9999
zirfaea subconstricta,546049
zoobotryon verticillatum,111670
zoothamnium niveum,427016
zygophylax convallarius,418896
benthoctopus levis,341920
benthoctopus oregonae,341924
benthoctopus oregonensis,341925
benthoctopus piscatorum,157012
benthoctopus profundorum,341926
benthoctopus rigbyae,458531
benthoctopus tangaroa,341929
benthoctopus tegginmathae,341930
benthoctopus thielei,341931
benthoctopus yaquinae,341932
berthelinia chloris,492588
berthella tupala,548360
berthellina engeli,140816
betaphycus gelatinum,-9999
biemna humilis,168263
biffarius fragilis,421818
birsteiniamysis inermis,423180
bittiolum alternatum,160172
bittiolum varium,160174
bittium attenuatum,747179
bittium glareosum,207905
bittium impendens,473076
bittium reticulatum,139054
bittium variegatum,-999
boa constrictor,-9999
boehmia dubia,240317
boguea enigmatica,157265
bohadschia similis,210761
bohadschia tenuissima,210769
bolivina spathulata,112988
bolma girgylla,-9999
boltenia pilosa,103816
boodlea composita,211570
boonea bisuturalis,397024
boonea impressa,420437
boonea jadisi,532447
boonea seminuda,420438
booneostrea cucullina,538352
boreoscala greenlandica,523706
boreoscala magellanicum,-9999
boreotrophon orpheus,747231
bornetella oligospora,214427
bornetella sphaerica,214426
bosellia marcusi,420570
bostrychia tenella,211501
botrylloides nigrum,215857
botryllus niger,252321
botula silicula,-9999
bouchiria vesiculosa,327259
bougainvillia inaequalis,284236
bowerbankia gracilis,111665
bracebridgia subsulcata,422322
brachidontes setigera,-9999
brachidontes striatulus,397027
brachytrichia quoyi,178434
bractechlamys antillarum,394386
bractechlamys aurantiaca,-9999
bractechlamys elegans,934379
bractechlamys schmeltzii,-9999
bractechlamys teramachii,-9999
brada villosa,130099
bradypallene espina,240269
branchinotogluma tunnicliffae,-9999
branchiomma cingulata,867441
branchiomma nigromaculata,-9999
branchiostoma belcheri,214516
branchiostoma bennetti,266204
branchiostoma caribaeum,157858
branchiostoma floridae,266208
branchiostoma lanceolatum,104906
branchiostoma longirostrum,266212
branchiostoma minucauda,214521
branchipolynoe pettibonae,-9999
brania mediodentata,327300
brania oculata,238513
brechites penis,445540
brookula conica,532458
brookula decussata,197076
brookula powelli,197073
bryopa lata,573724
bryopsis hypnoides,144452
bryopsis plumosa,144457
buccinanops deformis,532464
buccinanops globulosus,532466
buccinanops uruguayensis,532469
buccinum polaris,160129
buccinum sericatum,-999
bufonaria bufo,419773
bugula californica,396716
bugula fulva,111153
bugula plumosa,111159
bugula stolonifera,111164
bulbus carcellesi,197079
bulbus scotianus,197080
bulla eburneola,420520
bulla gemma,160062
bullina exquisita,510959
bullina lineata,212841
bunodactis hermaphoditica,-9999
bunodactis octoradiata,283398
bunodactis rubripunctata,410970
bursa condita,476449
bursa corrugata,225330
bursa cruentata,216982
bursa granularis,216964
bursa latitudo,345793
bursa lucaensis,476454
bursa ranelloides,138942
bursa rhodostoma,216968
bursa verrucosa,476457
bursina fijiensis,476460
bushia elegans,421004
busycon coarctatum,420053
busycon perversum,217074
busycon sinistrum,160189
busycotypus plagosus,420056
busycotypus spiratus,420057
cadlina luarna,567558
caducifer decapitata,-9999
cadulus delicatulus,344280
cadulus occidus,-9999
caecoserolis novaecaledoniae,1023722
caiman crocodilus,-9999
calantica graphica,733391
calantica kampeni,535061
calantica pollicipedoides,535064
calantica trispinosa,535070
calappa tortugae,421919
calaxius oxypleurus,-9999
califia calida,327326
callianassa japonica,465350
callianassa joculatrix,477633
callianassa modesta,477639
callianidea laevicauda,477776
callinectes larvatus,-9999
calliostoma aculeatum,390542
calliostoma blakei,820908
calliostoma echinatum,-999
calliostoma haliarchus,467197
calliostoma platinum,580413
calliostoma tosaense,467272
calliostoma unicum,467277
callipallene tiberi,-9999
callipelta ornata,171131
callipelta punctata,171132
callista chione,141906
callista erycina,216543
callista eucymata,420931
callista florida,216541
callista impar,507406
callista lilacina,717000
callista umbonella,507408
callophyllis variegata,162919
calloplax janeirensis,386146
callyspongia aerizusa,166062
callyspongia armigera,864790
callyspongia bullata,430372
callyspongia diffusa,190269
callyspongia elegans,166095
callyspongia fallax,190264
callyspongia folioides,-9999
callyspongia monilata,166127
callyspongia pallida,190265
callyspongia plicifera,247856
callyspongia pseudofibrosa,190286
callyspongia pulvinata,391029
callyspongia robusta,607423
callyspongia schulzei,190288
callyspongia serpentina,166153
callyspongia spinifera,-9999
callyspongia strongylophora,190268
callyspongia subarmigera,190272
callyspongia vaginalis,247858
calocalanus gracilis,345776
caloglossa leprieurii,-999
calothrix confervicola,-999
calothrix crustacea,211909
calwellia sinclairii,-9999
calyptogena magnifica,464366
calyptogena ponderosa,420920
calyptopora sinuosa,287503
calyptraea trochiformis,754130
canarium fusiforme,531883
canarium maculatum,532173
cancer antennarius,-9999
cancer anthonyi,-9999
cancer branneri,-9999
cancer gracilis,-9999
cancer jordani,-9999
cancilla fulgetrum,-9999
cancilla gloriola,590664
canistrocarpus cervicornis,377141
cantellius acutum,535073
cantellius gregarius,733138
cantellius secundus,535082
cantellius septimus,535083
cantharidus purpureus,598222
cantharus fumosus,208034
cantharus iostomus,598746
cantharus multangulus,1461221
cantharus pulcher,-9999
cantharus undosus,208035
cantharus wagneri,-9999
caphyra rotundifrons,208779
capitella capitata,129876
capitella jonesi,712176
cardiomya alcocki,408175
cardiomya alternata,408176
cardiomya cleryana,408446
cardiomya costellata,139433
cardiomya ornatissima,408480
cardiomya pectinata,408482
cardiomya perrostrata,156753
cardiomya striata,139436
carditamera floridana,420832
cardium aculeatum,466646
cardium exiguum,181542
cardium ringens,-999
cardium tuberculatum,181535
careliopsis styliformis,420473
caribachlamys imbricata,420763
carpophyllum angustifolium,373324
carpophyllum flexuosum,373334
carpophyllum maschalocarpum,373377
carpophyllum plumosum,373349
carteriospongia delicata,165259
carteriospongia foliascens,165263
caryocorbula caribaea,420975
caryocorbula cymella,420978
caryocorbula dietziana,420979
caryocorbula tarasconii,-9999
caryophyllia abyssorum,1291237
caryophyllia ambrosia,1290127
caryophyllia antarctica,1431115
caryophyllia antillarum,1451219
caryophyllia atlantica,1288956
caryophyllia barbadensis,1451276
caryophyllia berteriana,1415438
caryophyllia calveri,1291238
caryophyllia communis,-999
caryophyllia concreta,1448624
caryophyllia corrugata,1514884
caryophyllia crosnieri,1448626
caryophyllia crypta,1451213
caryophyllia cyathus,1369476
caryophyllia diomedeae,1288886
caryophyllia hawaiiensis,1448631
caryophyllia horologium,1514887
caryophyllia huinayensis,1514889
caryophyllia inornata,1450184
caryophyllia laevigata,1448632
caryophyllia lamellifera,1448633
caryophyllia oblonga,1448634
caryophyllia polygona,1289396
caryophyllia rugosa,1448643
caryophyllia sarsiae,1361208
caryophyllia seguenzae,1291235
caryophyllia smithii,1288958
caryophyllia solida,1288963
caryophyllia versicolorata,1448648
caryophyllia zopyros,1514891
cassidulina teretis,-999
cataegis meroglypta,419386
catenella caespitosa,145605
catherinum recurvitergum,-999
caulastrea curvata,287773
caulastrea echinulata,411159
caulastrea furcata,207412
caulastrea tumida,207411
caulerpa brachypus,211498
caulerpa brownii,239097
caulerpa cupressoides,144467
caulerpa flexilis,239100
caulerpa lentillifera,211475
caulerpa mexicana,144468
caulerpa nummularia,371835
caulerpa opposita,374516
caulerpa paspaloides,373269
caulerpa peltata,144470
caulerpa racemosa,144472
caulerpa racemosa var. macrophysa,381787
caulerpa serrulata,211485
caulerpa sertularioides,144474
caulerpa seuratii,375078
caulerpa taxifolia,144476
caulerpa urvilleana,211480
caulerpa verticillata,211483
caulerpa webbiana,144477
caulerpella ambigua,221159
caulophacus latus,190316
celerina heffernani,292787
celleporina calciformis,-9999
cenolia benhami,246732
centroceras clavulatum,144531
centropages yamadai,357747
centropyge nigriocella,278846
cephaloscyllium sarawakensis,398246
ceradocus rubromaculatus,531444
ceradocus sheardi,-9999
ceramium cimbricum,144538
ceramium cingulatum,144539
ceramium nitens,373059
ceramium virgatum,-999
cerastoderma pinnulatum,156756
ceratocymba leuckarti,-9999
ceratodictyon intricatum,497319
ceratonereis articulata,-9999
ceratonereis erythraeensis,339093
ceratonereis irritabilis,157293
ceratonereis versipedata,157294
ceratophysa valvaecristata,-9999
ceratopsion axiferum,168151
ceratosoma amoena,558620
cerithidea cingulata,456564
cerithidea decollata,215142
cerithidea obtusa,215141
cerithidea pliculosa,419535
cerithidea quadrata,456559
cerithidium cerithinum,473090
cerithiella amblytera,139069
cerithiella astrolabiensis,197088
cerithiella metula,139072
cerithiella nucleoproducta,598679
cerithiopsidella blacki,591438
cerithiopsis albovittata,419865
cerithiopsis ara,419866
cerithiopsis balaustium,457346
cerithiopsis capixaba,457347
cerithiopsis cruzana,419869
cerithiopsis fayalensis,139076
cerithiopsis flava,419872
cerithiopsis fusiformis,419875
cerithiopsis gemmulosa,419876
cerithiopsis greenii,160161
cerithiopsis io,419878
cerithiopsis iota,419879
cerithiopsis lata,-999
cerithiopsis powelli,591407
cerithiopsis prieguei,419882
cerithiopsis pseudomovilla,419883
cerithiopsis vicola,419886
cerithium alveolus,216675
cerithium atratum,224572
cerithium atromarginatum,216683
cerithium balteatum,473095
cerithium caeruleum,216702
cerithium citrinum,216692
cerithium claviforme,473097
cerithium columna,216708
cerithium coralium,473098
cerithium dialeucum,216682
cerithium eburneum,419521
cerithium echinatum,216669
cerithium egenum,180921
cerithium guinaicum,224773
cerithium interstriatum,473101
cerithium kobelti,473301
cerithium lifuense,473104
cerithium lissum,473105
cerithium litteratum,216687
cerithium lutosum,419522
cerithium munitum,473108
cerithium muscarum,419523
cerithium nesioticum,139061
cerithium nodulosum,-999
cerithium ophioderma,473110
cerithium pacificum,-999
cerithium punctatum,216677
cerithium rostratum,216688
cerithium rueppelli,216685
cerithium salebrosum,216698
cerithium scabridum,139065
cerithium tenellum,473116
cerithium zebrum,216673
cerithium zonatum,473118
cerodrillia schroederi,420294
cerodrillia simpsoni,420295
cerodrillia verrillii,420297
chaetoderma montereyense,545036
chaetomorpha linum,145027
chaetonotus aegilonensis,-9999
chaetonotus apechochaetus,-9999
chaetonotus atrox,-9999
chaetonotus dispar,-9999
chaetonotus lacunosus,-9999
chaetopleura janeirensis,419320
chaetopterus variopedatus,129914
chama aspersa,-999
chama fibula,208490
chama radians,-999
chamaesipho columna,733182
chamelea gallina,141907
champia parvula,145804
chandraniscus miccus,-9999
chandraniscus piestus,-9999
chandraniscus saphos,-9999
chandraniscus silus,-9999
chandraniscus tangaroae,-9999
charonia nodifera,224347
charybdis affinis,-9999
charybdis annulata,-9999
charybdis erythrodactyla,-9999
charybdis feriatus,-9999
charybdis hawaiensis,-9999
charybdis hellerii,-9999
charybdis natator,-9999
charybdis obtusifrons,1368618
charybdis orientalis,-9999
charybdis paucidentata,208831
charybdis truncata,-9999
chasmocarcinus obliquus,422056
cheilodactylus plessisi,311549
cheilodactylus spectabilis,1528281
cheilopogon pinnatibarbatus californicus,295851
cheilopogon pinnatibarbatus japonicus,293564
cheilopogon pinnatibarbatus melanocercus,293563
cheilopogon pinnatibarbatus pinnatibarbatus,293562
cheiraster blakei,-9999
cheiraster capillatus,-9999
cheiraster dawsoni,-9999
cheiraster inops,-9999
cheiraster niasicus,-9999
cheiraster pilosus,-9999
cheiraster triplacanthus,-9999
cheirodonta verbernei,532601
chelidonura inornata,550460
chelidonura tsurugensis,550459
chelon planiceps,712750
chelonibia caretta,106233
chelonibia patula,106234
chelonibia testudinaria,106235
chelyonotus nigra,-9999
cheramus propinquus,477670
cheramus sibogae,477671
chicoreus beauii,-9999
chicoreus cailleti,-9999
chicoreus consuela,817231
chicoreus dilectus,419938
chicoreus laciniatus,817236
chicoreus pomum,558796
childia vivipara,379918
chionelasmus crosnieri,742711
chirona krugeri,-9999
chirona tenuis,212565
chiroteuthis veranyi,760247
chiton affinis,386793
chiton bowenii,386771
chiton hululensis,848058
chiton peregrinus,848029
chiton salihafui,386824
