chi_tot,chi_cst,range_tot_km2,range_cst_km2,species,chi_tot_rel,chi_cst_rel
0,0,363641087.3299999,363641087.3299999,pseudamia tarri,0,0
1033420.8753276826,1033420.8753276826,5629919.47,5629919.47,pseudamia zonata,0.1835587313165747,0.1835587313165747
0,0,363641087.3299999,363641087.3299999,pseudamiops diaphanes,0,0
1623874.630888545,1623874.630888545,8333188.41,8333188.41,pseudamiops gracilicauda,0.19486834462303307,0.19486834462303307
252919.67128008435,252919.67128008435,1161658.67,1161658.67,pseudamiops pellucidus,0.21772288006087395,0.21772288006087395
0,0,363641087.3299999,363641087.3299999,pseudamiops phasma,0,0
0,0,363641087.3299999,363641087.3299999,pseudamiops springeri,0,0
0,0,363641087.3299999,363641087.3299999,pseudamphithoides incurvaria,0,0
407093.7053970046,87900.58666338274,1440074.89,305702.76,pseudamussium challengeri,0.28268926027659896,0.28753612385894955
7348822.831130158,1183133.2669601603,35545809.1,3283356.69,pseudamussium clavatum,0.2067423141348654,0.3603425940786715
925378.9666751289,437821.07735320326,2254390.07,989876.8,pseudamussium peslutrae,0.4104786385415231,0.44229855407582364
240714.2527096525,240714.2527096525,1313538.55,1313538.55,pseudanthias bartlettorum,0.1832563290279166,0.1832563290279166
1851722.920295004,1851722.920295004,10140390.57,10140390.57,pseudanthias bicolor,0.1826086389387469,0.1826086389387469
2348078.6282131807,2348078.6282131807,12433138.77,12433138.77,pseudanthias bimaculatus,0.18885646429676106,0.18885646429676106
0,0,363641087.3299999,363641087.3299999,pseudanthias bimarginatus,0,0
0,0,363641087.3299999,363641087.3299999,pseudanthias charleneae,0,0
0,0,363641087.3299999,363641087.3299999,pseudanthias cichlops,0,0
2182201.2283976115,2182201.2283976115,11734913.56,11734913.56,pseudanthias cooperi,0.1859580147088541,0.1859580147088541
1101324.0154862527,1101324.0154862527,6255450.86,6255450.86,pseudanthias dispar,0.17605829541857398,0.17605829541857398
1511200.2056955644,1511200.2056955644,7924980.8,7924980.8,pseudanthias elongatus,0.1906881850988919,0.1906881850988919
1127059.716224554,1127059.716224554,6479873.19,6479873.19,pseudanthias engelhardi,0.17393237231306896,0.17393237231306896
1782726.7011449656,1782726.7011449656,9685839.78,9685839.78,pseudanthias evansi,0.18405494429363417,0.18405494429363417
1957217.459391579,1957217.459391579,10553362.27,10553362.27,pseudanthias fasciatus,0.18545913703307174,0.18545913703307174
0,0,363641087.3299999,363641087.3299999,pseudanthias flavicauda,0,0
0,0,363641087.3299999,363641087.3299999,pseudanthias flavoguttatus,0,0
0,0,363641087.3299999,363641087.3299999,pseudanthias fucinus,0,0
0,0,363641087.3299999,363641087.3299999,pseudanthias hawaiiensis,0,0
0,0,363641087.3299999,363641087.3299999,pseudanthias heemstrai,0,0
0,0,363641087.3299999,363641087.3299999,pseudanthias hiva,0,0
701583.7338748538,701583.7338748538,4452111.29,4452111.29,pseudanthias huchtii,0.1575845005156764,0.1575845005156764
0,0,363641087.3299999,363641087.3299999,pseudanthias hutomoi,0,0
1291704.6620554156,1291704.6620554156,7276453.27,7276453.27,pseudanthias hypselosoma,0.17751844396238603,0.17751844396238603
0,0,363641087.3299999,363641087.3299999,pseudanthias ignitus,0,0
1408338.3522281188,1408338.3522281188,8035913.55,8035913.55,pseudanthias lori,0.1752555379628392,0.1752555379628392
0,0,363641087.3299999,363641087.3299999,pseudanthias lunulatus,0,0
1432062.9086566314,1432062.9086566314,7879114.55,7879114.55,pseudanthias luzonensis,0.1817542947965684,0.1817542947965684
0,0,363641087.3299999,363641087.3299999,pseudanthias marcia,0,0
468912.64854776143,468912.64854776143,3120810.78,3120810.78,pseudanthias olivaceus,0.15025346988443863,0.15025346988443863
1469551.4447211742,1469551.4447211742,8085585.18,8085585.18,pseudanthias parvirostris,0.18174954712692473,0.18174954712692473
1460053.0095860825,1460053.0095860825,8274244.2,8274244.2,pseudanthias pascalus,0.17645756812278787,0.17645756812278787
957833.5825337364,957833.5825337364,5570599.59,5570599.59,pseudanthias pictilis,0.1719444320236516,0.1719444320236516
2012723.279857525,2012723.279857525,11054925.12,11054925.12,pseudanthias pleurotaenia,0.182065754223537,0.182065754223537
486313.2459968998,486313.2459968998,2476868.83,2476868.83,pseudanthias pulcherrimus,0.1963419459709135,0.1963419459709135
674502.7787761174,674502.7787761174,3616138.58,3616138.58,pseudanthias randalli,0.18652569968049104,0.18652569968049104
0,0,363641087.3299999,363641087.3299999,pseudanthias regalis,0,0
2083506.6086845512,2083506.6086845512,11050977.95,11050977.95,pseudanthias rubrizonatus,0.18853594841210874,0.18853594841210874
0,0,363641087.3299999,363641087.3299999,pseudanthias rubrolineatus,0,0
0,0,363641087.3299999,363641087.3299999,pseudanthias sheni,0,0
1448807.9753618648,1448807.9753618648,8254637.28,8254637.28,pseudanthias smithvanizi,0.17551443221765217,0.17551443221765217
2306494.375291815,2306494.375291815,12109002.25,12109002.25,pseudanthias squamipinnis,0.19047765684342943,0.19047765684342943
180343.08721459712,180343.08721459712,762533.03,762533.03,pseudanthias taeniatus,0.23650527927242326,0.23650527927242326
381300.7157897822,381300.7157897822,1897950.73,1897950.73,pseudanthias thompsoni,0.20090127196809907,0.20090127196809907
408220.82306970726,408220.82306970726,1958686.93,1958686.93,pseudanthias townsendi,0.20841555473579806,0.20841555473579806
1479652.0016905442,1479652.0016905442,8401045.43,8401045.43,pseudanthias tuka,0.17612712775087852,0.17612712775087852
560230.2808877187,560230.2808877187,3602011.69,3602011.69,pseudanthias ventralis,0.15553261041407632,0.15553261041407632
0,0,363641087.3299999,363641087.3299999,pseudanthura baeckea,0,0
175770.64463633206,175770.64463633206,461459.29,461459.29,pseudaphya ferreri,0.38090173596100335,0.38090173596100335
0,0,363641087.3299999,363641087.3299999,pseudarachna hirsuta,0,0
0,0,363641087.3299999,363641087.3299999,pseudarachna nohinohi,0,0
0,0,772114.82,470769.27,pseudarchaster alascensis,0,0
0,0,548638.26,151254.83000000002,pseudarchaster dissonus,0,0
0,0,363641087.3299999,363641087.3299999,pseudarchaster jordani,0,0
0,0,363641087.3299999,363641087.3299999,pseudarchaster mozaicus,0,0
0,0,1260592.32,863612.65,pseudarchaster parelii,0,0
0,0,3224585.02,2069354.26,pseudaristeus kathleenae,0,0
0,0,2615440.06,935415.41,pseudaristeus sibogae,0,0
0,0,363641087.3299999,363641087.3299999,pseudasterina delicata,0,0
1604785.0981935728,1604785.0981935728,7546075.26,7546075.26,pseudechidna brummeri,0.2126648678817408,0.2126648678817408
859547.2897594403,684050.4168924396,2751092.76,2046137.04,pseudechinus magellanicus,0.3124384979877743,0.3343131000123235
0,0,363641087.3299999,363641087.3299999,pseudechinus variegatus,0,0
0,0,363641087.3299999,363641087.3299999,pseudexogone backstromi,0,0
207104.5888096953,123210.15417799514,1364477.03,805777.21,pseudexogone dineti,0.15178312588354478,0.15290846235027564
0,0,363641087.3299999,363641087.3299999,pseudharpinia obtusifrons,0,0
56127.202321153854,36688.46840962629,258898.5,156765.61000000002,pseudidothea miersi,0.21679230401548813,0.23403390839117258
0,0,363641087.3299999,363641087.3299999,pseudidothea scutata,0,0
0,0,363641087.3299999,363641087.3299999,pseudione clevai,0,0
0,0,363641087.3299999,363641087.3299999,pseudione stylopoda,0,0
0,0,363641087.3299999,363641087.3299999,pseudione tattersalli,0,0
319961.7442771079,203976.4592698525,1603899.11,1049950.75,pseudischyrocerus distichon,0.19948994439999898,0.19427240684370434
3311042.1467444263,3311042.1467444263,12203751.27,12203751.27,pseudobalistes flavimarginatus,0.27131347349595947,0.27131347349595947
3002898.456031135,3002898.456031135,11124038.54,11124038.54,pseudobalistes fuscus,0.2699467864331163,0.2699467864331163
276424.2593591622,276424.2593591622,853421.46,853421.46,pseudobalistes naufragium,0.32390122854323605,0.32390122854323605
53723.0616592874,53723.0616592874,416228.39,416228.39,pseudobatos glaucostigmus,0.12907111323974657,0.12907111323974657
15377.935972059313,15377.935972059313,102576.34,102576.34,pseudobatos horkelii,0.14991698838210948,0.14991698838210948
128296.0822528583,128296.0822528583,1050977.46,1050977.46,pseudobatos lentiginosus,0.12207310540499917,0.12207310540499917
51932.90336850855,51932.90336850855,374264.91,374264.91,pseudobatos leucorhynchus,0.13875974471800884,0.13875974471800884
108984.59753214761,108984.59753214761,1465204.69,1465204.69,pseudobatos percellens,0.07438182410687452,0.07438182410687452
48826.0042534024,48826.0042534024,409743.96,409743.96,pseudobatos planiceps,0.11916223061202025,0.11916223061202025
57907.29209019882,57907.29209019882,335166.01,335166.01,pseudobatos productus,0.17277197079202278,0.17277197079202278
676947.9640900115,676947.9640900115,2725705.68,2725705.68,pseudoboletia indiana,0.24835695543255115,0.24835695543255115
3056439.049187133,3056439.049187133,11306559.22,11306559.22,pseudoboletia maculata,0.2703244187480701,0.2703244187480701
0,0,363641087.3299999,363641087.3299999,pseudobulweria macgillivrayi,0,0
0,0,363641087.3299999,363641087.3299999,pseudocaprellina pambanensis,0,0
5931471.312229561,5840262.17569619,22373509.31,21995362.94,pseudocaranx dentex,0.2651113524501249,0.2655224281421287
0,0,363641087.3299999,363641087.3299999,pseudocaranx dinjerra,0,0
189279.3984474172,189279.3984474172,659383.45,659383.45,pseudocaranx wrighti,0.2870551246735374,0.2870551246735374
15737744.973013371,2359256.194858889,200826505.86,16555669.6,pseudocarcharias kamoharai,0.07836487970360075,0.1425044260885038
0,0,363641087.3299999,363641087.3299999,pseudoceramaster regularis,0,0
1843978.7754896234,1843978.7754896234,12830222.91,12830222.91,pseudoceratina purpurea,0.14372149170162962,0.14372149170162962
0,0,363641087.3299999,363641087.3299999,pseudoceratina verrucosa,0,0
0,0,363641087.3299999,363641087.3299999,pseudocetonurus septifer,0,0
81899.43770726616,47462.072019423846,513107.48,292054.67,pseudochaenichthys georgianus,0.15961458544176,0.1625109162590136
0,0,363641087.3299999,363641087.3299999,pseudochama cristella,0,0
452246.45540506975,452246.45540506975,2355952.94,2355952.94,pseudocheilinops ataenia,0.19195903607695566,0.19195903607695566
0,0,363641087.3299999,363641087.3299999,pseudocheilinus citrinus,0,0
0,0,363641087.3299999,363641087.3299999,pseudocheilinus dispilus,0,0
3084318.024811955,3084318.024811955,12634628.66,12634628.66,pseudocheilinus evanidus,0.24411623861780796,0.24411623861780796
2794838.7691452126,2794838.7691452126,11445691.16,11445691.16,pseudocheilinus hexataenia,0.24418261248499498,0.24418261248499498
1465002.9456709158,1465002.9456709158,6312884.16,6312884.16,pseudocheilinus ocellatus,0.23206555174155385,0.23206555174155385
2280701.775144379,2280701.775144379,9806584.59,9806584.59,pseudocheilinus octotaenia,0.23256840893108321,0.23256840893108321
837998.6839322614,837998.6839322614,4021305.64,4021305.64,pseudocheilinus tetrataenia,0.2083897019904862,0.2083897019904862
0,0,363641087.3299999,363641087.3299999,pseudocheles chacei,0,0
0,0,363641087.3299999,363641087.3299999,pseudochromis alticaudex,0,0
0,0,363641087.3299999,363641087.3299999,pseudochromis ammeri,0,0
1342652.916559806,1342652.916559806,6794294.67,6794294.67,pseudochromis andamanensis,0.19761476087992605,0.19761476087992605
1591316.7481116802,1591316.7481116802,7910375.06,7910375.06,pseudochromis bitaeniatus,0.20116830567976637,0.20116830567976637
0,0,363641087.3299999,363641087.3299999,pseudochromis caudalis,0,0
0,0,363641087.3299999,363641087.3299999,pseudochromis coccinicauda,0,0
1819705.2851011225,1819705.2851011225,9015524.32,9015524.32,pseudochromis cyanotaenia,0.2018413151040252,0.2018413151040252
0,0,363641087.3299999,363641087.3299999,pseudochromis dixurus,0,0
409324.513902127,409324.513902127,1759820.19,1759820.19,pseudochromis dutoiti,0.23259450950050017,0.23259450950050017
0,0,363641087.3299999,363641087.3299999,pseudochromis eichleri,0,0
888403.9994338846,888403.9994338846,4782370.09,4782370.09,pseudochromis elongatus,0.18576646782137363,0.18576646782137363
392334.14873978676,392334.14873978676,2178253.43,2178253.43,pseudochromis flammicauda,0.18011409661353625,0.18011409661353625
399183.0453528849,399183.0453528849,1714343.59,1714343.59,pseudochromis flavivertex,0.23284891528242882,0.23284891528242882
0,0,363641087.3299999,363641087.3299999,pseudochromis fowleri,0,0
218510.66813501564,218510.66813501564,840592.51,840592.51,pseudochromis fridmani,0.2599483882327427,0.2599483882327427
0,0,363641087.3299999,363641087.3299999,pseudochromis fuligifinis,0,0
1534208.985943948,1534208.985943948,7674316.48,7674316.48,pseudochromis fuscus,0.1999147402823747,0.1999147402823747
647847.7673581153,647847.7673581153,3549591.02,3549591.02,pseudochromis jamesi,0.18251335540005825,0.18251335540005825
253273.9544316179,253273.9544316179,1156560.82,1156560.82,pseudochromis kristinae,0.21898887637540573,0.21898887637540573
78558.90537233657,78558.90537233657,350727.87,350727.87,pseudochromis leucorhynchus,0.22398820308273923,0.22398820308273923
394073.4702099656,394073.4702099656,1706324.6,1706324.6,pseudochromis linda,0.2309487129295127,0.2309487129295127
0,0,363641087.3299999,363641087.3299999,pseudochromis lugubris,0,0
1053951.175862589,1053951.175862589,5278216.8,5278216.8,pseudochromis luteus,0.19967940230545075,0.19967940230545075
1244795.748238599,1244795.748238599,6438259.5,6438259.5,pseudochromis marshallensis,0.19334351904246774,0.19334351904246774
0,0,363641087.3299999,363641087.3299999,pseudochromis melanurus,0,0
0,0,363641087.3299999,363641087.3299999,pseudochromis melas,0,0
0,0,363641087.3299999,363641087.3299999,pseudochromis moorei,0,0
240081.8535716649,240081.8535716649,1095755.71,1095755.71,pseudochromis natalensis,0.2191016221778711,0.2191016221778711
80446.04820257548,80446.04820257548,322683.24,322683.24,pseudochromis nigrovittatus,0.24930345995836498,0.24930345995836498
350662.86778793216,350662.86778793216,1490402.13,1490402.13,pseudochromis olivaceus,0.2352807076221316,0.2352807076221316
0,0,363641087.3299999,363641087.3299999,pseudochromis omanensis,0,0
408306.14757833834,408306.14757833834,1767954.2,1767954.2,pseudochromis persicus,0.2309483738766187,0.2309483738766187
1117789.1796222632,1117789.1796222632,5530333.66,5530333.66,pseudochromis perspicillatus,0.20211966372066295,0.20211966372066295
0,0,363641087.3299999,363641087.3299999,pseudochromis pesi,0,0
0,0,363641087.3299999,363641087.3299999,pseudochromis punctatus,0,0
0,0,363641087.3299999,363641087.3299999,pseudochromis pylei,0,0
1546846.586210057,1546846.586210057,7787304.95,7787304.95,pseudochromis quinquedentatus,0.19863696055848654,0.19863696055848654
726993.2986932211,726993.2986932211,3833015.26,3833015.26,pseudochromis ransonneti,0.18966616341966275,0.18966616341966275
209876.35613934117,209876.35613934117,905733.6,905733.6,pseudochromis sankeyi,0.23171974202937948,0.23171974202937948
0,0,363641087.3299999,363641087.3299999,pseudochromis springeri,0,0
0,0,363641087.3299999,363641087.3299999,pseudochromis striatus,0,0
1767453.8830884802,1767453.8830884802,8552685.95,8552685.95,pseudochromis tapeinosoma,0.2066548325778851,0.2066548325778851
202984.1045419871,202984.1045419871,940044.63,940044.63,pseudochromis tauberae,0.21593028465253516,0.21593028465253516
0,0,363641087.3299999,363641087.3299999,pseudochromis tonozukai,0,0
1263321.7031722001,1263321.7031722001,6328596.94,6328596.94,pseudochromis wilsoni,0.1996211348501837,0.1996211348501837
0,0,363641087.3299999,363641087.3299999,pseudochrysogorgia bellona,0,0
0,0,363641087.3299999,363641087.3299999,pseudococculina gregaria,0,0
0,0,363641087.3299999,363641087.3299999,pseudocoris bleekeri,0,0
3145715.2577026547,3145715.2577026547,12507879.9,12507879.9,pseudocoris heteroptera,0.2514986778616778,0.2514986778616778
0,0,363641087.3299999,363641087.3299999,pseudocoris ocellata,0,0
0,0,363641087.3299999,363641087.3299999,pseudocoris petila,0,0
2129165.911245765,2129165.911245765,8909978.29,8909978.29,pseudocoris yamashiroi,0.23896420865979073,0.23896420865979073
682338.0546232783,418242.6206388461,1839646.23,1109746.14,pseudocylichna magna,0.3709072122107294,0.37688134751146435
0,0,363641087.3299999,363641087.3299999,pseudocypraea adamsonii,0,0
0,0,363641087.3299999,363641087.3299999,pseudodaphnella bifasciata,0,0
0,0,363641087.3299999,363641087.3299999,pseudodaphnella nexa,0,0
3000878.0182628566,3000878.0182628566,12243235.47,12243235.47,pseudodax moluccanus,0.24510498271604805,0.24510498271604805
649275.5408527383,649275.5408527383,1588348.53,1588348.53,pseudodiploria clivosa,0.40877397409291416,0.40877397409291416
739955.7885299342,739955.7885299342,1805755.25,1805755.25,pseudodiploria strigosa,0.40977634622960907,0.40977634622960907
0,0,363641087.3299999,363641087.3299999,pseudofulvia caledonica,0,0
783446.8388083319,783446.8388083319,2249382.64,2249382.64,pseudogaleomma japonica,0.34829416075173936,0.34829416075173936
0,0,363641087.3299999,363641087.3299999,pseudoginglymostoma brevicaudatum,0,0
2377702.1780933975,2377702.1780933975,11293529.82,11293529.82,pseudogobius javanicus,0.2105366715269715,0.2105366715269715
1480167.240557601,1480167.240557601,7431910.78,7431910.78,pseudogobius melanostictus,0.19916375268401715,0.19916375268401715
1486877.4481700503,1486877.4481700503,8308951.04,8308951.04,pseudogramma astigma,0.17894887585834784,0.17894887585834784
0,0,363641087.3299999,363641087.3299999,pseudogramma galzini,0,0
467983.3813961071,467983.3813961071,2290899.11,2290899.11,pseudogramma gregoryi,0.2042793501264694,0.2042793501264694
0,0,363641087.3299999,363641087.3299999,pseudogramma guineensis,0,0
0,0,363641087.3299999,363641087.3299999,pseudogramma megamyctera,0,0
0,0,363641087.3299999,363641087.3299999,pseudogramma paucilepis,0,0
0,0,363641087.3299999,363641087.3299999,pseudogramma pectoralis,0,0
2406891.940814352,2406891.940814352,12832955.9,12832955.9,pseudogramma polyacantha,0.1875555374435871,0.1875555374435871
127500.19975536213,127500.19975536213,549178.98,549178.98,pseudogramma thaumasia,0.23216511264754186,0.23216511264754186
0,0,8622156.28,8622156.28,pseudograpsus albus,0,0
0,0,363641087.3299999,363641087.3299999,pseudograpsus setosus,0,0
0,0,363641087.3299999,363641087.3299999,pseudohaustorius americanus,0,0
0,0,363641087.3299999,363641087.3299999,pseudohinnites adamsi,0,0
5104189.127082542,1338252.8066559958,21537001.46,5693446.53,pseudohinnites levii,0.23699627529683703,0.2350514402136654
0,0,363641087.3299999,363641087.3299999,pseudojanira justi,0,0
0,0,363641087.3299999,363641087.3299999,pseudojanira meganesus,0,0
414747.0513983044,414747.0513983044,2065754.61,2065754.61,pseudojuloides atavai,0.20077266166590058,0.20077266166590058
160401.82485832516,160401.82485832516,754123.78,754123.78,pseudojuloides cerasinus,0.21269959801337274,0.21269959801337274
1194300.909171102,1194300.909171102,5062857.12,5062857.12,pseudojuloides elongatus,0.23589465016763145,0.23589465016763145
0,0,363641087.3299999,363641087.3299999,pseudojuloides erythrops,0,0
0,0,363641087.3299999,363641087.3299999,pseudojuloides kaleidos,0,0
0,0,363641087.3299999,363641087.3299999,pseudojuloides mesostigma,0,0
0,0,363641087.3299999,363641087.3299999,pseudojuloides polackorum,0,0
0,0,363641087.3299999,363641087.3299999,pseudojuloides polynesica,0,0
2411284.4001258747,2411284.4001258747,9656595.36,9656595.36,pseudojuloides severnsi,0.2497033695865532,0.2497033695865532
1642548.5461281352,1642548.5461281352,7008058.33,7008058.33,pseudojuloides splendens,0.23437997641896555,0.23437997641896555
393127.15539565467,219717.8019050068,2054203.58,1123225.21,pseudokellya cardiformis,0.19137692058527844,0.19561331062450674
229306.3692921643,109935.2897887915,1110094.15,494969.34,pseudokellya gradata,0.20656479388902674,0.2221052515874852
80858.249526987,80858.249526987,245892.53,245892.53,pseudolabrus guentheri,0.3288357296864081,0.3288357296864081
387036.6300489593,387036.6300489593,869095.3,869095.3,pseudolabrus japonicus,0.4453327846197756,0.4453327846197756
57164.85710626284,57164.85710626284,161030.61,161030.61,pseudolabrus luculentus,0.35499373135494455,0.35499373135494455
86832.41391977246,86832.41391977246,272479.51,272479.51,pseudolabrus miles,0.31867502227882183,0.31867502227882183
342881.1565712556,341018.3053331324,1119887.61,1112769.58,pseudolabrus rubicundus,0.3061746138715255,0.30645904728374435
0,0,6386246.13,6386246.13,pseudoliomera granosimana,0,0
0,0,4974678.27,4974678.27,pseudoliomera hellerii,0,0
0,0,363641087.3299999,363641087.3299999,pseudoliomera lata,0,0
0,0,363641087.3299999,363641087.3299999,pseudoliomera paraspeciosa,0,0
0,0,10978554.01,10978554.01,pseudoliomera speciosa,0,0
0,0,2693776.05,2693776.05,pseudoliomera variolosa,0,0
0,0,363641087.3299999,363641087.3299999,pseudoliparis amblystomopsis,0,0
737226.840860712,737226.840860712,2661020.32,2661020.32,pseudomacalia antillarum,0.2770466784187172,0.2770466784187172
0,0,363641087.3299999,363641087.3299999,pseudomalaxis zanclaeus,0,0
0,0,363641087.3299999,363641087.3299999,pseudomancopsetta andriashevi,0,0
0,0,2277121.41,2277121.41,pseudomedaeus distinctus,0,0
0,0,363641087.3299999,363641087.3299999,pseudominolia climacota,0,0
0,0,363641087.3299999,363641087.3299999,pseudominolia gradata,0,0
0,0,363641087.3299999,363641087.3299999,pseudominolia nedyma,0,0
1635713.0653281186,899599.3642241493,4053387.91,2129066.16,pseudomma affine,0.40354219769904,0.4225323670656384
1569409.5985292415,137800.97883162013,7210208.11,417882.55,pseudomma nanum,0.21766495149461662,0.3297600697411752
2510537.16930496,1253442.3627168338,6259338.86,2815825.46,pseudomma roseum,0.40108663637759334,0.44514206598474104
1196811.428194814,1196811.428194814,4968314.43,4968314.43,pseudomonacanthus elongatus,0.2408888255880403,0.2408888255880403
1231662.3064157774,1231662.3064157774,5299706.23,5299706.23,pseudomonacanthus macrurus,0.23240199606606823,0.23240199606606823
2157722.0628656778,2157722.0628656778,8358603.02,8358603.02,pseudomonacanthus peroni,0.2581438618035574,0.2581438618035574
0,0,363641087.3299999,363641087.3299999,pseudomunida fragilis,0,0
68494.70822135783,68494.70822135783,384450.03,384450.03,pseudomyrophis atlanticus,0.17816283749895356,0.17816283749895356
0,0,363641087.3299999,363641087.3299999,pseudomyrophis micropinna,0,0
1219840.8098008002,811029.0633310208,5155024.22,3418160.83,pseudomyrophis nimius,0.23663144104506267,0.23727059774745027
0,0,363641087.3299999,363641087.3299999,pseudoneaera wellmani,0,0
1321275.2888622975,1321275.2888622975,5175493.75,5175493.75,pseudonebularia chrysalis,0.25529453858625517,0.25529453858625517
1541096.8158702694,1541096.8158702694,6124140.09,6124140.09,pseudonebularia cucumerina,0.25164297243733846,0.25164297243733846
1464652.6623577166,1464652.6623577166,5890580.71,5890580.71,pseudonebularia fraga,0.24864317025166718,0.24864317025166718
0,0,363641087.3299999,363641087.3299999,pseudonebularia semiferruginea,0,0
1498970.1044216445,1498970.1044216445,6059095.09,6059095.09,pseudonebularia tabanula,0.24739174450250204,0.24739174450250204
438339.36917965213,43610.24090750271,1571409.52,155280.39,pseudoneilonella latior,0.2789466167798526,0.2808483473508967
0,0,363641087.3299999,363641087.3299999,pseudonepanthia briareus,0,0
782986.1950242968,782986.1950242968,8109157.93,8109157.93,pseudonereis anomala,0.09655579553181755,0.09655579553181755
0,0,363641087.3299999,363641087.3299999,pseudonesimoides cornutilabris,0,0
0,0,363641087.3299999,363641087.3299999,pseudonezumia cetonuropsis,0,0
0,0,363641087.3299999,363641087.3299999,pseudonezumia japonicus,0,0
0,0,363641087.3299999,363641087.3299999,pseudonezumia parvipes,0,0
0,0,363641087.3299999,363641087.3299999,pseudonezumia pusilla,0,0
0,0,363641087.3299999,363641087.3299999,pseudonus acutus,0,0
2576929.310969437,1061939.7341131447,13544176.05,5625581.3,pseudonus squamiceps,0.19026106139320575,0.18876977817619395
0,0,363641087.3299999,363641087.3299999,pseudopaguristes hians,0,0
0,0,3285173.61,3079842.93,pseudopalicus investigatoris,0,0
0,0,6087935.69,4490650.27,pseudopalicus oahuensis,0,0
0,0,3427732.04,3079735.68,pseudopalicus pictus,0,0
1794026.6962953496,1379278.0357515274,7172622.1,5650783.29,pseudopallene brevicollis,0.2501214578550499,0.24408616734469168
2767322.2910343413,2767322.2910343413,10902677.76,10902677.76,pseudopallene circularis,0.25382042393173887,0.25382042393173887
0,0,363641087.3299999,363641087.3299999,pseudopallene glutus,0,0
0,0,363641087.3299999,363641087.3299999,pseudopallene zamboangae,0,0
0,0,2420523.93,2274983.73,pseudopanopeus pusilla,0,0
762659.446805721,762659.446805721,1965691.78,1965691.78,pseudoparatanais batei,0.3879852653225833,0.3879852653225833
0,0,363641087.3299999,363641087.3299999,pseudopataecus carnatobarbatus,0,0
0,0,363641087.3299999,363641087.3299999,pseudopataecus taenianotus,0,0
117492.51042099904,116626.48867631871,596890.25,591322.87,pseudopercis numida,0.19684106152010197,0.1972297954183959
204373.7170912545,204373.7170912545,838606.09,838606.09,pseudopercis semifasciata,0.2437064547089737,0.2437064547089737
1529424.9818023578,923996.7600528058,7119762.19,4131761.14,pseudophichthys splendens,0.21481405431637848,0.223632666251565
378313.9304567152,259772.16071285628,1256505.34,807009.37,pseudophycis bachus,0.30108422018860276,0.32189485075353746
367157.29787350533,350752.66042497236,1180639.26,1118614.16,pseudophycis barbata,0.3109817793739176,0.31356000394718087
304044.3727491408,301670.23084473424,955293.55,945924.08,pseudophycis breviuscula,0.3182732394133099,0.318915901627892
1514892.6117150662,1514892.6117150662,7729480.84,7729480.84,pseudoplesiops annae,0.19598892125788184,0.19598892125788184
162886.54826180352,162886.54826180352,956438.85,956438.85,pseudoplesiops howensis,0.17030524038395503,0.17030524038395503
1578286.7826035945,1578286.7826035945,7816897.62,7816897.62,pseudoplesiops immaculatus,0.20190705562849554,0.20190705562849554
851325.3186569661,851325.3186569661,4803118.45,4803118.45,pseudoplesiops revellei,0.17724428983361135,0.17724428983361135
1744347.7902917336,1744347.7902917336,8694008.26,8694008.26,pseudoplesiops rosae,0.20063792650361867,0.20063792650361867
1650996.3747150926,1650996.3747150926,8532416.02,8532416.02,pseudoplesiops typus,0.19349693812926538,0.19349693812926538
1389325.8145144559,1389325.8145144559,7230464.28,7230464.28,pseudoplesiops wassi,0.19214890783119334,0.19214890783119334
228977.55245529208,228977.55245529208,1012923.09,1012923.09,pseudopleuronectes americanus,0.22605620773763987,0.22605620773763987
257246.85248355597,257246.85248355597,725511.83,725511.83,pseudopleuronectes herzensteini,0.35457292610040003,0.35457292610040003
1193947.1011698574,1193947.1011698574,3055865.62,3055865.62,pseudoplexaura flagellosa,0.3907066768105652,0.3907066768105652
2100697.8256598036,2013141.3524856623,5520393.41,5260090.68,pseudoplexaura porosa,0.3805340796644063,0.3827198949516327
1193955.0011299837,1193955.0011299837,3056152.06,3056152.06,pseudoplexaura wagenaari,0.3906726424895179,0.3906726424895179
0,0,10435080.46,10118003.47,pseudopolydora antennata,0,0
0,0,6918396.1,6918396.1,pseudopolydora kempi,0,0
0,0,363641087.3299999,363641087.3299999,pseudoporcellanella manoliensis,0,0
389294.330240589,389294.330240589,2013831.71,2013831.71,pseudopotamilla reniformis,0.1933102593962973,0.1933102593962973
342999.0052729412,342602.9416680748,2097870.04,2094849.36,pseudopotamilla saxicava,0.16349869092603142,0.16354538336258928
709547.4330807627,626391.3864831198,2681941.13,2318961.72,pseudopusula antillarum,0.2645648799460273,0.27011717402696916
73958514.34338292,12346169.809642645,302709482.6499999,27766104.29,pseudorca crassidens,0.24432176255573587,0.4446489749045974
1087505.8143076191,279348.04269853974,5289334.6,1507609.49,pseudorchomene coatsi,0.2056035203951021,0.18529204316599238
513227.2736385327,284671.2981732736,2744757.31,1611889.68,pseudorchomene plebs,0.18698457301441077,0.17660718453962285
570555.1608260978,261182.56846649255,2963386.55,1507811.81,pseudorchomene rossi,0.19253484187747893,0.17321960654127821
0,0,363641087.3299999,363641087.3299999,pseudorhombila guinotae,0,0
0,0,363641087.3299999,363641087.3299999,pseudorhombila ometlanti,0,0
0,0,2927060.76,2927060.76,pseudorhombila quadridentata,0,0
0,0,363641087.3299999,363641087.3299999,pseudorhombus annulatus,0,0
