map_f,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
am_spp_mol_achelia_assimilis.csv,10138800,9737800,9138800,8226200,7233800,6271300,5344300,4595200,3654900,2651300,1797400
am_spp_mol_achelia_borealis.csv,4185200,3895300,3694100,3499900,3342400,3159500,2980800,2804600,2630600,2438100,2230400
am_spp_mol_achelia_communis.csv,590900,516500,473900,433200,396100,357200,340300,297100,228000,160200,102300
am_spp_mol_achelia_dohrni.csv,214600,211400,209300,199400,189500,179400,170800,164300,161100,152300,125900
am_spp_mol_achelia_echinata.csv,3579900,2650200,2223500,1869200,1602800,1321500,1116000,954200,754200,639200,418800
am_spp_mol_achelia_hoekii.csv,702900,635400,563000,518300,481200,437700,380500,335400,253900,145800,88500
am_spp_mol_achelia_laevis.csv,348700,322400,296200,281800,264400,246900,228500,207600,166500,129800,95100
am_spp_mol_achelia_latifrons.csv,1100500,928800,828300,712500,620000,527200,415400,340600,273400,206300,127500
am_spp_mol_achelia_nana.csv,2617800,2526000,2426900,2352300,2242400,2111100,1896100,1679000,1455700,1225000,747900
am_spp_mol_achelia_pribilofensis.csv,337200,315200,297100,277100,258200,248200,233400,207500,184000,163000,140300
am_spp_mol_achelia_sawayai.csv,8358500,7930900,7505700,7099500,6607200,5882700,5119400,4535900,3987500,3307500,2472800
am_spp_mol_achelia_scabra.csv,139400,134200,131600,128000,125300,110200,100200,90100,72200,51900,39800
am_spp_mol_achelia_serratipalpis.csv,643200,577200,523400,481900,445300,386600,332200,283600,235200,153200,97600
am_spp_mol_achelia_spinosa.csv,2900100,1983700,1719500,1490500,1296000,1114100,995600,898100,810000,703200,556900
am_spp_mol_achelous_binoculus.csv,2457600,2323700,2193400,2067200,1910600,1745800,1581300,1447700,1205300,966700,706400
am_spp_mol_achelous_depressifrons.csv,1730500,1619600,1550600,1456300,1398000,1304900,1151500,1013000,887000,652800,335900
am_spp_mol_achelous_gibbesii.csv,3397400,3295400,3165600,3017700,2688500,2468900,2275400,2102400,1860100,1636000,803000
am_spp_mol_achelous_hastatus.csv,1249800,1201100,1149200,1112700,1067700,1004600,936100,867600,760400,625300,473500
am_spp_mol_achelous_ordwayi.csv,4335900,4012200,3781600,3615600,3458900,3248100,3003000,2799000,2323300,1931600,1217200
am_spp_mol_achelous_sebae.csv,2029100,1960400,1895800,1749900,1675000,1608800,1417200,1178100,990000,758500,475800
am_spp_mol_achelous_spinicarpus.csv,4097300,3975400,3847900,3747800,3622400,3351700,3052100,2765300,2315600,1888000,1238900
am_spp_mol_achelous_spinimanus.csv,5511800,5066100,4696800,4252100,3866900,3599600,3317900,2895600,2487600,2085700,1234300
am_spp_mol_achelous_xantusii.csv,756100,699000,641500,601500,544700,494000,394400,304600,254800,200300,160200
am_spp_mol_achiropsetta_tricholepis.csv,437500,397200,346700,289500,240500,186700,152500,126600,118500,99300,83100
am_spp_mol_achirus_achirus.csv,1713200,1516400,1296100,1147100,989600,871800,766400,681700,626800,542600,458000
am_spp_mol_achirus_declivis.csv,1583200,1529300,1487600,1444300,1424300,1323700,1240700,1131700,1044600,919500,770000
am_spp_mol_achirus_klunzingeri.csv,186000,183100,182300,176900,174400,167800,166900,162600,158300,149500,111800
am_spp_mol_achirus_lineatus.csv,1934200,1869400,1781500,1738100,1704000,1594300,1497500,1386800,1242100,1075700,765200
