phylum,class,order,family,genus,species
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium occidentale
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,periapta gracilis
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,gyroscala rupicola
mollusca,gastropoda,neotaenioglossa,epitoniidae,epitonium,epitonium unifasciatum
mollusca,gastropoda,neotaenioglossa,epitoniidae,nitidiscala,epitonium tinctum
mollusca,gastropoda,neotaenioglossa,epitoniidae,opalia,opalia aurifila
mollusca,gastropoda,neotaenioglossa,epitoniidae,opalia,opalia wroblewskyi
mollusca,gastropoda,neotaenioglossa,epitoniidae,opalia,opalia burryi
mollusca,gastropoda,neotaenioglossa,epitoniidae,opalia,opalia crenata
mollusca,gastropoda,neotaenioglossa,epitoniidae,opalia,opalia eolis
mollusca,gastropoda,neotaenioglossa,epitoniidae,opalia,opalia hotessieriana
mollusca,gastropoda,neotaenioglossa,epitoniidae,opalia,opalia pumilio
mollusca,gastropoda,neotaenioglossa,epitoniidae,sthenorytis,sthenorytis pernobilis
mollusca,gastropoda,neotaenioglossa,janthinidae,janthina,janthina globosa
mollusca,gastropoda,neotaenioglossa,janthinidae,janthina,janthina umbilicata
mollusca,gastropoda,neotaenioglossa,janthinidae,janthina,janthina janthina
mollusca,gastropoda,neotaenioglossa,lamellariidae,lamellaria,lamellaria perspicua
mollusca,gastropoda,neotaenioglossa,lamellariidae,marsenina,marsenina glabra
mollusca,gastropoda,neotaenioglossa,lamellariidae,onchidiopsis,onchidiopsis glacialis
mollusca,gastropoda,neotaenioglossa,litiopidae,alaba,alaba incerta
mollusca,gastropoda,neotaenioglossa,litiopidae,litiopa,litiopa melanostoma
mollusca,gastropoda,neotaenioglossa,modulidae,modulus,trochomodulus carchedonius
mollusca,gastropoda,neotaenioglossa,modulidae,modulus,modulus modulus
mollusca,gastropoda,neotaenioglossa,obtortionidae,finella,finella adamsi
mollusca,gastropoda,neotaenioglossa,obtortionidae,finella,finella dubia
mollusca,gastropoda,neotaenioglossa,obtortionidae,finella,finella pupoides
mollusca,gastropoda,neotaenioglossa,pickworthiidae,sansonia,sansonia tuberculata
mollusca,gastropoda,neotaenioglossa,planaxidae,fossarus,fossarus orbignyi
mollusca,gastropoda,neotaenioglossa,planaxidae,planaxis,planaxis sulcatus
mollusca,gastropoda,neotaenioglossa,planaxidae,supplanaxis,supplanaxis nucleus
mollusca,gastropoda,neotaenioglossa,potamididae,cerithidea,cerithidea decollata
mollusca,gastropoda,neotaenioglossa,potamididae,cerithidea,cerithideopsis pliculosa
mollusca,gastropoda,neotaenioglossa,siliquariidae,tenagodus,tenagodus squamatus
mollusca,gastropoda,neotaenioglossa,triphoridae,cosmotriphora,cosmotriphora melanura
mollusca,gastropoda,neotaenioglossa,triphoridae,iniforis,iniforis turristhomae
mollusca,gastropoda,neotaenioglossa,triphoridae,marshallora,marshallora nigrocincta
mollusca,gastropoda,neotaenioglossa,triphoridae,metaxia,metaxia rugulosa
mollusca,gastropoda,neotaenioglossa,triphoridae,similiphora,similiphora intermedia
mollusca,gastropoda,neotaenioglossa,triphoridae,triphora,triphora lilacina
mollusca,gastropoda,neotaenioglossa,triphoridae,triphora,marshallora nigrocincta
mollusca,gastropoda,neotaenioglossa,triphoridae,triphora,cosmotriphora ornata
mollusca,gastropoda,neotaenioglossa,turritellidae,tachyrhynchus,tachyrhynchus erosus
mollusca,gastropoda,neotaenioglossa,turritellidae,tachyrhynchus,tachyrhynchus reticulatus
mollusca,gastropoda,neotaenioglossa,turritellidae,turritella,turritella acropora
mollusca,gastropoda,neotaenioglossa,turritellidae,turritella,turritellinella tricarinata
mollusca,gastropoda,neotaenioglossa,turritellidae,turritella,turritella exoleta
mollusca,gastropoda,neotaenioglossa,turritellidae,turritella,turritella variegata
mollusca,gastropoda,neotaenioglossa,turritellidae,vermicularia,vermicularia fargoi
mollusca,gastropoda,neotaenioglossa,turritellidae,vermicularia,vermicularia knorrii
mollusca,gastropoda,neotaenioglossa,turritellidae,vermicularia,vermicularia spirata
mollusca,gastropoda,neotaenioglossa,velutinidae,piliscus,piliscus commodus
mollusca,gastropoda,neotaenioglossa,velutinidae,velutina,velutina plicatilis
mollusca,gastropoda,neotaenioglossa,velutinidae,velutina,velutina velutina
mollusca,gastropoda,neotaenioglossa,vermetidae,dendropoma,vermetus irregularis
mollusca,gastropoda,notaspidea,pleurobranchidae,berthellina,berthellina engeli
mollusca,gastropoda,patellogastropoda,acmaeidae,notoacmea,no match
mollusca,gastropoda,pulmonata,ellobiidae,pythia,pythia scarabaeus
mollusca,gastropoda,sacoglossa,caliphyllidae,cyerce,cyerce antillensis
mollusca,gastropoda,sacoglossa,caliphyllidae,cyerce,cyerce cristallina
mollusca,gastropoda,sacoglossa,costasiellidae,costasiella,costasiella nonatoi
mollusca,gastropoda,sacoglossa,costasiellidae,costasiella,costasiella ocellifera
mollusca,gastropoda,sacoglossa,cylindrobullidae,cylindrobulla,cylindrobulla beauii
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia cornigera
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia crispata
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia ornata
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia papillosa
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia patina
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia subornata
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia velutinus
mollusca,gastropoda,sacoglossa,elysiidae,thuridilla,thuridilla picta
mollusca,gastropoda,sacoglossa,oxynoidae,lobiger,lobiger souverbii
mollusca,gastropoda,sacoglossa,oxynoidae,oxynoe,oxynoe antillarum
mollusca,polyplacophora,chitonida,acanthochitonidae,acanthochitona,acanthochitona spiculosa
nemertea,enopla,hoplonemertea,tetrastemmatidae,tetrastemma,quasitetrastemma nigrifrons
porifera,demospongiae,poecilosclerida,tedaniidae,tedania,tedania (tedania) ignis
sipuncula,phascolosomatidea,aspidosiphoniformes,aspidosiphonidae,aspidosiphon,aspidosiphon (aspidosiphon) muelleri
sipuncula,sipunculidea,golfingiiformes,golfingiidae,golfingia,golfingia (golfingia) vulgaris
sipuncula,sipunculidea,golfingiiformes,phascoliidae,phascolion,phascolion (phascolion) strombus
arthropoda,malacostraca,decapoda,dromiidae,lauridromia,no match
arthropoda,malacostraca,decapoda,portunidae,charybdis,no match
mollusca,bivalvia,arcoida,arcidae,scapharca,no match
mollusca,bivalvia,veneroida,veneridae,meretrix,meretrix lusoria
mollusca,bivalvia,veneroida,veneridae,meretrix,meretrix meretrix
mollusca,bivalvia,veneroida,veneridae,pitar,pitar rostratus
arthropoda,maxillopoda,pedunculata,pollicipedidae,pollicipes,pollicipes pollicipes
mollusca,bivalvia,veneroida,veneridae,ruditapes,ruditapes decussatus
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia flava
mollusca,bivalvia,veneroida,cardiidae,trachycardium,no match
mollusca,bivalvia,veneroida,mactridae,meropesta,no match
mollusca,bivalvia,veneroida,pharidae,siliqua,no match
mollusca,bivalvia,veneroida,veneridae,venerupis,venerupis corrugata
kamptozoa,not assigned,loxosomatida,loxosomatidae,loxosomella,loxosomella phascolosomata
kamptozoa,not assigned,loxosomatida,loxosomatidae,loxosomella,loxosomella varians
mollusca,bivalvia,veneroida,corbiculidae,batissa,batissa violacea
mollusca,bivalvia,veneroida,veneridae,gafrarium,gafrarium dispar
mollusca,bivalvia,veneroida,veneridae,gafrarium,gafrarium divaricatum
mollusca,bivalvia,veneroida,veneridae,gafrarium,gafrarium pectinatum
mollusca,bivalvia,veneroida,veneridae,marcia,marcia hiantina
mollusca,bivalvia,veneroida,veneridae,lioconcha,lioconcha castrensis
mollusca,bivalvia,veneroida,veneridae,meretrix,meretrix lyrata
mollusca,bivalvia,veneroida,veneridae,periglypta,periglypta puerpera
mollusca,bivalvia,veneroida,veneridae,ruditapes,venerupis aspera
mollusca,bivalvia,veneroida,veneridae,tapes,tapes conspersus
mollusca,bivalvia,veneroida,veneridae,tapes,tapes literatus
mollusca,bivalvia,veneroida,veneridae,katelysia,marcia japonica
mollusca,bivalvia,veneroida,veneridae,katelysia,marcia recens
mollusca,bivalvia,veneroida,veneridae,lioconcha,lioconcha ornata
mollusca,bivalvia,veneroida,veneridae,marcia,marcia opima
mollusca,bivalvia,veneroida,veneridae,paphia,paphia semirugata
mollusca,bivalvia,veneroida,veneridae,paphia,paphia crassisulca
mollusca,bivalvia,veneroida,veneridae,periglypta,periglypta exclathrata
mollusca,bivalvia,veneroida,veneridae,periglypta,periglypta reticulata
mollusca,bivalvia,veneroida,veneridae,pitar,pitar citrinus
mollusca,bivalvia,veneroida,veneridae,pitar,pitar pellucidus
mollusca,bivalvia,veneroida,veneridae,placamen,placamen retroversum
mollusca,bivalvia,veneroida,veneridae,sunetta,sunetta menstrualis
mollusca,bivalvia,veneroida,veneridae,sunetta,sunetta concinna
mollusca,bivalvia,pholadomyoida,laternulidae,laternula,exolaternula spengleri
mollusca,gastropoda,archaeogastropoda,trochidae,trochus,trochus hanleyanus
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium coralium
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium echinatum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium nodulosum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,batillaria hectori
mollusca,gastropoda,neotaenioglossa,cerithiidae,rhinoclavis,rhinoclavis fasciata
mollusca,gastropoda,neotaenioglossa,cerithiidae,rhinoclavis,rhinoclavis vertagus
mollusca,gastropoda,neotaenioglossa,cerithiidae,pseudovertagus,pseudovertagus aluco
mollusca,gastropoda,neotaenioglossa,cerithiidae,rhinoclavis,rhinoclavis aspera
mollusca,gastropoda,neotaenioglossa,cerithiidae,rhinoclavis,rhinoclavis sinensis
mollusca,gastropoda,neotaenioglossa,potamididae,cerithidea,cerithidea obtusa
mollusca,gastropoda,neotaenioglossa,potamididae,telescopium,telescopium telescopium
mollusca,gastropoda,neotaenioglossa,potamididae,terebralia,terebralia palustris
mollusca,gastropoda,neotaenioglossa,potamididae,terebralia,terebralia sulcata
mollusca,gastropoda,neotaenioglossa,potamididae,cerithidea,pirenella cingulata
mollusca,gastropoda,neotaenioglossa,potamididae,cerithidea,cerithidea quoyii
mollusca,gastropoda,neotaenioglossa,turritellidae,turritella,turritella terebra
mollusca,gastropoda,neotaenioglossa,turritellidae,turritella,turritella duplicata
mollusca,gastropoda,neogastropoda,melongenidae,pugilina,no match
mollusca,gastropoda,neogastropoda,olividae,oliva,oliva annulata
mollusca,gastropoda,heterostropha,architectonicidae,architectonica,architectonica maxima
mollusca,gastropoda,cephalaspidea,aplustridae,hydatina,aplustrum amplustre
mollusca,gastropoda,cephalaspidea,bullinidae,bullina,bullina lineata
cnidaria,anthozoa,scleractinia,acroporidae,acropora,acropora plantaginea
cnidaria,anthozoa,scleractinia,acroporidae,acropora,acropora cophodactyla
cnidaria,anthozoa,scleractinia,acroporidae,acropora,acropora appressa
mollusca,gastropoda,sacoglossa,stiligeridae,stiliger,sacoproteus smaragdinus
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia tomentosa
mollusca,gastropoda,sacoglossa,elysiidae,elysia,elysia diomedea
mollusca,gastropoda,sacoglossa,elysiidae,plakobranchus,plakobranchus ocellatus
mollusca,gastropoda,sacoglossa,volvatellidae,ascobulla,ascobulla fischeri
mollusca,gastropoda,sacoglossa,juliidae,berthelinia,berthelinia chloris
mollusca,gastropoda,sacoglossa,limapontiidae,placida,placida cremoniana
mollusca,aplacophora,not assigned,prochaetodermatidae,prochaetoderma,no match
mollusca,aplacophora,pholidoskepia,dondersiidae,nematomenia,nematomenia banyulensis
mollusca,aplacophora,cavibelonia,rhopalomeniidae,rhopalomenia,rhopalomenia aglaopheniae
mollusca,aplacophora,neomeniamorpha,acanthomeniidae,acanthomenia,acanthomenia arcuata
mollusca,aplacophora,cavibelonia,epimeniidae,epimenia,epimenia australis
arthropoda,malacostraca,decapoda,coenobitidae,coenobita,coenobita clypeatus
mollusca,gastropoda,sacoglossa,oxynoidae,oxynoe,oxynoe viridis
mollusca,gastropoda,sacoglossa,limapontiidae,placida,placida dendritica
arthropoda,maxillopoda,pedunculata,oxynaspididae,oxynaspis,oxynaspis celata
arthropoda,maxillopoda,sessilia,pyrgomatidae,megatrema,adna anglica
arthropoda,maxillopoda,sessilia,balanidae,megabalanus,megabalanus azoricus
annelida,polychaeta,not assigned,paraonidae,aricidea,aricidea (acmira) catherinae
mollusca,bivalvia,veneroida,lucinidae,loripes,loripes lacteus
mollusca,bivalvia,pholadomyoida,laternulidae,laternula,laternula elliptica
mollusca,gastropoda,heterostropha,architectonicidae,architectonica,no match
mollusca,gastropoda,neritopsina,neritidae,septaria,septaria porcellana
mollusca,gastropoda,neotaenioglossa,cerithiidae,bittium,bittium impendens
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium atromarginatum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium balteatum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium claviforme
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium columna
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium egenum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium munitum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium nesioticum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium punctatum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium rostratum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium salebrosum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium zebrum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium zonatum
mollusca,gastropoda,neotaenioglossa,cerithiidae,clypeomorus,clypeomorus bifasciata
mollusca,gastropoda,neotaenioglossa,cerithiidae,plesiotrochus,plesiotrochus unicinctus
mollusca,gastropoda,neotaenioglossa,cerithiidae,pseudovertagus,pseudovertagus nobilis
mollusca,gastropoda,neotaenioglossa,cerithiidae,rhinoclavis,rhinoclavis articulata
mollusca,gastropoda,neotaenioglossa,cerithiidae,rhinoclavis,rhinoclavis diadema
mollusca,gastropoda,neotaenioglossa,cerithiidae,rhinoclavis,rhinoclavis sordidula
mollusca,gastropoda,neogastropoda,dialidae,diala,diala albugo
mollusca,gastropoda,neogastropoda,dialidae,diala,diala semistriata
mollusca,gastropoda,neotaenioglossa,turritellidae,turritella,turritella cingulifera
mollusca,gastropoda,neotaenioglossa,planaxidae,angiola,hinea fasciata
mollusca,gastropoda,neotaenioglossa,modulidae,modulus,indomodulus tectum
mollusca,gastropoda,neotaenioglossa,rissoidae,rissoina,rissoina balteata
mollusca,gastropoda,neotaenioglossa,naticidae,polinices,no match
chordata,cephalochordata,not assigned,branchiostomidae,epigonichthys,asymmetron lucayanum
gastrotricha,not assigned,macrodasyoidea,macrodasyidae,urodasys,urodasys viviparus
gastrotricha,not assigned,macrodasyoidea,thaumastodermatidae,acanthodasys,acanthodasys aculeatus
arthropoda,malacostraca,decapoda,parthenopidae,platylambrus,no match
arthropoda,maxillopoda,sessilia,archaeobalanidae,euacasta,euacasta dofleini
cnidaria,anthozoa,scleractinia,acroporidae,acropora,acropora mirabilis
arthropoda,maxillopoda,pedunculata,scalpellidae,scalpellum,scalpellum stearnsi
mollusca,bivalvia,veneroida,cardiidae,fulvia,no match
arthropoda,maxillopoda,pedunculata,heteralepadidae,paralepas,paralepas morula
arthropoda,maxillopoda,sessilia,verrucidae,metaverruca,metaverruca recta
arthropoda,maxillopoda,sessilia,archaeobalanidae,conopea,acasta dentifer
arthropoda,maxillopoda,sessilia,verrucidae,newmaniverruca,newmaniverruca albatrossiana
arthropoda,maxillopoda,sessilia,verrucidae,metaverruca,metaverruca halotheca
arthropoda,maxillopoda,pedunculata,scalpellidae,amigdoscalpellum,amigdoscalpellum vitreum
arthropoda,maxillopoda,pedunculata,poecilasmatidae,trilasmis,trilasmis eburnea
arthropoda,maxillopoda,sessilia,verrucidae,altiverruca,altiverruca cristallina
arthropoda,malacostraca,decapoda,palaemonidae,periclimenes,bathymenes aleator
gastrotricha,not assigned,macrodasyoidea,thaumastodermatidae,tetranchyroderma,tetranchyroderma megastomum
arthropoda,ostracoda,podocopida,trachyleberididae,venericythere,venericythere papuensis
hemichordata,enteropneusta,not assigned,spengelidae,glandiceps,glandiceps talaboti
gastrotricha,not assigned,chaetonotoidea,xenotrichulidae,xenotrichula,xenotrichula intermedia
gastrotricha,not assigned,macrodasyida,cephalodasyidae,mesodasys,mesodasys laticaudatus
gastrotricha,not assigned,macrodasyoidea,turbanellidae,paraturbanella,paraturbanella teissieri
annelida,polychaeta,not assigned,paraonidae,levinsenia,levinsenia reducta
gastrotricha,not assigned,macrodasyoidea,thaumastodermatidae,pseudostomella,pseudostomella roscovita
gastrotricha,not assigned,macrodasyoidea,thaumastodermatidae,tetranchyroderma,tetranchyroderma cirrophorum
mollusca,bivalvia,nuculoida,nuculanidae,nuculana,nuculana radiata
mollusca,bivalvia,pholadomyoida,lyonsiidae,lyonsia,lyonsia arenosa
annelida,polychaeta,not assigned,orbiniidae,leitoscoloplos,leitoscoloplos foliosus
arthropoda,malacostraca,amphipoda,epimeriidae,paramphithoe,paramphithoe hystrix
arthropoda,maxillopoda,pedunculata,scalpellidae,alcockianum,alcockianum alcockianum
mollusca,gastropoda,caenogastropoda,provannidae,provanna,provanna buccinoides
mollusca,gastropoda,heterostropha,acteonidae,pupa,pupa tragulata
mollusca,gastropoda,cephalaspidea,aglajidae,noalda,noalda exigua
annelida,polychaeta,canalipalpata,spionidae,polybranchia,polybranchia pallens
bryozoa,gymnolaemata,cyclostomata,tubuliporidae,tubulipora,no match
arthropoda,maxillopoda,sessilia,tetraclitidae,tetraclitella,tetraclitella depressa
brachiopoda,articulata,rhynchonellida,hemithyrididae,notosaria,no match
mollusca,gastropoda,heterostropha,pyramidellidae,parthenina,parthenina varia
annelida,polychaeta,not assigned,capitellidae,peresiella,peresiella spathulata
annelida,polychaeta,not assigned,scalibregmatidae,asclerocheilus,asclerocheilus mexicanus
mollusca,gastropoda,neogastropoda,turridae,strictispira,no match
mollusca,gastropoda,heterostropha,pyramidellidae,triptychus,triptychus litosbathron
annelida,polychaeta,not assigned,capitellidae,notomastus,notomastus daueri
annelida,polychaeta,not assigned,orbiniidae,orbinia,orbinia americana
annelida,polychaeta,not assigned,paraonidae,cirrophorus,cirrophorus americanus
mollusca,gastropoda,cephalaspidea,cylichnidae,scaphander,scaphander pilsbryi
mollusca,gastropoda,neotaenioglossa,vermetidae,dendropoma,dendropoma exsertum
priapulida,priapulomorpha,not assigned,tubiluchidae,tubiluchus,tubiluchus corallicola
arthropoda,malacostraca,isopoda,sphaeromatidae,exosphaeroma,exosphaeroma productatelson
porifera,demospongiae,hadromerida,clionaidae,cliona,cliona arenosa
annelida,polychaeta,not assigned,maldanidae,nicomache,nicomache venticola
bryozoa,gymnolaemata,cheilostomata,membraniporidae,membranipora,membranipora isabelleana
mollusca,gastropoda,neogastropoda,mitridae,cancilla,no match
kamptozoa,not assigned,loxosomatida,loxosomatidae,loxosomella,loxosomella atkinsae
annelida,polychaeta,not assigned,orbiniidae,scoloplos,leodamas chevalieri
mollusca,aplacophora,sterrofustia,phyllomeniidae,phyllomenia,phyllomenia austrina
mollusca,aplacophora,cavibelonia,proneomeniidae,dorymenia,dorymenia tricarinata
arthropoda,malacostraca,stomatopoda,squillidae,cloridina,parisia microphthalma
arthropoda,malacostraca,stomatopoda,gonodactylidae,gonodactylaceus,no match
arthropoda,malacostraca,stomatopoda,squillidae,oratosquillina,no match
arthropoda,maxillopoda,sessilia,pyrgomatidae,trevathana,trevathana paulayi
arthropoda,maxillopoda,sessilia,balanidae,balanus,balanus minutus
arthropoda,maxillopoda,sessilia,balanidae,megabalanus,notomegabalanus concinnus
arthropoda,maxillopoda,sessilia,balanidae,megabalanus,megabalanus volcano
arthropoda,maxillopoda,pedunculata,poecilasmatidae,poecilasma,poecilasma obliqua
mollusca,bivalvia,veneroida,veneridae,venerupis,polititapes rhomboides
cnidaria,hydrozoa,leptothecata,sertulariidae,staurotheca,staurotheca stolonifera
arthropoda,maxillopoda,sessilia,pyrgomatidae,savignium,trevathana dentata
arthropoda,maxillopoda,pedunculata,poecilasmatidae,octolasmis,octolasmis angulata
mollusca,gastropoda,neotaenioglossa,pickworthiidae,reynellona,reynellona natalis
mollusca,gastropoda,neotaenioglossa,pickworthiidae,reynellona,reynellona semipellucida
mollusca,gastropoda,archaeogastropoda,scissurellidae,scissurella,no match
mollusca,gastropoda,heterostropha,acteonidae,acteon,acteon retusus
mollusca,gastropoda,cephalaspidea,ringiculidae,ringicula,ringicula grandinosa
mollusca,gastropoda,sacoglossa,juliidae,midorigai,berthelinia australis
mollusca,gastropoda,neogastropoda,drilliidae,clavus,no match
mollusca,gastropoda,heterostropha,acteonidae,crenilabium,crenilabium exile
annelida,polychaeta,not assigned,capitellidae,heteromastus,heteromastus similis
arthropoda,maxillopoda,kentrogonida,lernaeodiscidae,lernaeodiscus,lernaeodiscus okadai
mollusca,bivalvia,mytiloida,mytilidae,botula,cotula filicula
arthropoda,maxillopoda,pedunculata,oxynaspididae,oxynaspis,oxynaspis connectens
annelida,polychaeta,eunicida,dorvilleidae,schistomeringos,schistomeringos incerta
mollusca,bivalvia,pholadomyoida,myochamidae,myadora,myadora compressa
arthropoda,maxillopoda,pedunculata,oxynaspididae,oxynaspis,minyaspis bocki
arthropoda,maxillopoda,pedunculata,poecilasmatidae,octolasmis,octolasmis weberi
mollusca,bivalvia,pholadomyoida,cuspidariidae,protocuspidaria,protocuspidaria verityi
mollusca,bivalvia,pholadomyoida,cuspidariidae,cuspidaria,cuspidaria morelandi
mollusca,bivalvia,pholadomyoida,myochamidae,hunkydora,hunkydora novozelandica
mollusca,bivalvia,pholadomyoida,myochamidae,hunkydora,asthenothaerus maxwelli
mollusca,bivalvia,pholadomyoida,poromyidae,poromya,poromya undosa
annelida,polychaeta,not assigned,maldanidae,maldane,maldane theodori
annelida,polychaeta,not assigned,orbiniidae,phylo,phylo kupfferi
annelida,polychaeta,canalipalpata,sabellariidae,sabellaria,sabellaria alcocki
mollusca,gastropoda,neogastropoda,columbellidae,mitrella,no match
mollusca,bivalvia,veneroida,cardiidae,acrosterigma,no match
mollusca,gastropoda,neotaenioglossa,cerithiidae,rhinoclavis,rhinoclavis longicaudata
mollusca,gastropoda,neotaenioglossa,ranellidae,cymatium,no match
arthropoda,malacostraca,decapoda,parthenopidae,heterocrypta,no match
arthropoda,maxillopoda,pedunculata,scalpellidae,ornatoscalpellum,weltnerium vanhoeffeni
mollusca,gastropoda,neotaenioglossa,assimineidae,assiminea,angustassiminea vulgaris
mollusca,gastropoda,neotaenioglossa,cerithiopsidae,cerithiopsis,cerithiopsis powelli
annelida,polychaeta,canalipalpata,sabellariidae,tetreres,tetreres philippinensis
mollusca,bivalvia,arcoida,noetiidae,arcopsis,no match
mollusca,aplacophora,cavibelonia,simrothiellidae,helicoradomenia,helicoradomenia acredema
mollusca,gastropoda,caenogastropoda,provannidae,provanna,provanna ios
mollusca,gastropoda,caenogastropoda,provannidae,provanna,provanna muricata
mollusca,gastropoda,caenogastropoda,provannidae,provanna,provanna segonzaci
mollusca,gastropoda,heterostropha,hyalogyrinidae,hyalogyrina,hyalogyrina globularis
arthropoda,maxillopoda,sessilia,chionelasmatoidae,eochionelasmus,eochionelasmus ohtai
arthropoda,maxillopoda,pedunculata,neobrachylepadidae,neobrachylepas,neobrachylepas relica
mollusca,bivalvia,veneroida,veneridae,timoclea,timoclea imbricata
mollusca,bivalvia,veneroida,veneridae,paphia,paphia philippiana
mollusca,bivalvia,arcoida,glycymerididae,glycymeris,no match
mollusca,bivalvia,veneroida,cardiidae,plagiocardium,no match
mollusca,bivalvia,veneroida,cardiidae,discors,no match
mollusca,bivalvia,veneroida,veneridae,dosinia,dosinia laminata
mollusca,bivalvia,veneroida,veneridae,dosinia,dosinia corrugata
mollusca,bivalvia,myoida,pholadidae,aspidopholas,no match
mollusca,bivalvia,pholadomyoida,laternulidae,laternula,laternula boschasina
mollusca,bivalvia,pholadomyoida,clavagellidae,bryopa,bryopa lata
annelida,polychaeta,canalipalpata,magelonidae,magelona,magelona crenulifrons
mollusca,gastropoda,neogastropoda,turridae,marshallena,no match
arthropoda,malacostraca,isopoda,arcturidae,astacilla,no match
arthropoda,malacostraca,decapoda,palaemonidae,kemponia,no match
arthropoda,maxillopoda,pedunculata,heteralepadidae,paralepas,paralepas quadrata
arthropoda,maxillopoda,pedunculata,heteralepadidae,paralepas,paralepas scutiger
arthropoda,maxillopoda,pedunculata,koleolepadidae,koleolepas,koleolepas avis
arthropoda,maxillopoda,pedunculata,oxynaspididae,oxynaspis,minyaspis aurivillii
arthropoda,maxillopoda,pedunculata,poecilasmatidae,temnaspis,dianajonesia tridens
arthropoda,maxillopoda,pedunculata,poecilasmatidae,octolasmis,octolasmis bullata
arthropoda,maxillopoda,pedunculata,poecilasmatidae,octolasmis,octolasmis geryonophila
arthropoda,maxillopoda,pedunculata,poecilasmatidae,octolasmis,octolasmis scuticosta
arthropoda,maxillopoda,pedunculata,scalpellidae,verum,catherinum novaezelandiae
arthropoda,maxillopoda,pedunculata,scalpellidae,trianguloscalpellum,trianguloscalpellum diota
arthropoda,maxillopoda,sessilia,verrucidae,altiverruca,altiverruca sulcata
arthropoda,maxillopoda,sessilia,bathylasmatidae,hexelasma,hexelasma velutinum
arthropoda,maxillopoda,sessilia,tetraclitidae,tetraclita,tetraclita serrata
arthropoda,maxillopoda,sessilia,archaeobalanidae,armatobalanus,multatria terebratus
arthropoda,maxillopoda,sessilia,archaeobalanidae,solidobalanus,solidobalanus echinoplacis
arthropoda,maxillopoda,sessilia,archaeobalanidae,solidobalanus,solidobalanus socialis
arthropoda,maxillopoda,sessilia,archaeobalanidae,membranobalanus,membranobalanus longirostrum
arthropoda,maxillopoda,sessilia,archaeobalanidae,conopea,acasta navicula
arthropoda,maxillopoda,sessilia,archaeobalanidae,acasta,acasta echinata
arthropoda,maxillopoda,sessilia,archaeobalanidae,acasta,acasta fenestrata
arthropoda,maxillopoda,sessilia,archaeobalanidae,acasta,acasta purpurata
arthropoda,maxillopoda,sessilia,archaeobalanidae,neoacasta,neoacasta glans
arthropoda,maxillopoda,sessilia,pyrgomatidae,cantellius,cantellius acutum
arthropoda,maxillopoda,sessilia,balanidae,balanus,fistulobalanus kondakovi
porifera,demospongiae,poecilosclerida,tedaniidae,tedania,tedania (tedania) brevispiculata
porifera,demospongiae,poecilosclerida,tedaniidae,tedania,tedania (tedania) coralliophila
porifera,demospongiae,poecilosclerida,tedaniidae,tedania,tedania (tedania) maeandrica
porifera,demospongiae,poecilosclerida,tedaniidae,tedania,tedania (tedania) reticulata
arthropoda,malacostraca,isopoda,sphaeromatidae,lekanesphaera,no match
porifera,demospongiae,poecilosclerida,tedaniidae,tedania,tedania (tedania) klausi
cnidaria,anthozoa,scleractinia,agariciidae,pachyseris,pachyseris involuta
arthropoda,malacostraca,decapoda,palaemonidae,apopontonia,no match
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium lissum
mollusca,gastropoda,neotaenioglossa,cerithiidae,cerithium,cerithium ophioderma
mollusca,gastropoda,neotaenioglossa,siliquariidae,tenagodus,tenagodus trochlearis
mollusca,gastropoda,neotaenioglossa,epitoniidae,cycloscala,cycloscala peaseana
